FileName;butyl acetyl ricinoleate_9
MeasName;9
UserNotes_MeasName;my measurement
UserNotes_SampleName;my sample
Timestamp;2025-02-07T18:38:28Z
VirtualGateStart;NaN
VirtualGateEnd;NaN
HwSerial;2022091501
HwModel;M3.1
SpectralAxis;Raman shift (1/cm)
TimeAxis;Time (ns)
"PS characteristic peaks: [620.9, 1001.4, 1031.8, 1602.3]"
"PS calibration peak locations: [620.2253157680134, 1001.797851676245, 1031.3300654286868, 1602.682128990291]"
Calibration Delta: -0.15790408313107532
The following data is unprocessed and has not been modified with the Calibration Delta value
NaN;5.042815245740505;5.056422659241435;5.070030072742365;5.083637486243294;5.097244899744224;5.110852313245154;5.124459726746084;5.1380671402470135;5.151674553747943;5.165281967248873;5.178889380749802;5.192496794250732;5.206104207751662;5.219711621252592;5.233319034753522;5.2469264482544515;5.2605338617553805;5.27414127525631;5.28774868875724;5.30135610225817;5.3149635157591;5.32857092926003;5.34217834276096;5.35578575626189;5.3693931697628186;5.383000583263748;5.396607996764678;5.410215410265608;5.423822823766538;5.437430237267467;5.451037650768397;5.464645064269327;5.478252477770257;5.4918598912711865;5.505467304772116;5.519074718273046;5.532682131773976;5.546289545274905;5.559896958775835;5.573504372276765;5.587111785777695;5.6007191992786245;5.6143266127795535;5.627934026280483;5.641541439781413;5.655148853282343;5.668756266783273;5.682363680284203;5.695971093785133;5.7095785072860625;5.723185920786992;5.736793334287921;5.750400747788851;5.764008161289781;5.777615574790711;5.791222988291641;5.80483040179257;5.8184378152935;5.8320452287944295;5.845652642295359;5.859260055796289;5.872867469297219;5.886474882798149;5.900082296299079;5.913689709800009;5.927297123300938;5.940904536801868;5.9545119503027975;5.968119363803726;5.981726777304656;5.995334190805586;6.008941604306516;6.022549017807446;6.036156431308376;6.049763844809306;6.0633712583102355;6.076978671811165;6.090586085312095;6.104193498813024;6.117800912313954;6.131408325814884;6.145015739315814;6.158623152816743;6.172230566317673;6.1858379798186025;6.199445393319532;6.213052806820462;6.226660220321392;6.240267633822322;6.253875047323252;6.267482460824182;6.281089874325111;6.2946972878260405;6.30830470132697;6.3219121148279;6.335519528328829;6.349126941829759;6.362734355330689;6.376341768831619;6.389949182332549
127.04709469630323;9.367787392253006e-07;9.329777197901116e-07;9.437884950351444e-07;9.756174863762217e-07;1.041550844496548e-06;1.117648067665675e-06;1.2033125964367145e-06;1.266654329193337e-06;1.268394055208133e-06;1.2219202244219353e-06;1.1603212225770224e-06;1.1054329440276418e-06;1.0442038569256974e-06;9.726445089425303e-07;8.952605742707798e-07;8.192752515213433e-07;7.622764611518614e-07;7.437999479508691e-07;7.324801420895288e-07;6.876027782847101e-07;6.264143531178129e-07;5.80884932863304e-07;5.440037836032361e-07;5.057367482210715e-07;4.4690489941814e-07;3.790142877321375e-07;3.3275147983336965e-07;3.470163274342411e-07;4.7402058679997546e-07;7.149510690841311e-07;9.966588140310476e-07;1.2760045260634e-06;1.5008555532053232e-06;1.6419199245630723e-06;1.6850840357124034e-06;1.6262807648631269e-06;1.4983723035341e-06;1.378158297546089e-06;1.4246597888954035e-06;1.7931498112510544e-06;3.5939709872661137e-06;9.744136632473683e-06;2.6559912988917467e-05;6.580587385542592e-05;0.0001405828010589;0.0002624149862352;0.0004382059711472;0.0006731789925853;0.0009648834071833;0.0013062087294775;0.0016820386423443;0.0020701539638669;0.0024446219894496;0.0027851997067819;0.0030758689587198;0.00330658182256;0.003471188993893;0.0035703354324142;0.0036088049439006;0.0035957264387637;0.0035436705912714;0.0034647241949987;0.0033693403621954;0.0032669414961998;0.0031675883150502;0.0030752768317429;0.0029937643239207;0.0029256027979286;0.0028711731025049;0.0028285719962587;0.002795324803171;0.0027682954609287;0.0027451166070578;0.0027239002333654;0.0027023735771522;0.0026788792814327;0.0026527956650199;0.0026240646984718;0.0025931610831812;0.0025611481278576;0.0025296080263257;0.0025003491785411;0.0024737366220638;0.0024532309441628;0.002433928491135;0.0024183068105856;0.0024047118550125;0.0023916930967302;0.0023780042258176;0.0023625391326784;0.0023437580800719;0.0023235494968593;0.0023029506038306;0.0022827163810267;0.0022633343004909;0.0022456847973489;0.0022307379159848;0.0022179471646978;0.0022073467688476;0.0021990008870557
129.18959229751636;5.395357087416195e-07;4.686613972211212e-07;4.278900815935268e-07;4.083087620058273e-07;4.6467515783175465e-07;6.184799134352931e-07;8.126616583201784e-07;9.768682235076213e-07;1.0580678915904656e-06;1.0651256300186557e-06;1.0024656835654456e-06;8.839373972097998e-07;7.430848273639052e-07;6.026686294576841e-07;4.67237621749306e-07;3.728154451642466e-07;3.3209412707685706e-07;3.384469943714096e-07;3.623178209377135e-07;3.8118387109863083e-07;3.885403450756985e-07;3.734683057500122e-07;3.437870662390271e-07;3.2584510059436305e-07;3.293730002341344e-07;3.3328959700862365e-07;3.300904369814818e-07;3.490321334899653e-07;4.45237842671224e-07;6.413425918684838e-07;8.999074753079632e-07;1.1692868994156073e-06;1.3824542463548553e-06;1.5098114161814622e-06;1.5676750539189326e-06;1.564424017266089e-06;1.5196513294962414e-06;1.4734571520392017e-06;1.4842263959054272e-06;1.7541631942640712e-06;3.189524337610866e-06;8.474023496827731e-06;2.3734494575681787e-05;6.144894343195773e-05;0.0001344270609366;0.0002539160197266;0.0004266275555457;0.000656705900051;0.0009400749746419;0.0012714316193472;0.0016350432927484;0.0020086088417998;0.0023685383858663;0.0026970004614854;0.0029790715119442;0.0032053050003628;0.0033699583438106;0.0034736718452212;0.0035200496722611;0.0035163942902832;0.0034738341097714;0.0034028461945441;0.0033137178469585;0.0032195142829225;0.0031280363203088;0.0030442198670842;0.0029724062727654;0.0029138316088759;0.0028670129984863;0.0028289210839157;0.0027967082917058;0.0027681916285713;0.0027428299429308;0.0027198137501992;0.0026970470787106;0.002673697064922;0.0026489721747042;0.0026221038982452;0.0025928324823309;0.0025615195201977;0.0025292499766932;0.0024968056276908;0.0024657704227938;0.0024373522604573;0.0024126523833989;0.0023901908373623;0.0023697791436004;0.0023506880597132;0.0023322837563263;0.00231431610063;0.0022969208398194;0.0022802642842367;0.0022642901245806;0.0022486828793364;0.0022332437048809;0.002218535636593;0.0022051018650342;0.0021932977965414;0.0021832054408797;0.0021747376382771
131.33142972264977;4.656335089926616e-07;3.930678573658771e-07;3.602368866934933e-07;3.64453771559053e-07;4.101402944213884e-07;5.280642035516036e-07;6.830639899486436e-07;8.251763301210135e-07;9.17633395372984e-07;9.433643281053652e-07;8.993131559531861e-07;7.958862898685536e-07;6.632879946064278e-07;5.207210450396385e-07;3.901397331609654e-07;3.130582624823736e-07;3.011289811778116e-07;3.2945348650393285e-07;3.790007596052334e-07;4.286824150000557e-07;4.643708102830496e-07;4.773559387311339e-07;4.698191689292109e-07;4.573363172690457e-07;4.408199140700222e-07;4.141166805550488e-07;3.862310783878991e-07;3.77711152762453e-07;4.297600611210359e-07;5.532477556125636e-07;7.01465784813197e-07;8.378473528404838e-07;9.302660914760324e-07;9.855883861794729e-07;1.0420537498895995e-06;1.0980255877619676e-06;1.1293586977791525e-06;1.1521228338010023e-06;1.158934706013206e-06;1.3147762563686202e-06;2.5397737170639748e-06;7.6018816205491076e-06;2.26117353809907e-05;5.828137943311994e-05;0.0001268370661418;0.0002398966625428;0.0004049963001729;0.0006270998083468;0.0009038177764169;0.0012276722855046;0.0015827126756731;0.0019477219293297;0.0023004816348884;0.0026229838070271;0.0028996481977832;0.0031212899503468;0.0032831753522195;0.003387296394965;0.003438100831743;0.0034427779811419;0.0034103078342766;0.0033504171123143;0.0032740060405831;0.0031912742652929;0.0031100171391093;0.0030363288036792;0.0029724770619935;0.0029185617552427;0.0028734103535125;0.0028345326490329;0.0027996765256308;0.0027674866075703;0.0027364043952795;0.0027059084860279;0.0026764922411093;0.0026487777431765;0.002621868867692;0.0025950708968856;0.0025678291109026;0.0025397694732743;0.0025112566488565;0.002482895085078;0.0024563350092339;0.0024292414273754;0.0024049090680513;0.0023823457930671;0.0023613014079681;0.0023414648571955;0.0023226639630932;0.0023048593151019;0.0022880040345634;0.0022716738257904;0.0022551983222646;0.0022379283105239;0.0022197196342516;0.0022013937315746;0.0021838893296944;0.0021685575140163;0.0021557695592116;0.0021447498243098
133.47260691138217;3.719711556202959e-07;3.467807485465298e-07;3.503765511589748e-07;3.864858594299243e-07;4.507423662262835e-07;5.036016232808751e-07;5.652905876423684e-07;6.231043380054321e-07;6.585585267593399e-07;6.673864886336605e-07;6.316463834047413e-07;5.713867364533237e-07;5.094505620711461e-07;4.40310452827547e-07;3.76724103151571e-07;3.63584120534177e-07;3.990269507639219e-07;4.574730109878402e-07;5.115619224475695e-07;5.470734163176242e-07;5.577799451722592e-07;5.488005232902521e-07;5.169770507431244e-07;4.747748610541232e-07;4.244037263380501e-07;3.7005507239014617e-07;3.3517362084102055e-07;3.228289215377727e-07;3.300088063929614e-07;3.503594598225384e-07;3.612060516612889e-07;3.515307929221581e-07;3.382437416668127e-07;3.5178479029882534e-07;3.931789204581999e-07;4.515535182717111e-07;5.09373120539756e-07;5.710003527414403e-07;6.449088564088733e-07;8.884640312714958e-07;2.2844302509786758e-06;7.282260838739707e-06;2.184582729168949e-05;5.572560372645389e-05;0.0001199616445118;0.0002249248400935;0.0003791966375291;0.0005893613643656;0.0008544856406818;0.0011678280726486;0.0015133459783856;0.0018709730161034;0.0022204316687077;0.0025447685507262;0.0028267416481333;0.0030544180436378;0.0032214939878414;0.0033292707200506;0.0033825773004009;0.0033899631954411;0.0033606518771492;0.0033037468054089;0.0032337191678062;0.0031596929070482;0.0030877049916534;0.0030213082534208;0.0029624236745967;0.0029113160012138;0.0028658404355896;0.0028247871893247;0.0027877873899856;0.0027522626944725;0.0027175234928923;0.0026837486526008;0.0026523353454165;0.0026232200066638;0.0025960707632182;0.0025702748539045;0.0025456148396362;0.002521746696626;0.0024987170407013;0.0024766937610367;0.0024561362175164;0.0024360539246665;0.0024160032393442;0.0023962879114655;0.0023767761105067;0.0023574339973373;0.0023383330781945;0.0023195498025383;0.0023011526870549;0.0022830141567877;0.0022648890344958;0.0022465485645892;0.0022281337482324;0.0022105014044994;0.0021944026313274;0.002180310892263;0.0021684380429063;0.0021587651102301
135.61312380366144;5.005567356835536e-07;4.508844684030829e-07;4.129358068376904e-07;3.920547650989672e-07;3.559237552938587e-07;3.208579833650346e-07;3.029333682039803e-07;3.0239348748167894e-07;3.10545218580478e-07;3.066455724808812e-07;2.940540209846802e-07;2.9277629383227684e-07;3.146570701583579e-07;3.498036568787301e-07;3.801824076487729e-07;4.0345823970551963e-07;4.307782398173974e-07;4.48378611842805e-07;4.393358245208645e-07;4.10652142800933e-07;3.64173022541202e-07;3.0700918375805324e-07;2.517368466703552e-07;2.1028085829742846e-07;1.802267622999012e-07;1.5808804342659557e-07;1.511996339110022e-07;1.5366576119157876e-07;1.421356998433086e-07;1.2430674558340038e-07;1.0654960921270123e-07;9.268011548397783e-08;9.486284823439339e-08;1.2504256948078073e-07;1.7299307382362225e-07;2.2292979047090922e-07;2.8164688457534e-07;3.3805494115188986e-07;3.851209890906299e-07;7.076275821501815e-07;2.2948195635952367e-06;7.4211301627489185e-06;2.1601159864854893e-05;5.301228814416367e-05;0.0001127898195038;0.0002107402295249;0.0003549888624047;0.000553014893977;0.0008059568468952;0.0011091346359098;0.0014488986848712;0.0018062969395484;0.0021604341557904;0.002491173205006;0.0027802887621617;0.0030154873974424;0.0031887938760551;0.0032999677647416;0.0033537014808978;0.003359521572497;0.0033286734740217;0.0032723287775708;0.0032030870537265;0.0031318745246667;0.0030619230663192;0.0029961588796975;0.002936487716602;0.0028836918809997;0.0028376753347454;0.0027974504551587;0.0027611728193628;0.0027275919105476;0.0026972380889935;0.00266976665799;0.0026438443414603;0.0026180628189308;0.0025927021865959;0.002567515215785;0.0025427882489904;0.0025189987731022;0.0024962968930096;0.0024745677527585;0.0024539846704083;0.0024339604072935;0.0024137977494441;0.0023932280401108;0.0023729052723916;0.0023539606569025;0.0023360962723732;0.0023183644247817;0.0023004906266746;0.0022825340677115;0.0022644879772765;0.0022460004644086;0.0022265779397998;0.0022065042641084;0.0021894138028923;0.0021744193480994;0.002162234184937;0.0021525729913066
137.7529803396901;6.358036503569983e-07;6.206630632126447e-07;5.786107146714091e-07;5.11034996202879e-07;4.1926983470028926e-07;3.328091073700039e-07;2.543809318938897e-07;1.971079888856269e-07;1.6704567489334655e-07;1.506139291904946e-07;1.419578795427458e-07;1.4938852581128597e-07;1.636773323606597e-07;1.885248634155211e-07;2.168056313576861e-07;2.152419079801239e-07;2.053689448087664e-07;1.879995451113753e-07;1.6527875523968726e-07;1.3855571056463586e-07;1.0435996670592428e-07;6.714400356174556e-08;4.433579239648587e-08;3.157160291966318e-08;2.5916151626830444e-08;2.428199846290109e-08;2.5894605293004483e-08;2.977883391803725e-08;3.2899843762610275e-08;3.4207562516658655e-08;3.4542919117637713e-08;3.5548651923817484e-08;4.1797900328646576e-08;6.06473202705409e-08;9.343511115067257e-08;1.297753436815396e-07;1.603711279162555e-07;1.8901393691978408e-07;2.5321489160631056e-07;6.55171411884313e-07;2.387709213797465e-06;7.92692297693233e-06;2.254057888945513e-05;5.370310743542159e-05;0.0001121786741245;0.000208362061409;0.0003503870042204;0.0005447243529933;0.0007925621310792;0.0010898697883349;0.0014253698183197;0.0017813128513462;0.0021362436264079;0.0024674734629336;0.0027562124208605;0.0029904427387541;0.0031628229827721;0.0032735355024238;0.0033284365360332;0.0033374371017568;0.0033126850754726;0.0032653684969305;0.0032046395108299;0.0031377340967665;0.0030691296974858;0.0030012045105601;0.0029362437679623;0.0028767694343432;0.0028249452424055;0.0027816144023847;0.002745994847071;0.0027163355716838;0.0026910487343024;0.0026679918885615;0.0026450208897874;0.0026211462683522;0.0025963729331808;0.002571428778475;0.0025469805704558;0.0025232188801096;0.0024997792994427;0.0024759421743785;0.0024510559588329;0.002426104032737;0.002401179646649;0.0023773914246963;0.0023557822932177;0.0023367044241064;0.0023195783731451;0.0023033275506074;0.0022867778405181;0.0022687881826494;0.0022488455399155;0.0022267626111662;0.0022035355003587;0.0021810268260934;0.0021607687241793;0.0021448686562996;0.0021318427386635;0.0021210420352524
139.8921764599363;4.95125890062924e-07;5.656088918680569e-07;6.001550852850957e-07;5.907019963967452e-07;5.682598398069798e-07;5.119251706955388e-07;4.3771050642934e-07;3.582037188497525e-07;2.942370408595397e-07;2.5323433629334e-07;2.277319103638153e-07;2.0190205292743854e-07;1.6871599833693277e-07;1.3266063929247305e-07;9.94880200308156e-08;7.108153401999214e-08;5.4685527327747344e-08;4.8301163756216264e-08;4.4429909523784835e-08;4.06878503889736e-08;3.6627818804139474e-08;3.1984106124846454e-08;2.7093473673765663e-08;2.35083790884836e-08;2.4765505995680985e-08;3.493130804563678e-08;5.0523229572494374e-08;6.908013794535002e-08;8.62188904930184e-08;9.697237248695552e-08;1.0090486868000158e-07;9.855968078300348e-08;9.317521364441654e-08;9.630678933083724e-08;1.2515593846321304e-07;1.6290516996924373e-07;2.022488882266795e-07;2.458992362112676e-07;3.5696044734038466e-07;8.487527750210023e-07;2.722162058054837e-06;8.504792832498335e-06;2.373758921327576e-05;5.6085759846532106e-05;0.0001155976984267;0.0002126756977901;0.0003556259779276;0.0005503759920165;0.0007971809593159;0.0010910143072289;0.0014205308303773;0.0017682686035042;0.0021144018021244;0.0024368794694364;0.0027181913650686;0.0029474682393923;0.0031186405909801;0.0032320811223287;0.0032933135023268;0.0033112357741083;0.0032975127267232;0.0032624071488727;0.0032144967830535;0.003156831381881;0.0030926407105048;0.0030246528455414;0.0029561903991773;0.0028910164070143;0.0028326678656448;0.0027847090462497;0.0027470696978462;0.0027176485628152;0.0026926066865931;0.0026697173275858;0.0026466771375885;0.0026214694670721;0.0025952362682373;0.0025686199783821;0.0025413893330108;0.0025125714679776;0.002486063744282;0.0024598779947768;0.0024341004237254;0.0024092842149575;0.0023861069218726;0.0023649514608394;0.0023452164451987;0.0023254940262729;0.0023055177412904;0.0022860395326168;0.0022661548631174;0.0022452066068623;0.0022236319470038;0.0022023466392109;0.0021833551856173;0.0021680342308607;0.0021544085848459;0.002143741589948;0.0021339982158323;0.0021256155339421
142.03071210513372;1.976072302172131e-07;2.409056025777781e-07;2.7454228312359904e-07;3.044564928036293e-07;3.318024281565728e-07;3.535440282846371e-07;3.633318117394365e-07;3.64187938591753e-07;3.6284056417017153e-07;3.5629584172126225e-07;3.538916647996604e-07;3.316261489149639e-07;2.938898397529187e-07;2.478338984941384e-07;2.019331221531738e-07;1.6309805098309586e-07;1.336916817537381e-07;1.1973498512066398e-07;1.2690105920495697e-07;1.5253734509817498e-07;1.930688318422015e-07;2.38817124196615e-07;2.768316797940465e-07;3.008514160775784e-07;3.151054187280975e-07;3.0615608649058774e-07;2.987586448598961e-07;3.028354281089535e-07;3.23559259886174e-07;3.671082178457234e-07;4.09821624817403e-07;4.2655098130774325e-07;4.2461728065929204e-07;4.150688173092082e-07;4.168995993982697e-07;4.362031613327666e-07;4.6846597894329526e-07;5.156028539189026e-07;6.262355085316808e-07;1.105362693024983e-06;2.9668816176479027e-06;8.515694381156079e-06;2.281442062767633e-05;5.387971683299945e-05;0.0001126825691639;0.000209190377027;0.0003506654738617;0.0005428335236116;0.0007860185863225;0.0010759103153104;0.0014012822056658;0.001743165353031;0.0020816706830918;0.0023962459764356;0.0026718244621569;0.0028988154558146;0.0030711581741778;0.0031890678289361;0.0032570789726895;0.0032828605250552;0.0032768795232941;0.0032476937165863;0.0031997783645647;0.0031400721978254;0.0030748966337836;0.0030077810563611;0.0029421088913846;0.0028814734585334;0.002828626086545;0.0027845028591781;0.0027482432644346;0.0027191700893976;0.0026944301478449;0.0026711882998733;0.0026465833013675;0.0026179981375535;0.0025868849179156;0.0025542965829051;0.002521816277788;0.0024909863242497;0.0024631383681044;0.0024391492074134;0.0024192634396924;0.0024023992225948;0.0023891302611512;0.0023759343550702;0.0023592681610254;0.0023398065183205;0.0023183890693472;0.0022959103569415;0.0022730325959978;0.002250345561666;0.0022287907647001;0.0022091952821529;0.0021921363626966;0.0021775587491397;0.0021647154449149;0.0021524844412525;0.0021405093338312;0.0021300917771623
144.16858721627432;1.1409596459959181e-07;1.291782323100808e-07;1.3731543626028738e-07;1.4802392680593276e-07;1.6543539616136238e-07;1.941100237050266e-07;2.2692221236935666e-07;2.5635269855648724e-07;2.7851880045113745e-07;3.009465646531993e-07;3.285319461754338e-07;3.475595710252414e-07;3.455281648832269e-07;3.241504658987118e-07;2.9348301826499134e-07;2.665010171738966e-07;2.4260340759916335e-07;2.300859043551419e-07;2.528373149973692e-07;3.186291245980508e-07;4.139630695859367e-07;5.114147351221368e-07;5.806307736374099e-07;6.143727853020498e-07;6.183677537842817e-07;6.047052488673086e-07;5.888019997273051e-07;5.787737404472491e-07;5.860146862306133e-07;6.236736948291848e-07;6.770781921989868e-07;7.146586616942165e-07;7.146946654883178e-07;6.812693397798751e-07;6.369260648378299e-07;5.835418183274844e-07;5.368130389321058e-07;5.228244468531833e-07;5.885659529356707e-07;9.88059929382526e-07;2.7330693135093947e-06;7.665115958403195e-06;2.024340143478753e-05;4.91919934117595e-05;0.0001058287381533;0.0001998369342543;0.0003378424216675;0.0005254108830346;0.0007632809301416;0.0010481220935042;0.0013688908204471;0.0017058923038341;0.0020388838163171;0.0023509401104263;0.0026277596979662;0.0028575985357129;0.0030324716731879;0.0031519458149008;0.0032202818620973;0.0032455916375864;0.0032387469614469;0.0032067157078759;0.0031556026865971;0.0030942815949208;0.0030307751377348;0.0029688700899617;0.0029112347587526;0.0028600708468414;0.0028178831852965;0.0027807499732809;0.0027475317133652;0.0027168734270355;0.0026882878357961;0.0026580677572447;0.0026265616450846;0.0025949592887623;0.0025625487051409;0.0025314735398144;0.0025041907395948;0.0024822370678378;0.0024624749525412;0.0024455445647282;0.0024308860554421;0.0024174725004976;0.0024037860866928;0.0023888676569211;0.002371558656072;0.002352874921509;0.0023337912960789;0.0023139095997331;0.0022952149159317;0.0022772461868588;0.0022567648581683;0.0022349978375237;0.0022126710900254;0.0021908653227642;0.0021692150777477;0.002148763598541;0.002131347446501;0.0021170095402861
