FileName;diethyl succinate_61
MeasName;61
UserNotes_MeasName;my measurement
UserNotes_SampleName;my sample
Timestamp;2025-02-14T19:39:38Z
VirtualGateStart;NaN
VirtualGateEnd;NaN
HwSerial;2022091501
HwModel;M3.1
SpectralAxis;Raman shift (1/cm)
TimeAxis;Time (ns)
"PS characteristic peaks: [620.9, 1001.4, 1031.8, 1602.3]"
"PS calibration peak locations: [620.2253157680134, 1001.797851676245, 1031.3300654286868, 1602.682128990291]"
Calibration Delta: -0.15790408313107532
The following data is unprocessed and has not been modified with the Calibration Delta value
NaN;5.042815245740505;5.056422659241435;5.070030072742365;5.083637486243294;5.097244899744224;5.110852313245154;5.124459726746084;5.1380671402470135;5.151674553747943;5.165281967248873;5.178889380749802;5.192496794250732;5.206104207751662;5.219711621252592;5.233319034753522;5.2469264482544515;5.2605338617553805;5.27414127525631;5.28774868875724;5.30135610225817;5.3149635157591;5.32857092926003;5.34217834276096;5.35578575626189;5.3693931697628186;5.383000583263748;5.396607996764678;5.410215410265608;5.423822823766538;5.437430237267467;5.451037650768397;5.464645064269327;5.478252477770257;5.4918598912711865;5.505467304772116;5.519074718273046;5.532682131773976;5.546289545274905;5.559896958775835;5.573504372276765;5.587111785777695;5.6007191992786245;5.6143266127795535;5.627934026280483;5.641541439781413;5.655148853282343;5.668756266783273;5.682363680284203;5.695971093785133;5.7095785072860625;5.723185920786992;5.736793334287921;5.750400747788851;5.764008161289781;5.777615574790711;5.791222988291641;5.80483040179257;5.8184378152935;5.8320452287944295;5.845652642295359;5.859260055796289;5.872867469297219;5.886474882798149;5.900082296299079;5.913689709800009;5.927297123300938;5.940904536801868;5.9545119503027975;5.968119363803726;5.981726777304656;5.995334190805586;6.008941604306516;6.022549017807446;6.036156431308376;6.049763844809306;6.0633712583102355;6.076978671811165;6.090586085312095;6.104193498813024;6.117800912313954;6.131408325814884;6.145015739315814;6.158623152816743;6.172230566317673;6.1858379798186025;6.199445393319532;6.213052806820462;6.226660220321392;6.240267633822322;6.253875047323252;6.267482460824182;6.281089874325111;6.2946972878260405;6.30830470132697;6.3219121148279;6.335519528328829;6.349126941829759;6.362734355330689;6.376341768831619;6.389949182332549
127.04709469630323;6.92444106937356e-07;6.45475374911756e-07;6.198106849176956e-07;6.178318085940717e-07;6.262923050526954e-07;6.416354828476847e-07;6.525775811129425e-07;6.769490267035047e-07;6.850979690272998e-07;6.78629213495458e-07;6.611130403955715e-07;6.395636260382581e-07;6.364774252638386e-07;6.730150078575599e-07;7.398250615070513e-07;8.237869651265481e-07;9.179533212454464e-07;9.990557950456637e-07;1.033581346100836e-06;1.0029292262425903e-06;9.43498001037422e-07;8.379038288420581e-07;7.08105713612796e-07;5.648808516873175e-07;4.2413462971555314e-07;2.8665792906683493e-07;2.099527643002213e-07;2.025008751137993e-07;2.69050974566126e-07;4.078686544663616e-07;5.364441674702952e-07;6.304635055780369e-07;6.845767568421686e-07;7.191050822447718e-07;7.678976386552742e-07;7.873389445483722e-07;7.835602601740866e-07;8.267736584911166e-07;9.724142345547108e-07;1.4318919436795062e-06;3.5944543356507315e-06;1.1286278426338109e-05;3.29628910304858e-05;8.411703422077436e-05;0.0001811203534355;0.000337968365454;0.0005608890068397;0.000848669194242;0.0011897447096205;0.0015658506474608;0.0019489296842774;0.0023017498149987;0.0025864483610629;0.0027789938107685;0.0028666351832001;0.0028513960002353;0.002742924649531;0.0025595588310637;0.0023244258383486;0.0020635897239216;0.0018021166826995;0.0015578712255705;0.0013404779861716;0.0011551457253176;0.0010023888010137;0.0008799730437351;0.0007834790222312;0.0007071786927609;0.0006465937656008;0.0005983042073657;0.0005593504680615;0.000526673728941;0.0004992733950497;0.0004767096538427;0.0004583137304602;0.0004431694015947;0.0004301563926072;0.000418155054137;0.0004062196321151;0.0003940138259318;0.0003818772061854;0.0003705297757479;0.0003605767385248;0.0003521869069231;0.0003448724714939;0.0003378665870262;0.0003303984516544;0.0003219044720439;0.0003122768506927;0.0003016699044878;0.0002906395619453;0.0002798943008873;0.0002700317825483;0.000261829621939;0.0002555230344215;0.0002508598065033;0.0002474511257533;0.0002448645581236;0.0002428836370374;0.0002413783897983
129.18959229751636;3.684874551126601e-07;3.67757604163531e-07;4.210709711149769e-07;5.156968010891359e-07;6.07533597547262e-07;6.57300634496654e-07;7.071110678940198e-07;7.280893622463554e-07;7.131781714160261e-07;6.66683847614323e-07;5.912804442176572e-07;4.969716103972457e-07;4.204686124633e-07;3.900120784054159e-07;4.0576083137202153e-07;4.704165400330316e-07;5.770340513173308e-07;7.13927154058675e-07;8.412819624286805e-07;9.34071751662398e-07;9.788125863355648e-07;1.0062128519588215e-06;9.81138831897114e-07;8.90112219830874e-07;7.786896708461771e-07;6.41062361246321e-07;5.179910452695314e-07;4.650068801046417e-07;5.341260494752812e-07;7.248456304554464e-07;9.351926446368032e-07;1.0925518761996394e-06;1.185365627918888e-06;1.2107022698322503e-06;1.1665667594407769e-06;1.0644845250932234e-06;9.501878179203943e-07;8.83949570833362e-07;9.338114981158156e-07;1.3542812950790916e-06;3.421471959626848e-06;1.0224935625673722e-05;2.9716377677880416e-05;7.723900248563261e-05;0.0001687567108726;0.0003170304514419;0.0005278095351488;0.0008006443917542;0.001126066838536;0.0014878333813868;0.0018580646313308;0.002199367610138;0.0024752009604985;0.0026626848574809;0.0027488427772138;0.0027349610196408;0.0026298475245419;0.002451688273232;0.0022240532805762;0.0019734093932903;0.0017241979588675;0.0014923992015209;0.0012863319881032;0.0011108335145163;0.0009659844351352;0.0008496276108319;0.0007575858838678;0.0006847031381204;0.000627043258743;0.0005812709934616;0.0005444237795994;0.0005137732766053;0.0004880172645968;0.0004663596877734;0.0004480821152155;0.0004325526055032;0.0004190306246334;0.0004068297163638;0.000395272323735;0.0003838472232521;0.0003722295419623;0.000360231587954;0.0003482256162021;0.000337231835437;0.0003271713485194;0.0003183361357715;0.0003107154441735;0.000304277810641;0.0002982025551384;0.000291663902071;0.0002842444979099;0.0002758040886521;0.0002664858690943;0.0002567444469011;0.0002474741650303;0.0002395549531856;0.0002333884872411;0.0002292010197193;0.0002267676977858;0.000225751873006
131.33142972264977;2.77955088315598e-08;5.549913115037811e-08;1.2640061898994761e-07;2.424354338202536e-07;3.8225754498321437e-07;5.234733104176256e-07;6.399102851574763e-07;7.007432984687271e-07;7.174844483062256e-07;6.906937843241643e-07;6.235253895695504e-07;5.214245355766524e-07;4.066323222973664e-07;3.10692193085984e-07;2.550127878619515e-07;2.574644557387168e-07;3.25712229855834e-07;4.411541271120113e-07;5.776147063192747e-07;7.234238262309005e-07;8.440054889213472e-07;9.387586322762584e-07;1.007131681600028e-06;1.0424917348089125e-06;1.0305569375043068e-06;9.732522301778545e-07;8.975587646256835e-07;8.302326104671991e-07;8.272014163818432e-07;8.925790485166506e-07;9.576913393588205e-07;9.799231152626512e-07;9.682280869646265e-07;9.350247386698386e-07;8.957651795567617e-07;8.462177588744668e-07;7.990432457875638e-07;7.796877742068335e-07;8.506562730123264e-07;1.1982647307347149e-06;3.1060737892247275e-06;9.893584870884598e-06;2.9139717001517647e-05;7.359760074140696e-05;0.000158176090401;0.0002961156114214;0.0004943594950054;0.0007536308445895;0.0010644135625357;0.0014105432695238;0.0017643910144998;0.0020911965696936;0.0023570114280358;0.0025392269326593;0.0026236319249193;0.0026106387564915;0.0025088025951975;0.0023372757596887;0.0021191227384648;0.001880152000303;0.0016425200369912;0.0014216770370659;0.0012258642353876;0.0010599620524466;0.0009236579615393;0.0008144655559268;0.0007281779961239;0.0006603502497162;0.0006069351272545;0.0005644015449305;0.000530038453149;0.0005015670598481;0.0004774336138517;0.0004564305439853;0.0004376116381081;0.0004205225341039;0.0004049822643455;0.0003910266890188;0.0003784442824458;0.0003667273362015;0.0003552843666591;0.0003435347949739;0.0003314939436827;0.0003197963744556;0.0003093152195599;0.0003005993107193;0.0002936546027024;0.0002880170136515;0.0002829202724291;0.0002776292441277;0.000271571056909;0.0002642289927714;0.0002559402509955;0.0002466467821471;0.000237501159019;0.0002296254929592;0.0002236386633127;0.0002197891909028;0.0002178028548953;0.0002170188514032
133.47260691138217;2.2144075293077824e-08;3.88878475463614e-08;6.0154690517178e-08;9.282845821974968e-08;1.4531207842632335e-07;2.239204253592608e-07;2.8217627241444245e-07;3.141189895066976e-07;3.2274127289237695e-07;3.0916381657814665e-07;2.787930447340529e-07;2.334007309373895e-07;1.7826366369639887e-07;1.28935333221941e-07;9.770904418176833e-08;9.97733067315732e-08;1.58350689087775e-07;2.477637338890132e-07;3.436548380058931e-07;4.356047288117369e-07;5.234335529971624e-07;5.874273034707599e-07;6.40312259351796e-07;6.840418238939154e-07;7.205083635130406e-07;7.287607356802827e-07;7.219763877635094e-07;7.080748429716096e-07;6.83652594457053e-07;6.416906809822679e-07;5.773902140357461e-07;4.919602239331247e-07;3.9983148643180717e-07;3.304791356046606e-07;2.93543997630209e-07;3.004868490866072e-07;3.5840380486575805e-07;4.756810951107481e-07;6.385036632507003e-07;1.0258297637704354e-06;2.6986526293192405e-06;8.975660136013e-06;2.695909501290151e-05;6.895993905310044e-05;0.0001492979848941;0.0002796754610493;0.0004659903895042;0.0007088469026637;0.0009997380831834;0.0013233205256611;0.0016524930839124;0.0019560431171656;0.0022048249697237;0.00237813829612;0.0024616878859173;0.0024546097150207;0.0023639679503757;0.00220752398009;0.0020063105998186;0.0017842831794832;0.0015608977420298;0.0013507755139643;0.0011632913928461;0.0010050157791235;0.0008763317676184;0.0007744838734808;0.000694869055249;0.0006329452011073;0.0005845729061784;0.0005459036718725;0.0005137995729778;0.0004861189092446;0.0004617158196556;0.000439776656199;0.0004199066234091;0.0004022368060713;0.0003869472908644;0.0003739630446006;0.000362717050574;0.0003524469204022;0.0003425089191454;0.0003325243291758;0.0003225430597824;0.0003127912897149;0.0003036186253704;0.0002952796708944;0.0002877752999126;0.0002809037264622;0.0002742081691512;0.0002673370453167;0.0002601701656564;0.0002531536505419;0.0002459607727467;0.0002389152719299;0.0002323117596069;0.0002264509970908;0.0002217863191498;0.0002184334694159;0.0002162522547299;0.0002148667217887
135.61312380366144;2.5599920707992332e-08;4.9535587028353844e-08;7.887511978553239e-08;1.1001633963811269e-07;1.3773989987722588e-07;1.559060378660567e-07;1.6153118566922138e-07;1.5472404804560464e-07;1.367476998020388e-07;1.0054569378514617e-07;7.456163922693073e-08;6.449004876763039e-08;6.263217233409256e-08;6.418617668808404e-08;7.113680627067173e-08;9.30754410121132e-08;1.4175701137171065e-07;2.179442859681653e-07;3.090337453564809e-07;3.849228981689853e-07;4.386773677954202e-07;4.7048022327130796e-07;4.8604395155006e-07;4.949491310285814e-07;4.94124370013259e-07;4.843079059611015e-07;4.489764641964561e-07;4.148924824222017e-07;3.959039661527317e-07;3.542824810077702e-07;3.103785518537875e-07;2.602508139440188e-07;2.043608158635593e-07;1.681807197914648e-07;1.5195656287198758e-07;1.770414118598857e-07;2.461273463165891e-07;3.487478804259204e-07;4.484263053784572e-07;8.208362681439188e-07;2.3643901033571755e-06;7.792978918692402e-06;2.3611616130081025e-05;6.096216964862222e-05;0.0001340454561899;0.0002547014335313;0.000428743989142;0.0006564169618553;0.0009293266027014;0.0012326118887698;0.0015415204911355;0.0018276153491182;0.0020640465026672;0.002230421236938;0.0023138101722099;0.0023136061079034;0.0022359032140221;0.0020956977049156;0.0019113655858152;0.001704562281165;0.0014938992550619;0.0012938558763718;0.0011145415784326;0.000963142778707;0.0008404519518057;0.0007437606424819;0.0006686410892299;0.0006103214211972;0.0005646479659087;0.0005279578520972;0.0004970079239036;0.0004697489018334;0.0004456750496015;0.000424574241624;0.0004062155299569;0.000390364536643;0.0003768684823226;0.0003654526547774;0.0003556077776454;0.0003466761313092;0.0003379603700644;0.0003289711794014;0.0003195634579608;0.0003099213503992;0.0003003717318485;0.0002913185163522;0.000283229618771;0.0002762001723449;0.0002700035789664;0.0002642161583733;0.0002584361424369;0.0002524473746558;0.0002463907907519;0.0002403850957363;0.0002346439554911;0.0002292422450117;0.0002245477458195;0.000220627071185;0.0002174836353125;0.0002150503397166
137.7529803396901;2.9750234547549543e-08;6.357083485753605e-08;1.1155476954508089e-07;1.681367301631236e-07;2.2423220128320987e-07;2.7145676359187685e-07;3.0343389230944744e-07;3.156870804185054e-07;3.0670942846235814e-07;2.803417621415567e-07;2.488120126822727e-07;2.3699013362573226e-07;2.609273023641319e-07;3.1469849214338226e-07;3.625708018765957e-07;4.00120732795635e-07;4.344473154979307e-07;4.796750659453871e-07;5.430286901033766e-07;5.986536024152527e-07;6.20682742949206e-07;6.167568189453954e-07;6.106902696573591e-07;6.176276080150571e-07;6.15549459271827e-07;5.850148437788281e-07;5.217520236224586e-07;4.4520981788193486e-07;3.859328796478952e-07;3.45113230963002e-07;3.007535089325986e-07;2.422732205463991e-07;1.826301695227401e-07;1.5625478815106244e-07;1.9778793883976557e-07;2.950097645264874e-07;4.195737729860483e-07;5.429725001294546e-07;6.488576700088092e-07;9.394498576354636e-07;2.227251841302932e-06;6.926315383207568e-06;2.1469264719894592e-05;5.492226285444213e-05;0.0001208531950131;0.0002315109831953;0.0003939348914657;0.0006093220240911;0.0008691729168198;0.0011577003048076;0.0014525726325964;0.0017273551788007;0.0019557596202316;0.0021157331173531;0.0021947719497426;0.002193368254076;0.0021189008906949;0.001986322242033;0.0018129011216142;0.0016175392569223;0.0014186545226095;0.0012313441624414;0.0010651178952341;0.0009243889386283;0.0008089889863535;0.0007167045117986;0.0006443066712546;0.0005880831368836;0.0005440171197558;0.0005087547759677;0.0004800974628825;0.0004561607287072;0.0004357982679928;0.0004181664241958;0.0004025817673044;0.0003883742379649;0.0003752112180163;0.0003628030017116;0.0003509891138357;0.000339665185402;0.0003286914369885;0.0003179417390093;0.0003072806496918;0.0002970493197505;0.000287957280377;0.0002801973112686;0.0002740461782716;0.0002690326723599;0.0002654525290084;0.0002621969886058;0.000258359738829;0.0002538353275696;0.0002485600386386;0.0002426923723521;0.0002365488934363;0.0002307717283487;0.0002252187095548;0.0002200356933138;0.0002160454521569;0.0002129011246639
139.8921764599363;1.6267578730368434e-08;3.4666293251052914e-08;6.483328655196109e-08;1.0809170965979172e-07;1.6507313269209274e-07;2.326443900910618e-07;2.96664087996624e-07;3.440792845490914e-07;3.750214734594408e-07;4.085045249381543e-07;4.349238341499457e-07;4.668697370814211e-07;5.277721899545506e-07;6.116913033537484e-07;6.826889701537295e-07;7.228678656522145e-07;7.304209503289547e-07;7.136083189406534e-07;6.962453081659865e-07;6.661753447196073e-07;6.007248095651748e-07;5.22229306327892e-07;4.804837081713139e-07;5.006996246736474e-07;5.475588247080028e-07;5.867651890102053e-07;6.002010126262723e-07;6.079885643792027e-07;6.171831264802999e-07;6.203478537598518e-07;5.933634111615774e-07;5.259656682041431e-07;4.423810576846593e-07;3.874966358810922e-07;4.021708813862661e-07;4.797794371563247e-07;6.016193393797726e-07;7.423089754371428e-07;8.922323405095918e-07;1.1649978696918608e-06;2.2074178213768665e-06;6.398355603427545e-06;2.0260582879263504e-05;5.267988744920958e-05;0.0001154282018988;0.0002196349355186;0.000372479425364;0.0005758271977271;0.0008223321452324;0.0010965054553835;0.0013770948334567;0.0016378966635949;0.0018539131948459;0.0020038789227749;0.0020759372465579;0.0020708861870286;0.001996679259755;0.0018682973771502;0.0017033055691178;0.0015194422127143;0.0013349911518894;0.0011634204483279;0.001012377424464;0.0008841554980489;0.0007781005673367;0.0006924206184057;0.0006244613214425;0.0005710809570337;0.0005289338111614;0.0004952271146138;0.0004684922439579;0.0004468581303516;0.0004286878593852;0.0004127050076388;0.0003980805369497;0.0003841009471888;0.0003702950303002;0.0003563817906995;0.0003423800596728;0.0003285846124344;0.000315476931132;0.0003034815565876;0.0002929774387073;0.0002842509169516;0.0002772561653971;0.0002716524005273;0.0002674173001025;0.0002643968584437;0.0002621734195793;0.0002601293284448;0.0002576145455478;0.0002538741259733;0.0002489171210885;0.0002430086144913;0.0002364699771184;0.0002301500735897;0.0002241014497174;0.0002187509259971;0.0002144104384179;0.0002111350109846
142.03071210513372;1.2201381837207893e-08;2.2171326812548067e-08;4.642856994704095e-08;9.028766049179117e-08;1.5227836681166041e-07;2.246355536898606e-07;2.916547286464651e-07;3.446933729338289e-07;3.9388271942284514e-07;4.4840558333368105e-07;5.259937895681e-07;6.055340501957241e-07;6.709405049662703e-07;7.181504968186603e-07;7.459134660629144e-07;7.386675304640798e-07;6.927632763716189e-07;6.1700355016992e-07;5.284459956231634e-07;4.350912894371529e-07;3.536858972877794e-07;2.950964282668347e-07;2.617990388698573e-07;2.7915072613276055e-07;3.268856659682062e-07;3.993739710381565e-07;4.801917147397555e-07;5.696067572411148e-07;6.649233971764015e-07;7.444592684810968e-07;7.799125340381535e-07;7.56788166308195e-07;6.939586013671713e-07;6.230837997196739e-07;5.731240644011172e-07;5.524901763763605e-07;5.764322749739196e-07;6.569805950656968e-07;8.116431842293482e-07;1.1391167651925005e-06;2.259161375285316e-06;6.246223184410776e-06;1.870684676034536e-05;4.882435820284261e-05;0.0001081979165856;0.0002081821034961;0.0003538091644332;0.0005459851597891;0.000778431354258;0.0010386384011022;0.0013069956634213;0.0015559810696943;0.0017606225264712;0.0019021883072309;0.0019709171364379;0.0019677882541939;0.0018995856841553;0.0017793693558431;0.0016241064845533;0.0014520117200671;0.0012810969365608;0.0011216231879236;0.0009795992795543;0.0008582816287585;0.000757991083496;0.0006772198519009;0.000613101824465;0.0005621229569664;0.0005213761635125;0.0004885370894102;0.000462051242406;0.0004399454416864;0.0004210578681877;0.0004044725684778;0.0003891620028864;0.0003741698386028;0.0003591244227944;0.0003443299629077;0.0003302728272149;0.0003174150668383;0.0003061989234996;0.0002968341401257;0.0002892580465512;0.0002830646965154;0.0002779698112384;0.0002734663702344;0.000269156084045;0.0002648533279532;0.0002604608553073;0.0002561681598039;0.0002520276293161;0.0002472646046115;0.0002423963371104;0.0002375122048877;0.0002326365143515;0.0002276189738794;0.0002230468252741;0.0002191313141009;0.0002159861277696;0.0002135031881135
144.16858721627432;3.3248778938625966e-08;6.117420883281689e-08;1.166733363133051e-07;2.012663053998502e-07;2.942084701230173e-07;3.689563319244278e-07;4.124146249876478e-07;4.305956230631231e-07;4.326328336719783e-07;4.408936350654781e-07;4.652113507585531e-07;4.943311475661322e-07;5.157000027682379e-07;5.320024520057493e-07;5.360878353672171e-07;5.158084739658617e-07;4.665506013516902e-07;3.933433881387031e-07;2.980114372876234e-07;2.0387042708055365e-07;1.4347211589807e-07;1.229577282642401e-07;1.2507925586937077e-07;1.448362325902729e-07;1.8931653885618209e-07;2.53514503520398e-07;3.261205333594255e-07;4.030776939182768e-07;4.686444794667521e-07;5.09150209071818e-07;5.193708603298972e-07;4.998634217980595e-07;4.502708935501454e-07;3.85627331128108e-07;3.275025300104235e-07;2.908669995521891e-07;2.955636287811688e-07;3.8114237925222723e-07;5.976902803404238e-07;1.0522700417066774e-06;2.289857224149032e-06;6.020035657810866e-06;1.7027435396120553e-05;4.479664318058016e-05;0.0001012885056454;0.0001963523956773;0.0003346850992716;0.0005164190075922;0.0007357601244987;0.000982734722505;0.0012394555054389;0.0014784935068549;0.0016748895774478;0.0018123855693853;0.001882879088463;0.0018867961293958;0.0018291512146391;0.0017208033007671;0.0015770948355526;0.0014157953339859;0.0012541579400912;0.0011013608943945;0.0009630981920271;0.0008436123692444;0.000744242238559;0.0006640027127489;0.0006002770234407;0.0005495519905766;0.0005092167679977;0.0004772212200124;0.0004514692191333;0.0004296069700118;0.0004104833043883;0.0003932757901944;0.0003770737846801;0.0003613761912241;0.0003464020334201;0.0003325991964358;0.000320301160234;0.0003097448987704;0.0003009654930878;0.0002938274553146;0.0002880609716969;0.0002831741895937;0.0002785988020022;0.0002738006424188;0.0002681544609304;0.0002616745905079;0.0002549141473855;0.000248475659523;0.0002426813040163;0.0002376089310507;0.0002331790294994;0.0002292705989892;0.0002257534915146;0.0002224008678499;0.0002193796112233;0.0002166920125249;0.0002143399746134;0.0002123112456967
