FileName;t-butylphenyl diphenyl phosphate_13
MeasName;13
UserNotes_MeasName;my measurement
UserNotes_SampleName;my sample
Timestamp;2025-02-24T20:03:36Z
VirtualGateStart;NaN
VirtualGateEnd;NaN
HwSerial;2022091501
HwModel;M3.1
SpectralAxis;Raman shift (1/cm)
TimeAxis;Time (ns)
"PS characteristic peaks: [620.9, 1001.4, 1031.8, 1602.3]"
"PS calibration peak locations: [622.2088645871954, 1001.797851676245, 1031.3300654286868, 1602.682128990291]"
Calibration Delta: -0.34349929428261056
The following data is unprocessed and has not been modified with the Calibration Delta value
NaN;5.042815245740505;5.056422659241435;5.070030072742365;5.083637486243294;5.097244899744224;5.110852313245154;5.124459726746084;5.1380671402470135;5.151674553747943;5.165281967248873;5.178889380749802;5.192496794250732;5.206104207751662;5.219711621252592;5.233319034753522;5.2469264482544515;5.2605338617553805;5.27414127525631;5.28774868875724;5.30135610225817;5.3149635157591;5.32857092926003;5.34217834276096;5.35578575626189;5.3693931697628186;5.383000583263748;5.396607996764678;5.410215410265608;5.423822823766538;5.437430237267467;5.451037650768397;5.464645064269327;5.478252477770257;5.4918598912711865;5.505467304772116;5.519074718273046;5.532682131773976;5.546289545274905;5.559896958775835;5.573504372276765;5.587111785777695;5.6007191992786245;5.6143266127795535;5.627934026280483;5.641541439781413;5.655148853282343;5.668756266783273;5.682363680284203;5.695971093785133;5.7095785072860625;5.723185920786992;5.736793334287921;5.750400747788851;5.764008161289781;5.777615574790711;5.791222988291641;5.80483040179257;5.8184378152935;5.8320452287944295;5.845652642295359;5.859260055796289;5.872867469297219;5.886474882798149;5.900082296299079;5.913689709800009;5.927297123300938;5.940904536801868;5.9545119503027975;5.968119363803726;5.981726777304656;5.995334190805586;6.008941604306516;6.022549017807446;6.036156431308376;6.049763844809306;6.0633712583102355;6.076978671811165;6.090586085312095;6.104193498813024;6.117800912313954;6.131408325814884;6.145015739315814;6.158623152816743;6.172230566317673;6.1858379798186025;6.199445393319532;6.213052806820462;6.226660220321392;6.240267633822322;6.253875047323252;6.267482460824182;6.281089874325111;6.2946972878260405;6.30830470132697;6.3219121148279;6.335519528328829;6.349126941829759;6.362734355330689;6.376341768831619;6.389949182332549
127.04709469630323;3.072520407715258e-07;3.806979958008314e-07;4.647429996387445e-07;5.745170454674797e-07;7.314255535655541e-07;9.042465196632436e-07;1.0724608895884605e-06;1.215186981180072e-06;1.328488179393751e-06;1.4068530621209938e-06;1.45871114810401e-06;1.5072810973117042e-06;1.5599025495083417e-06;1.640437004001376e-06;1.7281733581489414e-06;1.7849799352645648e-06;1.825937729075641e-06;1.8338682341018592e-06;1.7775344722061763e-06;1.7029915526087114e-06;1.662791323057033e-06;1.702728857739167e-06;1.8198165207042648e-06;1.9684499133254307e-06;2.102207809968801e-06;2.118633163273596e-06;2.023879159984918e-06;1.8383685274988483e-06;1.585949255670757e-06;1.4176736369715786e-06;1.359902839289108e-06;1.3698820968767126e-06;1.4309407791941776e-06;1.572045286479862e-06;1.7825379499338663e-06;2.0478894311535974e-06;2.5484194725964344e-06;3.6441321813289767e-06;5.869823164490669e-06;1.1653172984221214e-05;3.55961385414717e-05;0.0001123977866687;0.0003099153094125;0.0007425759942721;0.0015223670029425;0.0027370914078122;0.0044144347118048;0.0065158517948425;0.0089285776642467;0.0114984851236779;0.0140190914849221;0.0162411676196809;0.0179251575756911;0.018937982195389;0.0192343131295226;0.018874031298439;0.01796757370286;0.0166639232142052;0.0151262184402449;0.0135213050460182;0.0119982586113702;0.0106516258800212;0.0095128827921536;0.008585678951177;0.0078498032665828;0.0072792178543631;0.0068424583722102;0.0065034009494991;0.0062363026014487;0.0060219275286424;0.0058434797047593;0.0056845360017524;0.0055382973096342;0.005402874168193;0.0052773338819798;0.0051626904635089;0.0050598239116383;0.0049679297039135;0.004884134785975;0.0048040201187554;0.0047229547525267;0.0046379398746465;0.0045480652274119;0.0044559171717336;0.0043668901798513;0.0042859502323817;0.004216463166891;0.0041588216693277;0.0041113616797721;0.0040713595925987;0.0040355012182175;0.0040006720657279;0.0039641265449895;0.0039235435705435;0.0038795595938949;0.0038357237388468;0.0037953648264923;0.0037603694439942;0.0037310388190371;0.0037069192301486
129.18959229751636;5.623819539120584e-07;7.105958620806792e-07;8.55777431922571e-07;9.989357981314404e-07;1.142138417198298e-06;1.2863499482255852e-06;1.4301900472665734e-06;1.5520471346243084e-06;1.6125632351690809e-06;1.605375028033248e-06;1.5421734710372333e-06;1.456194295765176e-06;1.3416516189340917e-06;1.2450721947819631e-06;1.1862973187836116e-06;1.172588590318645e-06;1.2238351135348346e-06;1.341683373784067e-06;1.5054221435544845e-06;1.6629041900353149e-06;1.7728194363545229e-06;1.8421515262665348e-06;1.963425148089213e-06;2.061089594314305e-06;2.0767956757829187e-06;1.9860684359040034e-06;1.80433611783467e-06;1.6125512846401669e-06;1.521423958743327e-06;1.5701525781718047e-06;1.665486328843981e-06;1.7435604091823429e-06;1.802639689688461e-06;1.8654360794998507e-06;1.942974104312806e-06;2.132970508533653e-06;2.7690688035181427e-06;4.3330544800066764e-06;7.254421209080845e-06;1.3251620731027362e-05;3.46591371803857e-05;0.0001000636889863;0.0002715744907013;0.0006567411475545;0.001358616251793;0.0024557788585014;0.0039705405074008;0.0058664110126451;0.0080464970482689;0.0103776957628245;0.0126688833086535;0.0146876784035128;0.016220527748618;0.0171557772841718;0.0174561005531148;0.0171734707570962;0.0164000745322487;0.0152642042436624;0.0139120637233317;0.0124975352591829;0.0111546894013303;0.0099617075920608;0.008946549591418;0.0081165218436415;0.0074555687947246;0.0069415869853066;0.0065451249848645;0.0062336376592099;0.005985396639447;0.0057848831087761;0.0056186606424495;0.0054742961776321;0.0053450575688644;0.0052267370918416;0.00511612195547;0.0050124586000048;0.0049160083341384;0.0048267766099891;0.004743998947002;0.0046660970944212;0.0045906931552331;0.004515676747665;0.0044397257374903;0.0043634816064718;0.0042887328275453;0.0042169103413481;0.0041490059771601;0.0040851981725824;0.0040254988318863;0.0039700247751896;0.0039188682093005;0.0038715993147966;0.0038271490616998;0.0037841179720124;0.0037428845826851;0.0037054898901667;0.0036726250621998;0.0036448220693463;0.0036217145970988;0.0036024696750124
131.33142972264977;5.906271032745895e-07;7.284771768700846e-07;8.651823943877857e-07;1.0034026985349547e-06;1.1335984822946877e-06;1.2374705865968436e-06;1.2934357556266131e-06;1.2946986763306994e-06;1.276238482433026e-06;1.2599580815907018e-06;1.1958188103542032e-06;1.0888416504868412e-06;9.55765811561568e-07;8.14870019386624e-07;6.928123722492912e-07;6.174911730371056e-07;6.176862402092627e-07;7.344964498230406e-07;9.0717782482131e-07;1.1116529690030748e-06;1.305013907720095e-06;1.4691365342512651e-06;1.592954701063457e-06;1.6556159997964202e-06;1.6430105295222995e-06;1.5691208024498323e-06;1.4582242502673297e-06;1.362959744235806e-06;1.3528390007901466e-06;1.439360761649969e-06;1.526586899594363e-06;1.5540323205028549e-06;1.5386942062319156e-06;1.539997600616546e-06;1.6264741995995707e-06;1.8690818726383693e-06;2.341425356363301e-06;3.234965655839263e-06;4.8514856719623584e-06;9.335779633152233e-06;2.875920856250432e-05;9.227613569115034e-05;0.0002579838499036;0.0006103108346929;0.0012363848362047;0.0022063229888837;0.003545681785906;0.0052341068245824;0.0071886977925;0.0092899152487311;0.0113584319937614;0.0131914399060516;0.0146071353364944;0.0155033033997238;0.0158353494843025;0.015640291741771;0.0149951199691129;0.0140213186364754;0.0128493889781082;0.0116173935807735;0.0104370435054906;0.009379424516919;0.0084733971441721;0.0077285799233495;0.0071328255879761;0.0066664173772897;0.0063041676369694;0.0060203336611834;0.0057932202401792;0.0056070242502738;0.0054507893704014;0.0053162261682231;0.0051971223882866;0.0050887594534553;0.0049878021497949;0.0048924835791135;0.0048019225557948;0.0047158508253046;0.0046342131955475;0.0045571008712768;0.004484471019672;0.0044158709628819;0.0043496520816365;0.0042837773308935;0.0042164876290284;0.0041473189051208;0.0040777312684051;0.0040099583043886;0.0039461973904226;0.0038875379005814;0.0038334956375157;0.0037833632161068;0.0037362468856151;0.003691297086959;0.0036480943664889;0.003606741202363;0.0035682796038582;0.0035344042331177;0.003506555801566;0.0034852898498233
133.47260691138217;7.587660663997587e-07;8.917569184449211e-07;9.867217635593446e-07;1.037712100646128e-06;1.0450942832086048e-06;1.0050456107831222e-06;9.083412687772124e-07;7.727960521236878e-07;6.622572591946745e-07;6.13628566107277e-07;5.994768687737261e-07;5.950374811628925e-07;5.81380860459694e-07;5.887024391365604e-07;5.74179731975257e-07;5.54510084594566e-07;5.511102629852465e-07;5.894624661517318e-07;6.462536997418612e-07;7.119024794388427e-07;8.034927393778731e-07;8.985689839798093e-07;9.673483646376967e-07;9.84872245772936e-07;9.780931839969194e-07;1.00431455556818e-06;1.0814557849138755e-06;1.1669882030125972e-06;1.2660419996495432e-06;1.3403672823757595e-06;1.3691400676270417e-06;1.3465637609183044e-06;1.314058200145495e-06;1.3256327068580672e-06;1.4000828182562072e-06;1.5179514456215583e-06;1.6611199989921852e-06;1.8848404338196676e-06;2.4897445079194905e-06;6.000962201806811e-06;2.2399697251072648e-05;7.916487922998053e-05;0.0002273131688786;0.0005386097490704;0.0010900986212595;0.0019425248716441;0.0031210595972436;0.0046181239108632;0.0063703630365408;0.0082738078490208;0.0101564252709869;0.0118329468337683;0.0131451860096859;0.0139991271314373;0.0143511630460095;0.0142286886352944;0.013695334072315;0.0128618863406563;0.0118480282076918;0.010782286312349;0.0097569615169033;0.0088293575329379;0.0080261879798745;0.0073595469077223;0.0068225594255376;0.0064002888197207;0.0060723804802293;0.0058179387727786;0.0056176525365975;0.0054541619258366;0.0053135863311434;0.0051877101561352;0.005072456717861;0.0049652283119156;0.0048644916716542;0.004770343920855;0.0046828173336618;0.0046017462772615;0.0045265772516505;0.0044566528615339;0.0043912793092491;0.0043291634291199;0.0042681231601392;0.0042060866452062;0.0041416061101037;0.0040752078694113;0.0040093044685154;0.0039464335096935;0.0038887185895819;0.0038368702481899;0.0037897850635269;0.0037461553040738;0.0037043844482481;0.0036631099667229;0.0036217302398234;0.0035804071194833;0.0035407379967309;0.0035048748305887;0.0034746965809702;0.0034514019222017
135.61312380366144;8.059789287412855e-07;8.732550271995913e-07;9.282663262883264e-07;9.491128854682389e-07;9.19002904051737e-07;8.441338286033501e-07;7.393433377050409e-07;6.245100267469942e-07;5.249721258742241e-07;4.497983966659329e-07;3.956710707203448e-07;3.629105909402127e-07;3.585292306861187e-07;3.809672310095596e-07;4.111338300665056e-07;4.381800161272782e-07;4.6326806748497996e-07;4.901397158120386e-07;5.178715630010156e-07;5.527723868763551e-07;6.035563764103138e-07;6.505576543744369e-07;6.752708017087725e-07;6.723225821152936e-07;6.643533740338828e-07;6.994092915917001e-07;7.895162230542424e-07;9.057816688893848e-07;1.0119214657212302e-06;1.058352234180872e-06;1.047462199052983e-06;1.0149764678451632e-06;1.0533183019352274e-06;1.239870077710262e-06;1.5115350995166183e-06;1.7127108640733494e-06;1.9194006027888977e-06;2.1201447067413605e-06;2.4605523738642605e-06;5.2326300104998205e-06;1.9405527811329448e-05;6.713433826697853e-05;0.0001934936275314;0.0004614583956899;0.0009438407845285;0.001699229265454;0.0027530479738215;0.0040999166477117;0.0056839283178806;0.0074100157387736;0.0091261263911625;0.0106653572123538;0.0118830589123119;0.0126863020681275;0.0130362502595406;0.0129602556782753;0.012517086718774;0.0118047594489395;0.0109299246159184;0.0100063755376527;0.009116788161267;0.0083102438652999;0.0076090002381089;0.0070229393746248;0.0065466017830141;0.0061685134191387;0.0058722446439007;0.0056398921633957;0.0054555082349805;0.0053038923786099;0.0051711985430456;0.0050487130340307;0.0049338542500918;0.0048265514058113;0.0047271710368497;0.0046367528306045;0.0045553474691065;0.0044820744743991;0.0044151423858762;0.0043525887743674;0.0042929578577343;0.0042351151187089;0.0041781686743284;0.004121868312869;0.0040657279217146;0.0040101270786388;0.0039557092510045;0.0039026223717973;0.0038512909325829;0.0038020839968384;0.0037555752246593;0.0037124595285613;0.0036728304712705;0.0036361914519118;0.0036012963870875;0.0035680075835743;0.0035366506912358;0.0035074573242589;0.0034810063603503;0.0034579538582029
137.7529803396901;7.234698674396307e-07;7.10703789822194e-07;7.632922263701957e-07;8.847387812801055e-07;1.005184832253769e-06;1.0871751692484356e-06;1.1140147980576109e-06;1.079843419359134e-06;9.99430519407972e-07;8.721108278265695e-07;7.049473746110818e-07;5.403224665827693e-07;4.1575273741612243e-07;3.909747042989092e-07;4.56081724515406e-07;5.428531611848278e-07;6.156127528888569e-07;6.660109664953344e-07;7.046812495648947e-07;7.583453755301071e-07;8.109102262378354e-07;8.438216402256307e-07;8.572092048317792e-07;8.489672463733785e-07;8.201912109357758e-07;7.906294178693315e-07;7.776725983114611e-07;7.801124017492866e-07;7.425046040077306e-07;7.00040423074598e-07;6.548473581139473e-07;6.124438110863431e-07;6.478011010386859e-07;8.122562324440813e-07;1.1117588423838064e-06;1.436396299629022e-06;1.6822570138352069e-06;1.9114204836004946e-06;2.307677938508337e-06;5.000542294047038e-06;1.8280557483155984e-05;6.22900612030114e-05;0.0001782255196806;0.0004187650458265;0.0008516884274288;0.0015340331491182;0.0024923985360452;0.0037212869264414;0.0051629680081091;0.0067217782327033;0.0082702559511405;0.0096670902558608;0.0107841142393228;0.0115288158668185;0.0118624840613339;0.0118127016280448;0.0114390472626341;0.0108326785919381;0.0100870849869833;0.0092911791377305;0.0085191315467878;0.0078215462484781;0.0072203359910302;0.0067187837372063;0.0063072529323126;0.0059736645314254;0.0057041129239921;0.0054846796724933;0.0053017139000306;0.0051444177646207;0.0050052759307568;0.0048817061229294;0.0047719629766617;0.0046735103812853;0.0045865452087256;0.0045097626681419;0.0044407055379274;0.0043788404124589;0.0043186373676342;0.0042590355687923;0.0041998993405204;0.0041422204579949;0.0040871590615802;0.004035968591896;0.0039882609701143;0.00394219716126;0.0038956389853055;0.0038472147644125;0.003797278595004;0.0037468701524574;0.0036979308266635;0.0036524726016588;0.003611560519905;0.0035752744779988;0.0035413629956261;0.0035087926516385;0.0034777142070723;0.0034478428225305;0.0034201568326811;0.0033957849125491
139.8921764599363;9.482419161366812e-07;9.59054461943672e-07;1.0595076887855338e-06;1.251836325853654e-06;1.482437844115986e-06;1.6781158340984427e-06;1.7946009619474431e-06;1.818794168806124e-06;1.7548920596325606e-06;1.6127807701892538e-06;1.41527739494917e-06;1.2136466825960783e-06;1.0803169225810602e-06;1.0585424718780516e-06;1.106369504323838e-06;1.1513417416857422e-06;1.1522609375071856e-06;1.1072458236835948e-06;1.054359628240973e-06;1.0384005734561613e-06;1.0511003249149558e-06;1.0566099777573117e-06;1.0471073883766864e-06;1.033900904898386e-06;1.0048642558273542e-06;9.495739131442532e-07;9.001186829920167e-07;8.565703713570591e-07;7.99118622337194e-07;7.653155706136314e-07;7.580130903643981e-07;7.36150358102238e-07;7.088359610865513e-07;7.377308945834532e-07;8.873287816190584e-07;1.0655319325158378e-06;1.184699906265939e-06;1.404695781701761e-06;2.0494325806149627e-06;5.005947272448772e-06;1.7466976072018856e-05;5.757803239276717e-05;0.0001648247079248;0.0003878664773467;0.0007859843483542;0.0014100117807611;0.0022847622663583;0.0034044713169445;0.0047156946107217;0.0061265737121528;0.0075246006589533;0.0087842563492786;0.0097960264050928;0.0104787145132555;0.0107972244473884;0.0107758473642925;0.0104698533378351;0.0099604237713662;0.0093305064022002;0.0086510978845656;0.0079868037377738;0.0073819886993679;0.006858709788828;0.0064200628524329;0.0060576021935931;0.0057603958908782;0.0055160986515321;0.0053136763987276;0.0051424285714368;0.0049943525037299;0.004865811190939;0.0047529989977377;0.0046540164713519;0.0045682926682559;0.0044949020830652;0.0044308388328833;0.004372070268479;0.0043151718606803;0.0042581110488605;0.0042003062482471;0.0041422528014982;0.0040855394686575;0.0040313468685395;0.0039802387653149;0.0039316256483567;0.0038835288763818;0.0038339837601287;0.0037818803533306;0.0037282265935338;0.0036773989463169;0.0036297765929496;0.0035860550083999;0.0035472232988362;0.0035114804655328;0.0034763973568314;0.0034421707532559;0.0034089414969311;0.0033770551079261;0.0033479407167579;0.0033236749744512
142.03071210513372;1.074941379656116e-06;1.193800102051438e-06;1.3400554414889251e-06;1.5043417512092276e-06;1.659839383735108e-06;1.745003400884634e-06;1.7603809050874657e-06;1.7278635096969858e-06;1.6801540719542948e-06;1.6455755665497088e-06;1.6328401910550549e-06;1.6173324939119476e-06;1.6280698065497302e-06;1.64746985567456e-06;1.6222115604293823e-06;1.5463461716044391e-06;1.3977572918995898e-06;1.1881332844190904e-06;1.0031050229358331e-06;8.694567179885543e-07;8.034357004942622e-07;7.867589329548722e-07;7.966637848421178e-07;8.175078828671026e-07;8.335302152101934e-07;8.133647796345905e-07;8.296291554731552e-07;9.074635156709042e-07;9.808985061193883e-07;1.029808973241833e-06;1.05116418134078e-06;1.0411362767422217e-06;1.0168918324380268e-06;1.0640860871257335e-06;1.229068382569578e-06;1.3533401458695395e-06;1.428990427812705e-06;1.5598032487590228e-06;1.9270645220302785e-06;4.373709604187837e-06;1.569361643116301e-05;5.127389789206377e-05;0.0001449580090626;0.0003435098152979;0.0007032608474328;0.0012700587664956;0.0020627193465368;0.0030719745797266;0.0042517693232679;0.0055291447827484;0.0068076308687434;0.0079658585230315;0.008901478413932;0.0095460524419326;0.0098733697453343;0.0099044066854383;0.0096828030211184;0.0092716743508932;0.0087408431890694;0.0081572424462216;0.0075836768088812;0.0070535924026027;0.0065847777942127;0.0061854000718854;0.0058539756746792;0.0055837354175028;0.0053637763653323;0.0051829619213104;0.0050325991728293;0.0049059867414159;0.0047978183034164;0.004701062609528;0.0046139894219;0.0045358980966356;0.0044656328960671;0.0044015198746477;0.0043415607784764;0.0042837467226258;0.0042268773114917;0.0041707311507528;0.0041152468362303;0.0040606738125417;0.0040070429990533;0.0039540443607853;0.0039010027818629;0.0038466672091314;0.0037906029605363;0.0037340373178926;0.003679990209779;0.0036313036539451;0.0035886448948639;0.0035508914106398;0.0035158822620286;0.0034819595736659;0.0034483124554229;0.0034147523339478;0.0033833934261165;0.003353554927046;0.0033268708363304;0.0033048580083273
144.16858721627432;7.004459471469111e-07;8.646306986800831e-07;1.0027291952055887e-06;1.0981344078163116e-06;1.1476904829936408e-06;1.1533521835977915e-06;1.1281988846053317e-06;1.0883547652726008e-06;1.0528803699567618e-06;1.0478761195521683e-06;1.091495619401784e-06;1.178626301516804e-06;1.2717756758679293e-06;1.3224405338402211e-06;1.3172878066053356e-06;1.2398390710276077e-06;1.1062118991612875e-06;9.42215614938634e-07;7.703835039081177e-07;6.150523835150583e-07;5.150222763653925e-07;5.048675756838196e-07;5.723490065251004e-07;6.762466645154278e-07;7.682043805757852e-07;8.418200771071785e-07;9.35249961108203e-07;1.0721272743277792e-06;1.185499849380505e-06;1.2017153567490512e-06;1.1357338146179944e-06;1.065519755698534e-06;1.031671223341154e-06;1.1244917873189589e-06;1.3344851850291663e-06;1.508859673989032e-06;1.6089726596219551e-06;1.673042615708173e-06;1.7598758414544016e-06;3.5632942036411244e-06;1.369008804749209e-05;4.523594306049536e-05;0.0001260826671254;0.0003023579781307;0.0006275039943635;0.001141778498829;0.0018586434540139;0.0027676047033995;0.0038304391625952;0.0049925955172813;0.0061716361457438;0.0072519086662705;0.0081343239568162;0.0087599459428469;0.00910749544667;0.009192571581472;0.0090469640040413;0.0087193340589659;0.0082694262682177;0.0077633025083959;0.0072636425646216;0.0067984518564416;0.0063812831229707;0.0060218682201687;0.0057217790612809;0.005476557569047;0.005277137476365;0.005112612518957;0.0049751520553042;0.0048588233651515;0.004757697166844;0.0046660269356418;0.0045832627993015;0.0045065966153311;0.0044350422750269;0.0043691966228429;0.0043087552573049;0.004251307374645;0.0041958435406673;0.004141694712489;0.0040879406048725;0.0040338644908692;0.0039788957417571;0.0039232610789319;0.0038678227115195;0.0038131278432643;0.0037594808817322;0.0037075814141111;0.0036591042908959;0.0036154663169605;0.0035757135914639;0.0035378396211914;0.0034998397712274;0.0034611679126948;0.0034220671741844;0.0033839057859492;0.0033484276548568;0.0033169312660617;0.0032905987674751;0.0032694844231912
