FileName;methyl linoleate_4
MeasName;4
UserNotes_MeasName;my measurement
UserNotes_SampleName;my sample
Timestamp;2025-02-20T21:28:14Z
VirtualGateStart;NaN
VirtualGateEnd;NaN
HwSerial;2022091501
HwModel;M3.1
SpectralAxis;Raman shift (1/cm)
TimeAxis;Time (ns)
"PS characteristic peaks: [620.9, 1001.4, 1031.8, 1602.3]"
"PS calibration peak locations: [622.2088645871954, 1001.797851676245, 1031.3300654286868, 1602.682128990291]"
Calibration Delta: -0.34349929428261056
The following data is unprocessed and has not been modified with the Calibration Delta value
NaN;5.042815245740505;5.056422659241435;5.070030072742365;5.083637486243294;5.097244899744224;5.110852313245154;5.124459726746084;5.1380671402470135;5.151674553747943;5.165281967248873;5.178889380749802;5.192496794250732;5.206104207751662;5.219711621252592;5.233319034753522;5.2469264482544515;5.2605338617553805;5.27414127525631;5.28774868875724;5.30135610225817;5.3149635157591;5.32857092926003;5.34217834276096;5.35578575626189;5.3693931697628186;5.383000583263748;5.396607996764678;5.410215410265608;5.423822823766538;5.437430237267467;5.451037650768397;5.464645064269327;5.478252477770257;5.4918598912711865;5.505467304772116;5.519074718273046;5.532682131773976;5.546289545274905;5.559896958775835;5.573504372276765;5.587111785777695;5.6007191992786245;5.6143266127795535;5.627934026280483;5.641541439781413;5.655148853282343;5.668756266783273;5.682363680284203;5.695971093785133;5.7095785072860625;5.723185920786992;5.736793334287921;5.750400747788851;5.764008161289781;5.777615574790711;5.791222988291641;5.80483040179257;5.8184378152935;5.8320452287944295;5.845652642295359;5.859260055796289;5.872867469297219;5.886474882798149;5.900082296299079;5.913689709800009;5.927297123300938;5.940904536801868;5.9545119503027975;5.968119363803726;5.981726777304656;5.995334190805586;6.008941604306516;6.022549017807446;6.036156431308376;6.049763844809306;6.0633712583102355;6.076978671811165;6.090586085312095;6.104193498813024;6.117800912313954;6.131408325814884;6.145015739315814;6.158623152816743;6.172230566317673;6.1858379798186025;6.199445393319532;6.213052806820462;6.226660220321392;6.240267633822322;6.253875047323252;6.267482460824182;6.281089874325111;6.2946972878260405;6.30830470132697;6.3219121148279;6.335519528328829;6.349126941829759;6.362734355330689;6.376341768831619;6.389949182332549
127.04709469630323;3.92976811891805e-07;5.106004826865762e-07;6.017314093110567e-07;6.532784673163207e-07;6.612859696472586e-07;6.297608743813614e-07;5.724181153159704e-07;5.098351625170218e-07;4.634681732470847e-07;4.5633097249200914e-07;4.94560917658326e-07;5.550041346694327e-07;6.181641444984639e-07;6.701516549325199e-07;6.969066318545016e-07;6.891437521560896e-07;6.550533579562021e-07;6.05967740226009e-07;5.44126261651581e-07;4.79761680981587e-07;4.360402901781809e-07;4.307736271469321e-07;4.693131060199175e-07;5.483939523781862e-07;6.586511638584624e-07;7.792398590554816e-07;9.029128474832926e-07;1.0253677283741774e-06;1.1274885399193385e-06;1.1855033713011475e-06;1.176255255342116e-06;1.1032316187324751e-06;9.9965587851585e-07;9.26180124317549e-07;9.252679112177988e-07;9.74762916897748e-07;1.080855231186695e-06;1.2781430126938714e-06;1.5510181757969526e-06;2.150800627992786e-06;4.822917000846642e-06;1.4223703858288428e-05;3.919419751350445e-05;9.542915801740698e-05;0.0001986208621368;0.000361759396076;0.0005903554871867;0.0008819489659496;0.0012238792925658;0.0015971674696884;0.001973850743264;0.0023176947745751;0.0025923459989496;0.0027755390471662;0.0028564581931382;0.0028387934504589;0.0027338942213521;0.0025609702792581;0.0023434969800881;0.0021068955871832;0.0018750673092726;0.0016642931005905;0.0014819914740014;0.0013310944021233;0.0012101008639967;0.0011149922647099;0.0010402410787339;0.0009819838465655;0.0009365800645983;0.0009007686391136;0.0008729195963521;0.0008489733311039;0.0008274128194887;0.0008077238606641;0.0007895750403247;0.0007729277301289;0.0007579254270034;0.0007444931499534;0.0007321947090118;0.0007204913170613;0.0007088442148826;0.0006969218709027;0.0006845236044606;0.0006717700481578;0.0006593095210514;0.0006479620823226;0.0006380232796795;0.0006288433967959;0.0006209520550132;0.0006144163578367;0.0006080507827201;0.0006014716689892;0.0005947252853675;0.0005880386784535;0.0005804745743043;0.0005736074895393;0.0005677678251571;0.0005631673589347;0.0005597100958507;0.0005573656545149
129.18959229751636;3.938406481794824e-07;5.105455546388127e-07;5.978432348050552e-07;6.454079535957234e-07;6.494633047974519e-07;6.117146234492641e-07;5.432994599234664e-07;4.691773832494657e-07;4.2195746715931083e-07;4.249616058781606e-07;4.69122298493907e-07;5.263263544968608e-07;5.80814552597865e-07;6.328470568841556e-07;6.770440145517824e-07;7.083052777652301e-07;6.978284491887105e-07;6.594582138418062e-07;6.05503969417451e-07;5.416387849574944e-07;4.886702223730893e-07;4.563254324679105e-07;4.431529558993768e-07;4.501725736350587e-07;4.779359497513097e-07;5.075878351607936e-07;5.260605371615678e-07;5.35568578010851e-07;5.379394287347941e-07;5.257373987124772e-07;4.981776750295496e-07;4.481969155811813e-07;3.930929796360815e-07;3.592510588152577e-07;3.4841352927788935e-07;3.761332533406516e-07;4.938288073744653e-07;7.721728008224005e-07;1.2554175882707383e-06;2.0655387856636884e-06;4.613151618068464e-06;1.245795387266009e-05;3.4076693867403825e-05;8.550223391140677e-05;0.000182788324703;0.0003387990142204;0.0005587004501338;0.0008400728252384;0.001171081069917;0.0015337996471943;0.0018997917572581;0.0022321115168144;0.0024956844753882;0.0026703306883513;0.002746521526535;0.0027284264537893;0.0026269596962183;0.0024606937531698;0.0022523216768411;0.002026552352092;0.0018058653835137;0.0016045688368691;0.0014295978038399;0.0012845681289929;0.0011686602815836;0.0010790845360024;0.001011614413792;0.0009602557140795;0.0009203492024802;0.0008886129550345;0.0008620749346637;0.0008384470412643;0.0008169548465129;0.0007971721866578;0.0007788729522287;0.0007624237929508;0.0007479933438158;0.0007347957279298;0.0007226492805253;0.0007113123907393;0.0007005840524147;0.0006903184887806;0.0006802720018722;0.0006700671289618;0.0006594049994006;0.0006483346126725;0.0006374250288886;0.0006275225433157;0.0006192120170515;0.0006125876685046;0.0006071268093019;0.0006022277991329;0.0005973431345652;0.0005920212759616;0.0005860519398487;0.0005794338362329;0.0005724022415645;0.0005656153456688;0.0005597284079305;0.0005555510898032
131.33142972264977;1.519904061761379e-07;1.967402164885514e-07;2.323292038573413e-07;2.539849379530293e-07;2.603071842069772e-07;2.523019629705559e-07;2.337631091451465e-07;2.1443815852716707e-07;2.0851845493491253e-07;2.2868881582394075e-07;2.868942406231824e-07;3.546646588737425e-07;4.204290394602761e-07;4.93228928067258e-07;5.746308581139495e-07;6.380142034962017e-07;6.666960207289778e-07;6.623715219032089e-07;6.265268086218693e-07;5.574896214084502e-07;4.863681497461496e-07;4.2368553464054797e-07;3.759003536078029e-07;3.515453885408546e-07;3.715989366119349e-07;4.083344663863006e-07;4.3478952658419234e-07;4.441107521788044e-07;4.388785998059222e-07;4.1546581683444e-07;3.590856043348699e-07;2.787121104391408e-07;2.152409604560959e-07;1.792461649304276e-07;1.7714893520667238e-07;2.0573931305783997e-07;2.752614141127565e-07;4.285568057541932e-07;7.324197196594319e-07;1.3495546338873352e-06;3.478679301901789e-06;1.0686290856091323e-05;3.17090005945525e-05;8.01102529802595e-05;0.0001710591545269;0.0003169260528595;0.0005238392202144;0.000791262515464;0.0011082886415339;0.0014569922988239;0.0018078377221591;0.0021259933235297;0.0023793829355577;0.0025488452716402;0.0026245369261246;0.0026104133108336;0.0025173171191715;0.0023641306249503;0.0021717927134077;0.0019629214362942;0.0017565875660789;0.001566173552955;0.0013986039508213;0.0012577912118689;0.0011437974795351;0.0010550045700925;0.0009881059165116;0.0009385451729433;0.0009015060315168;0.0008724898006104;0.0008480163307288;0.0008262494573453;0.0008065780505289;0.0007881768887932;0.0007713640420087;0.0007564606705856;0.0007432475117307;0.0007311074657727;0.000719332549081;0.0007073153575857;0.0006951771188376;0.0006834700190617;0.0006726783360754;0.0006629568167054;0.0006539705129482;0.0006454121085491;0.0006375993804478;0.0006311759021207;0.0006259454957151;0.0006214410570377;0.0006171671483977;0.0006125335463746;0.000607047139849;0.0006001802863122;0.000592138307867;0.0005837633250189;0.0005753249570753;0.000567160111822;0.0005600641660803;0.0005541636390796
133.47260691138217;7.586639820437002e-09;1.2681836703811256e-08;1.6598824536918176e-08;1.9129787492199875e-08;2.048097122479293e-08;2.0850221178565625e-08;2.0573942116791465e-08;2.260948053054135e-08;3.4103083923251276e-08;6.57318649302857e-08;1.260091612146611e-07;2.064012160049442e-07;2.9273209663468976e-07;3.840526056798521e-07;4.78196721072235e-07;5.272450834091507e-07;5.465623412528358e-07;5.253353891305721e-07;4.625999388489018e-07;3.868108518413799e-07;3.221594433867579e-07;2.822297005318756e-07;2.670775872318037e-07;2.7258142650141736e-07;3.052668259104148e-07;3.46984856847942e-07;3.73968533635879e-07;3.76888394134919e-07;3.568407984055687e-07;3.162065702487103e-07;2.594974342861157e-07;1.9777043681345666e-07;1.5104726442830107e-07;1.1882512538792524e-07;1.2067529885013453e-07;1.4321497798602078e-07;1.8176122507695467e-07;2.486119161427925e-07;3.502907834969162e-07;7.272776290837548e-07;2.618102549120183e-06;9.751485408672948e-06;3.046837176433439e-05;7.780524259754277e-05;0.000165803908018;0.0003057701952664;0.0005031087864302;0.0007574434326623;0.0010588754546963;0.0013904733357252;0.0017230588490339;0.0020241161527275;0.0022651449327465;0.0024283886838771;0.0025044111400132;0.0024963747495597;0.002413629508777;0.0022734257880359;0.0020955306942959;0.001902409623574;0.0017108565603291;0.0015320883738437;0.0013728796748903;0.0012380832015223;0.0011282049257794;0.0010417366651912;0.000975767039876;0.0009262101513851;0.0008889371367529;0.0008600733925853;0.0008366439140875;0.0008168057628599;0.0007993531609248;0.0007833517961322;0.0007680785012766;0.0007533756873586;0.0007393984811581;0.0007259898058237;0.0007127314957053;0.0006992503423684;0.0006856900349345;0.0006726021022909;0.0006606060101173;0.0006501447133724;0.000641105838274;0.0006334771974532;0.0006268528076569;0.0006213452142819;0.0006164166201304;0.0006114888539788;0.000606188643523;0.0006002843388681;0.0005934804176646;0.0005857141464129;0.0005775338106916;0.0005696677542523;0.0005627916511811;0.0005570304529053;0.0005523214942466;0.0005479846829348
135.61312380366144;1.334047926193186e-07;1.5162442592145005e-07;1.5991340916078502e-07;1.5730856828801308e-07;1.442948633699264e-07;1.221427268449269e-07;9.611820583900717e-08;6.960120851602048e-08;5.9361787788296117e-08;9.34852505072704e-08;1.3700028296412e-07;1.9325702488580242e-07;2.478625094013004e-07;2.946459776110396e-07;3.34901068451175e-07;3.620543206734142e-07;3.633100748501507e-07;3.336250485082078e-07;2.836099539886673e-07;2.4482026656274746e-07;2.173510108266049e-07;2.1870163995810314e-07;2.3117172997310154e-07;2.47745336609086e-07;2.508915249594566e-07;2.617604854002125e-07;2.675980730963964e-07;2.5725387231058657e-07;2.3268092402474234e-07;2.053168433063722e-07;1.956713076617769e-07;2.065349207921579e-07;2.483589406830053e-07;3.108279069783693e-07;3.837549549942338e-07;4.441139674825805e-07;4.832575213175241e-07;5.08395639566164e-07;5.199563368217673e-07;8.958427875182846e-07;3.0283096422662105e-06;1.0501288603815173e-05;3.1294019598560393e-05;7.745777719095836e-05;0.0001633580988625;0.0003006153160634;0.0004942277995016;0.0007427142705234;0.0010354596489371;0.0013552223358774;0.0016750466135612;0.0019649863153001;0.0021984964195473;0.002357168602574;0.0024315613837987;0.0024246274483265;0.0023453906445682;0.002210309508448;0.0020382390421102;0.0018505940770689;0.0016644208999431;0.0014915728592237;0.0013391215755083;0.0012116919611195;0.0011093802056894;0.0010297471526765;0.0009683245487514;0.0009199962831449;0.0008810764966086;0.0008496011711855;0.0008246089142639;0.0008043117994668;0.0007875247323863;0.0007728071097859;0.0007587143555132;0.0007447484921994;0.0007303474752158;0.0007153391062802;0.0007003963898342;0.0006856713029777;0.000671572236471;0.0006585928449444;0.000647094931397;0.0006371004115054;0.0006283686637005;0.0006204809711065;0.0006132835133397;0.0006068972217812;0.0006009445182066;0.0005950296384071;0.0005893361737241;0.0005834811773081;0.0005770627071948;0.0005702048033478;0.0005639330711579;0.0005578500867635;0.0005525219799022;0.0005480763552498;0.0005446174418455;0.0005421699731485
137.7529803396901;4.306628453791376e-07;5.178211279157253e-07;5.780214414328158e-07;6.051854270335564e-07;5.987000482961505e-07;5.610288176980616e-07;5.044814380751243e-07;4.47921210476089e-07;4.057204638609445e-07;3.807700288354615e-07;3.690963912252402e-07;3.578586153076727e-07;3.359437752137013e-07;3.038216479339337e-07;2.680151485159152e-07;2.60936155894854e-07;2.7333001330572005e-07;3.1462153878808455e-07;4.272411968473827e-07;5.385076677511956e-07;6.395817309863413e-07;7.102287566395755e-07;7.372469685309509e-07;7.188964174416907e-07;6.643047323190878e-07;5.822052427934404e-07;4.761928470259955e-07;3.7925531148461937e-07;3.284299844530065e-07;3.270322004561607e-07;3.657200302474403e-07;4.3565651393712043e-07;5.300047034909884e-07;6.462500115882883e-07;7.575778256148289e-07;8.536604849775062e-07;9.26217729431904e-07;9.758523766207952e-07;1.0216978502344184e-06;1.4326298888417583e-06;3.5928046066179704e-06;1.1209411906211746e-05;3.2230928981454664e-05;7.737423883652778e-05;0.0001611595128386;0.0002957907457911;0.0004868132676056;0.0007330452289354;0.0010226788594309;0.0013368826994101;0.0016509249601049;0.0019370788043801;0.0021693668769108;0.0023273354580039;0.0024008790133725;0.0023931763129496;0.0023140330852683;0.0021803573080766;0.0020102941046117;0.0018231532321431;0.0016368209756589;0.0014649059110047;0.0013152881390227;0.0011914597089581;0.0010927975152831;0.0010162860297113;0.0009565150919053;0.0009087534536043;0.0008695031964972;0.0008367860176078;0.0008100134926639;0.0007882639651822;0.0007704021949469;0.0007552530686842;0.0007417272925784;0.0007290777011474;0.0007159051623954;0.0007023697109409;0.0006883559994469;0.0006740763469463;0.0006601753128716;0.0006474957601495;0.0006366912605731;0.0006278031688787;0.0006204941614259;0.000614216499272;0.0006085339680187;0.0006025283108443;0.0005965988482898;0.0005908844788656;0.0005853244895557;0.0005796497350717;0.0005737750581946;0.0005680960424175;0.0005628118832293;0.0005578766236316;0.0005532017101425;0.0005490539973916;0.0005455473517734;0.0005427434707129
139.8921764599363;5.92422528170263e-07;7.088045974079445e-07;7.978770377887105e-07;8.486021176374106e-07;8.573279141421358e-07;8.294285903984382e-07;7.96793206045711e-07;7.841566275352785e-07;7.888719895898926e-07;7.745631804684211e-07;7.563494706974305e-07;7.217099854611743e-07;6.643349994597942e-07;5.864324072526821e-07;4.923493847798836e-07;4.034579126361722e-07;3.663805990259612e-07;4.5385320097519794e-07;6.590699332384409e-07;9.057151927157152e-07;1.117381471664092e-06;1.255156578993476e-06;1.3091771966873632e-06;1.2788543055850189e-06;1.1723902419430967e-06;9.970349589810754e-07;7.881093091024832e-07;6.132339905749904e-07;5.334536513445444e-07;5.368495177729647e-07;5.853575299002492e-07;6.509255944003163e-07;6.949732159617251e-07;7.479164861060168e-07;8.151777874696682e-07;9.067050596241184e-07;1.026086130340281e-06;1.1676034297190423e-06;1.362912386698165e-06;1.8606550837770037e-06;3.7731659119973934e-06;1.066608474516025e-05;3.1065255882183845e-05;7.563819251228539e-05;0.0001572972111338;0.000288191555626;0.0004744291263485;0.0007154412487949;0.0009998533188698;0.0013085625863876;0.0016179078755559;0.0019004639452068;0.0021313306393132;0.0022899502690063;0.0023657021682736;0.0023609218732856;0.0022852535482179;0.0021554694500845;0.0019901396772035;0.0018072086133535;0.0016243049084944;0.0014547154956541;0.0013067566204027;0.0011831963435535;0.0010832476952507;0.0010043533716754;0.0009427892955257;0.0008947051407397;0.0008564345968673;0.000825298717625;0.0007998788452397;0.0007788511708673;0.0007611235875732;0.00074581183868;0.0007323691329049;0.0007201178465708;0.0007083955568466;0.0006967047642935;0.0006848201486988;0.0006727596148938;0.0006608343946641;0.0006495048594978;0.000639191710641;0.0006300840015672;0.0006222431169279;0.0006155227595427;0.0006096446515943;0.0006042433685837;0.000598864069549;0.0005932212595057;0.0005872056243816;0.0005808492898202;0.0005742800035132;0.0005676886244219;0.0005616236865981;0.0005560932728814;0.0005509809822148;0.0005467570165119;0.0005433698360147;0.0005408456313408
142.03071210513372;5.676444944693163e-07;5.809278556557178e-07;5.606926465173509e-07;5.289722031294759e-07;4.933914079210313e-07;4.606274151031197e-07;4.608486824729426e-07;5.042768926540969e-07;5.72374593409361e-07;6.42460260290263e-07;7.024815251237266e-07;7.438757210536784e-07;7.59484102501869e-07;7.448024398446517e-07;7.016188938215908e-07;6.34335150830858e-07;5.959238881020667e-07;6.262192694132453e-07;6.899799105006254e-07;7.835939202575926e-07;8.583659049134767e-07;8.95048998702588e-07;8.892487073941226e-07;8.426056976203761e-07;7.56666442296604e-07;6.398675949286817e-07;5.158780745891143e-07;4.297118321340144e-07;4.0606381339964644e-07;4.297003220433615e-07;4.767744954925765e-07;5.273200115669758e-07;5.699090587498005e-07;6.272272773451283e-07;6.984433833047407e-07;7.899129536682815e-07;9.088722861281608e-07;1.0336530442527896e-06;1.135691835071951e-06;1.5347133535249543e-06;3.363515641625354e-06;9.840374618002852e-06;2.8822794044758788e-05;7.123392669638326e-05;0.0001499349621702;0.0002757686088094;0.0004539891463374;0.0006844297675125;0.0009583052066086;0.0012593125323895;0.0015643601198727;0.0018432506276458;0.0020705071347639;0.0022274216756726;0.0023046435702607;0.0023042287183649;0.0022347798112585;0.0021115542340431;0.0019529455407892;0.0017771558178827;0.0016022971312924;0.001439572664079;0.0012957317707954;0.0011736160247993;0.0010731602241816;0.0009927002761735;0.0009295266996544;0.0008804588893337;0.0008427797963868;0.0008141317045398;0.0007924842706253;0.000774846903338;0.0007593795205548;0.0007453335291018;0.0007324136587677;0.0007203246118548;0.0007088741189932;0.0006979127877756;0.0006872785657652;0.0006768640887825;0.0006666195790417;0.000656529668988;0.0006465702918493;0.0006368008405145;0.0006275089280068;0.0006191288786818;0.0006119838498551;0.0006061912864635;0.0006008213583352;0.0005953394364075;0.0005893550743739;0.0005827227829777;0.0005755794438628;0.0005679043309873;0.0005599629862116;0.0005522159391342;0.0005453054840744;0.000539752823418;0.0005356027841349;0.0005326255856553
144.16858721627432;5.548466610228954e-07;4.625724053784668e-07;3.658940132117421e-07;2.7341641696040173e-07;1.964711703358537e-07;1.5968307854444293e-07;1.6828233792015466e-07;2.1870549718639762e-07;2.777795361669825e-07;3.409897601747029e-07;4.160747027763188e-07;5.09464583073407e-07;6.124941038127552e-07;6.84079172851082e-07;7.375280824728806e-07;7.704336116682175e-07;7.737355332716751e-07;7.465353481397794e-07;6.866350332215312e-07;5.874150400213239e-07;4.992778116847828e-07;4.03566874991185e-07;3.289064040899593e-07;2.890941039827933e-07;2.8470980750512535e-07;3.2127709640269453e-07;3.5645280552009306e-07;3.899434088470616e-07;4.16783233498604e-07;4.336821003913981e-07;4.449446393705811e-07;4.590433952288571e-07;4.808881684802935e-07;5.234833145859378e-07;5.870236529067601e-07;6.649293651603534e-07;7.25249578227596e-07;7.516833747545913e-07;7.382896948077116e-07;1.0097589029493025e-06;2.91646966130932e-06;9.461975961432262e-06;2.753624167370227e-05;6.841042837630873e-05;0.0001452073600279;0.0002681377917311;0.0004413449844145;0.0006636040210155;0.0009265348795083;0.0012170610660526;0.0015136883518902;0.001785054293898;0.0020039991935023;0.0021538451013194;0.0022277311641454;0.0022288138816548;0.0021647218292806;0.0020485477046761;0.001897343982137;0.0017303543227556;0.0015660113115541;0.0014127742579621;0.0012749315366869;0.0011556454609221;0.0010559159856275;0.0009754813117745;0.0009128478220235;0.0008653253532284;0.0008303011567143;0.0008046936819859;0.0007850452450694;0.0007687057959957;0.0007540908666262;0.0007404744451766;0.0007273313205621;0.0007141760899523;0.0007013146588853;0.0006894003557725;0.0006780473877375;0.0006671169947559;0.0006567905052908;0.0006471752655919;0.0006382561078977;0.0006299506735924;0.0006222499494843;0.0006152408215927;0.0006088645230068;0.0006028997269127;0.0005968696985513;0.0005904219695479;0.0005835313898746;0.0005763616660991;0.0005691479887558;0.0005619476981663;0.0005542949789513;0.0005470333659293;0.000540462760359;0.0005347928188082;0.0005300644964697;0.0005262852443996
