FileName;propylene glycol monostearate_68
MeasName;68
UserNotes_MeasName;my measurement
UserNotes_SampleName;my sample
Timestamp;2025-02-14T19:55:24Z
VirtualGateStart;NaN
VirtualGateEnd;NaN
HwSerial;2022091501
HwModel;M3.1
SpectralAxis;Raman shift (1/cm)
TimeAxis;Time (ns)
"PS characteristic peaks: [620.9, 1001.4, 1031.8, 1602.3]"
"PS calibration peak locations: [620.2253157680134, 1001.797851676245, 1031.3300654286868, 1602.682128990291]"
Calibration Delta: -0.15790408313107532
The following data is unprocessed and has not been modified with the Calibration Delta value
NaN;5.042815245740505;5.056422659241435;5.070030072742365;5.083637486243294;5.097244899744224;5.110852313245154;5.124459726746084;5.1380671402470135;5.151674553747943;5.165281967248873;5.178889380749802;5.192496794250732;5.206104207751662;5.219711621252592;5.233319034753522;5.2469264482544515;5.2605338617553805;5.27414127525631;5.28774868875724;5.30135610225817;5.3149635157591;5.32857092926003;5.34217834276096;5.35578575626189;5.3693931697628186;5.383000583263748;5.396607996764678;5.410215410265608;5.423822823766538;5.437430237267467;5.451037650768397;5.464645064269327;5.478252477770257;5.4918598912711865;5.505467304772116;5.519074718273046;5.532682131773976;5.546289545274905;5.559896958775835;5.573504372276765;5.587111785777695;5.6007191992786245;5.6143266127795535;5.627934026280483;5.641541439781413;5.655148853282343;5.668756266783273;5.682363680284203;5.695971093785133;5.7095785072860625;5.723185920786992;5.736793334287921;5.750400747788851;5.764008161289781;5.777615574790711;5.791222988291641;5.80483040179257;5.8184378152935;5.8320452287944295;5.845652642295359;5.859260055796289;5.872867469297219;5.886474882798149;5.900082296299079;5.913689709800009;5.927297123300938;5.940904536801868;5.9545119503027975;5.968119363803726;5.981726777304656;5.995334190805586;6.008941604306516;6.022549017807446;6.036156431308376;6.049763844809306;6.0633712583102355;6.076978671811165;6.090586085312095;6.104193498813024;6.117800912313954;6.131408325814884;6.145015739315814;6.158623152816743;6.172230566317673;6.1858379798186025;6.199445393319532;6.213052806820462;6.226660220321392;6.240267633822322;6.253875047323252;6.267482460824182;6.281089874325111;6.2946972878260405;6.30830470132697;6.3219121148279;6.335519528328829;6.349126941829759;6.362734355330689;6.376341768831619;6.389949182332549
127.04709469630323;1.0119900452351558e-06;1.0276431753701546e-06;1.0200660130478142e-06;9.960279856972344e-07;9.578048436346386e-07;9.104299762218724e-07;8.713844454259236e-07;8.589175988401563e-07;8.738129836711794e-07;8.929496233895087e-07;8.897980890209201e-07;8.595226277080283e-07;7.992417236805408e-07;7.217300937749161e-07;6.168005173034832e-07;5.092060268161393e-07;4.162641291676997e-07;3.733201170758395e-07;3.929761017114193e-07;4.771962479380362e-07;6.429407667781945e-07;8.356016531741544e-07;1.0209850182499428e-06;1.1498864499403824e-06;1.193048312969035e-06;1.1471946027633117e-06;1.023496652367467e-06;8.692280095591681e-07;6.722347225739986e-07;4.900098060373752e-07;3.650659363114051e-07;3.384134493757951e-07;3.879268546983544e-07;4.817535757844053e-07;5.862388400128109e-07;6.848196872032633e-07;7.760058343986555e-07;8.096392143944836e-07;8.006119330176241e-07;8.835613325070929e-07;1.5010023473920255e-06;3.422040777716669e-06;7.647086999963789e-06;1.5401313503431227e-05;2.8034618784607388e-05;4.6649788183934975e-05;7.176049238920857e-05;0.00010345069293;0.0001408725719283;0.0001825317183234;0.0002259520241418;0.0002675684883623;0.0003034546088248;0.0003305906533771;0.0003469132923514;0.0003521711503096;0.0003469034740648;0.0003326018137506;0.0003110308596439;0.0002843791371401;0.0002551818599312;0.0002256067804887;0.0001973727017628;0.0001717333327113;0.0001493663688454;0.0001307373690842;0.0001160728056156;0.0001052626777165;9.773865310605623e-05;9.248981570379448e-05;8.845351534986772e-05;8.458774295643481e-05;8.054846210211387e-05;7.649866951967311e-05;7.277464023281069e-05;6.961519167370141e-05;6.705638108815172e-05;6.500308416636282e-05;6.326432240893295e-05;6.162643219021094e-05;5.997247030095783e-05;5.841316905983437e-05;5.698658283375911e-05;5.571841467086248e-05;5.459737251035292e-05;5.359738122386905e-05;5.268985709203023e-05;5.1864803028486606e-05;5.1293736020222896e-05;5.095592838413397e-05;5.057049573788805e-05;5.008362598776465e-05;4.967547178148205e-05;4.935622682625707e-05;4.905769766292411e-05;4.873198149604457e-05;4.829644205580333e-05;4.769941854453936e-05;4.701723850805647e-05;4.629006016469058e-05
129.18959229751636;1.4011819244671369e-06;1.4254530064600343e-06;1.4107543873722387e-06;1.3613614965548651e-06;1.2824606001096662e-06;1.1822015844931164e-06;1.079215959482688e-06;9.782849516485652e-07;8.929514538801449e-07;8.431670141344148e-07;8.265496708299064e-07;8.385401870325588e-07;8.600845898897793e-07;8.625177536288148e-07;8.627859174622099e-07;8.389751621131099e-07;7.940813418606589e-07;7.337814782791102e-07;6.689907330786998e-07;6.260123180103033e-07;6.278516504070475e-07;6.864948436867842e-07;7.985668915184353e-07;9.299598044280412e-07;1.0317187905812198e-06;1.0864900590114247e-06;1.0692321926515657e-06;9.822837819200466e-07;8.313599645112047e-07;6.45411695603344e-07;4.676410747518819e-07;3.379520358914131e-07;2.8486202866418624e-07;3.115803906410301e-07;3.940578448090367e-07;5.066535619155788e-07;6.148021990226014e-07;6.827653457488097e-07;7.191996137309583e-07;8.430834457135932e-07;1.401135446040622e-06;3.1026741384172022e-06;6.834362682014339e-06;1.3868812391779174e-05;2.5460782773695103e-05;4.266061501560476e-05;6.582226088423505e-05;9.48355556468104e-05;0.0001287638317861;0.0001661888133923;0.0002048216871502;0.0002416084340014;0.0002734411265479;0.0002979540558447;0.0003132952863406;0.0003189637713104;0.0003151220350219;0.0003029056802922;0.0002838411628019;0.0002599217088419;0.0002334802572295;0.0002064892767137;0.0001806780742004;0.0001574692710797;0.0001374995378342;0.0001210022167352;0.000107905475834;9.79326267367346e-05;9.071203082759287e-05;8.561051166632631e-05;8.182254332999881e-05;7.851687719398727e-05;7.535333518606743e-05;7.236414014779158e-05;6.969099462181527e-05;6.737999568443947e-05;6.537358950377942e-05;6.359431406903674e-05;6.197234670101009e-05;6.047704243013999e-05;5.909201363253623e-05;5.7939809191478095e-05;5.6984587910551095e-05;5.61290938113446e-05;5.530008293256668e-05;5.445462335467071e-05;5.3426165679913256e-05;5.221517919527648e-05;5.089373995786319e-05;4.957103216576299e-05;4.84039577853863e-05;4.756761697285974e-05;4.6984401330586496e-05;4.66076674559429e-05;4.635431905921513e-05;4.6195505257468447e-05;4.606038683068614e-05;4.584048721754437e-05;4.5449629105861526e-05;4.4977730737006224e-05
131.33142972264977;1.8794447889885855e-06;1.87061854399162e-06;1.810371635773568e-06;1.700743869882956e-06;1.5494178386284051e-06;1.3699613730297308e-06;1.1938351265531928e-06;1.0340847063686476e-06;8.98428827082554e-07;8.024821123830193e-07;7.607179810946353e-07;7.715304790379308e-07;8.227223396786142e-07;8.931531036843863e-07;9.578949534866763e-07;9.892716243322165e-07;9.75433046518552e-07;9.175577829972392e-07;8.242774872951997e-07;7.086192185993273e-07;5.824854040931655e-07;5.10000654158667e-07;4.96224497008504e-07;5.379769018931917e-07;6.217237683197195e-07;7.226023576341604e-07;8.002834083873153e-07;8.117875075703212e-07;7.718614599748488e-07;6.934948354312306e-07;5.986610328918103e-07;5.32009098045841e-07;5.165121883485883e-07;5.563481155314194e-07;6.227574930824075e-07;6.948582305180928e-07;7.355162459706359e-07;7.381403809799446e-07;7.113062693932916e-07;7.230175730765393e-07;1.0486189727744746e-06;2.22787337853988e-06;5.078637323797631e-06;1.0975678675114684e-05;2.115974844951114e-05;3.6653138987919646e-05;5.797192446834628e-05;8.505850511690273e-05;0.0001167788540142;0.0001514507533458;0.0001865696158626;0.0002193591502011;0.0002471918496243;0.0002681623728468;0.0002808476711714;0.0002849420810755;0.0002807268455547;0.0002693794573685;0.0002523454546128;0.0002314303576752;0.000208485861641;0.0001851533836493;0.0001628059542826;0.0001426087127122;0.0001251261505508;0.0001105673029102;9.885702954134094e-05;8.974037990123476e-05;8.29619344659762e-05;7.814593258430303e-05;7.482997594971912e-05;7.255438727361951e-05;7.087456042845195e-05;6.944705830994677e-05;6.804476686834036e-05;6.652254922208456e-05;6.481999591061448e-05;6.293720747286304e-05;6.0947111648443865e-05;5.90151075772597e-05;5.716059415493091e-05;5.540059887351292e-05;5.389068176551504e-05;5.258029717942163e-05;5.135687792758854e-05;5.012036837767332e-05;4.88874246275266e-05;4.796586263081577e-05;4.689053736466042e-05;4.591896577841971e-05;4.512307157607739e-05;4.452661359024545e-05;4.4132522675274633e-05;4.405026308186232e-05;4.389090175703888e-05;4.3771136026214e-05;4.367558252291609e-05;4.350686023157713e-05;4.316169508595693e-05;4.2593309756718414e-05
133.47260691138217;1.3354865645720688e-06;1.3121341892537608e-06;1.2586628136241932e-06;1.175140591344615e-06;1.0668443691378038e-06;9.426367124548868e-07;8.152691110437767e-07;6.890261258920376e-07;5.705501986646543e-07;4.823276983194736e-07;4.523155103482999e-07;4.731415951382825e-07;5.15948205153709e-07;5.637312159634497e-07;6.054024180742439e-07;6.328426962803271e-07;6.459606662245895e-07;6.401187596675407e-07;6.028985728717083e-07;5.350991018310587e-07;4.572868402211884e-07;3.900082970987549e-07;3.304453036228885e-07;3.0087752766312e-07;3.195515178211294e-07;3.712869088825086e-07;4.2525467198481257e-07;4.7623085404445483e-07;5.170074714943559e-07;5.435309621932394e-07;5.628757535296145e-07;5.828413527260223e-07;6.054395150914588e-07;6.232024052152416e-07;6.328077586821408e-07;6.380505818614397e-07;6.280169208106762e-07;5.896595967435501e-07;5.240409412791593e-07;4.903708280257574e-07;6.880630981352425e-07;1.5808200900470662e-06;4.021112116983679e-06;9.132886313381052e-06;1.7971944040373538e-05;3.1429199450674184e-05;5.005328480759654e-05;7.400462942023809e-05;0.0001024451201063;0.0001338533164978;0.0001657126745141;0.0001953521729032;0.0002204480595363;0.0002393784259869;0.0002509125486629;0.0002547770384575;0.0002512442055856;0.0002414459745329;0.0002267671470308;0.0002089082724321;0.0001893559361331;0.0001693959389012;0.0001501246422294;0.0001324861534387;0.0001169574704526;0.0001037532744667;9.292663809939976e-05;8.440589655906618e-05;7.806329435032803e-05;7.360138347192032e-05;7.062393332099653e-05;6.8733518578205e-05;6.75335012367261e-05;6.666260951477834e-05;6.58176119392157e-05;6.478327255922474e-05;6.342291549625039e-05;6.167922959046549e-05;5.963942329389975e-05;5.745955944689322e-05;5.527880027408799e-05;5.310137127050232e-05;5.100879155096329e-05;4.902422996932768e-05;4.713551407669112e-05;4.5390963716639664e-05;4.400634917552963e-05;4.2906581989491016e-05;4.218422882274482e-05;4.182947666925119e-05;4.169863895184156e-05;4.1785333220851845e-05;4.2079962285835205e-05;4.240899163633146e-05;4.260757941477715e-05;4.2637443972697546e-05;4.2488703027660695e-05;4.216837568213351e-05;4.171217355769359e-05;4.1176266089242816e-05
135.61312380366144;4.29584355547885e-07;4.871361278824383e-07;5.231044781600986e-07;5.3203459946126e-07;5.152280411497704e-07;4.775611731310612e-07;4.2596636454823603e-07;3.597415409553317e-07;2.97801691735879e-07;2.6079608022230536e-07;2.600500897147484e-07;2.8395111170956337e-07;3.1038808115417454e-07;3.2529898726501857e-07;3.0455573158689377e-07;2.8388791897564177e-07;2.884561312879729e-07;3.267684576486213e-07;3.742933093701781e-07;4.165865038415162e-07;4.413039453553182e-07;4.557088199489603e-07;4.582428850852524e-07;4.538359323562065e-07;4.53398328666826e-07;4.515250127438469e-07;4.4982493895396345e-07;4.607166757277414e-07;4.821532245931044e-07;5.030582063223235e-07;5.30744907022662e-07;5.558815103569557e-07;5.756356083937242e-07;5.780553775421935e-07;5.699951039269359e-07;5.562284522773158e-07;5.174938114817417e-07;4.651523146078589e-07;3.972676848161609e-07;3.828057081036465e-07;6.283365099593932e-07;1.5797079678348783e-06;3.971834434223022e-06;8.64748131601767e-06;1.6495807072423866e-05;2.8277612352862597e-05;4.439957173403794e-05;6.499835648634671e-05;8.94218115162518e-05;0.0001164124226169;0.0001438964139309;0.0001696342333605;0.0001917051376744;0.0002086943482121;0.0002195943732479;0.0002242157818088;0.0002227756937077;0.0002161503293167;0.0002053120489684;0.0001914290110605;0.0001756181242377;0.0001589368855725;0.000142375821181;0.000126833833157;0.0001128070613517;0.0001005217694859;9.005910531248737e-05;8.137771579897443e-05;7.469934096743087e-05;6.980549259933441e-05;6.6293828088569e-05;6.385765102928884e-05;6.225177172340026e-05;6.124285481829913e-05;6.058568360688539e-05;6.006718785722758e-05;5.950724709629365e-05;5.879577695500277e-05;5.7759291749568176e-05;5.622332765654139e-05;5.436562253831987e-05;5.231847572746896e-05;5.0177424817246936e-05;4.807366933935602e-05;4.618709381997857e-05;4.47017411948551e-05;4.3630186394489e-05;4.282441730736713e-05;4.2280205201220336e-05;4.186620349875636e-05;4.150182900365902e-05;4.12006802125925e-05;4.101333686135504e-05;4.0964015807626505e-05;4.101311902559131e-05;4.109674777023697e-05;4.120446498773164e-05;4.132990402750884e-05;4.1429869614939485e-05;4.145174267265288e-05
137.7529803396901;3.164162681806439e-07;4.441422225228474e-07;5.473914902341098e-07;6.105326450725677e-07;6.309691099238949e-07;6.13387834053897e-07;5.711500359650768e-07;5.231793774084966e-07;4.808885717228506e-07;4.6059971597010107e-07;4.76171180291193e-07;5.127288487795706e-07;5.314936869022527e-07;5.154256079574701e-07;4.6762783735644973e-07;4.08963651348581e-07;3.744466162279422e-07;3.769570763201222e-07;4.093774872187651e-07;4.617930288108916e-07;5.166769870558684e-07;5.626309915013771e-07;6.061954962805049e-07;6.478932057241426e-07;6.813425165140469e-07;7.112254146634282e-07;7.576243889828468e-07;8.165144447467326e-07;8.738567299592024e-07;9.159585475863018e-07;9.370988179216552e-07;9.360091310762608e-07;9.186925809270982e-07;8.923284845274221e-07;8.584820902296014e-07;8.097735624545102e-07;7.379169147031029e-07;6.483100659327053e-07;5.6131842393754e-07;5.561835666090837e-07;8.357667764392398e-07;1.783844081688331e-06;4.041582718886169e-06;8.341314377590014e-06;1.558368944489311e-05;2.6469479676548976e-05;4.132821346742858e-05;6.009528446861951e-05;8.190862073300981e-05;0.0001054647076659;0.0001291207342811;0.0001511494330317;0.0001700550315239;0.0001846829922522;0.0001943871565423;0.0001991485935455;0.00019909182574;0.0001947041503029;0.000186561283404;0.0001753718905697;0.0001620793035866;0.0001475941367829;0.000132746381432;0.0001182420789608;0.0001052621228897;9.378393473495242e-05;8.408616732389699e-05;7.61962057716189e-05;6.997985323557151e-05;6.512900889902885e-05;6.139366338786096e-05;5.860247687876786e-05;5.666328465014843e-05;5.552552969527116e-05;5.510974161723932e-05;5.521576917544036e-05;5.560682252776015e-05;5.604106779147289e-05;5.5899656007509736e-05;5.501098234878527e-05;5.340041381772785e-05;5.128664994348148e-05;4.888525301423553e-05;4.65756379827611e-05;4.471560736816716e-05;4.346313796423993e-05;4.288485130114221e-05;4.286599434765444e-05;4.30165199304457e-05;4.295663039906951e-05;4.243529642536936e-05;4.147814758368766e-05;4.033247898078504e-05;3.931628130244938e-05;3.864206142998839e-05;3.839716725998086e-05;3.859947556923683e-05;3.91886411271708e-05;3.990622167140978e-05;4.064225343501228e-05
139.8921764599363;4.577489787912602e-07;6.301579114823445e-07;7.823696208540024e-07;8.843657816629635e-07;9.261981722283358e-07;9.085957506957636e-07;8.373699235341082e-07;7.415514982406792e-07;6.487532219436277e-07;6.12750006817057e-07;6.501732745724591e-07;7.185761814930563e-07;7.745160937384306e-07;7.827167416015153e-07;7.522787131808771e-07;6.980125378061896e-07;6.42959151284751e-07;5.801328856248911e-07;5.377377889999976e-07;5.398912354227794e-07;5.745472827963579e-07;6.079359831525095e-07;6.51865088681811e-07;7.142184707763986e-07;7.845950660565261e-07;8.671699416147286e-07;9.77131271471936e-07;1.0987854758040743e-06;1.2043164211853609e-06;1.2807943966882262e-06;1.318105774757502e-06;1.311203836055558e-06;1.2814970922209818e-06;1.2501086909999068e-06;1.2174323754088052e-06;1.1648123031888184e-06;1.0774689673156786e-06;9.569876048919511e-07;8.413911566610607e-07;8.165527651603434e-07;1.044422147405197e-06;1.8408988105635816e-06;3.897189151599434e-06;7.89219393628738e-06;1.4738969441269143e-05;2.503776279659648e-05;3.897750942903455e-05;5.6447286887659947e-05;7.675113402388702e-05;9.878831199455364e-05;0.0001211203152752;0.0001420177752791;0.0001600236172343;0.0001740344782566;0.0001834204660651;0.0001880808941291;0.0001880395466303;0.0001836135667323;0.0001753844108379;0.0001641792750417;0.0001511902264491;0.0001373976235587;0.0001235947497037;0.0001103782385894;9.829910832267655e-05;8.782895184766945e-05;7.929155793116974e-05;7.264967793015222e-05;6.758093302703153e-05;6.360195814135452e-05;6.0491810617877504e-05;5.816363384880492e-05;5.656163122769354e-05;5.561418717793478e-05;5.521544869150323e-05;5.512177628199523e-05;5.511840905187345e-05;5.495977517433785e-05;5.446123733796701e-05;5.337203953279848e-05;5.15795597483823e-05;4.925969775748832e-05;4.689586789234456e-05;4.477619375367014e-05;4.312123954544363e-05;4.2067896613167815e-05;4.172472546735783e-05;4.172528622253238e-05;4.185613868065837e-05;4.177792009146748e-05;4.130184639005447e-05;4.031601417038833e-05;3.8980877196809015e-05;3.74798579299106e-05;3.6310779572581005e-05;3.5538979025391136e-05;3.5270116354900195e-05;3.556482094593004e-05;3.631842450326778e-05;3.731190447471573e-05
142.03071210513372;5.033730740184399e-07;6.417297964754814e-07;7.644447989697377e-07;8.44338649296022e-07;8.70959522479739e-07;8.467310503383029e-07;7.863852400818111e-07;7.219643268902e-07;6.56267009061584e-07;6.384556487369833e-07;6.87854544343409e-07;7.526817712050963e-07;8.098155425128662e-07;8.286202249429029e-07;7.909267270377166e-07;7.028798932493782e-07;6.086210395996751e-07;5.135797725042489e-07;4.392631618785562e-07;4.071158672468417e-07;4.151793892124349e-07;4.460137524324799e-07;4.878930860356011e-07;5.370896486417194e-07;5.842741537212244e-07;6.288827130250212e-07;6.808837599561695e-07;7.416213435741618e-07;8.106750294258923e-07;8.849796578769343e-07;9.744074549129305e-07;1.0391629489470188e-06;1.0691896412417825e-06;1.081067623597656e-06;1.074966984296448e-06;1.0314067964381543e-06;9.40052779896895e-07;8.243399037818761e-07;7.425689847468291e-07;7.521446944095861e-07;9.212886510416902e-07;1.4943709167693871e-06;3.0650504885185528e-06;6.494583013863553e-06;1.258865019172858e-05;2.1995886676655345e-05;3.491939380761702e-05;5.126263357766357e-05;7.054506935813521e-05;9.19805341738365e-05;0.0001142878559712;0.0001356456829267;0.0001543891011186;0.0001691236315152;0.0001790232658391;0.0001837758758717;0.0001833571728195;0.0001781972428307;0.0001691733533337;0.0001574826134434;0.0001445291152124;0.00013127946046;0.0001184754079583;0.000106698829509;9.635732085426144e-05;8.766301124548748e-05;8.064120259931553e-05;7.507834996105792e-05;7.070672792108833e-05;6.723794385376283e-05;6.448810849964701e-05;6.232227197037506e-05;6.064841124264047e-05;5.933176896009633e-05;5.819192859489226e-05;5.701188282969819e-05;5.571279881320337e-05;5.4320333612584845e-05;5.289554132973125e-05;5.138097823594699e-05;4.965636206379429e-05;4.773527806164129e-05;4.58038523884913e-05;4.404581202630631e-05;4.263022177556532e-05;4.168162307585653e-05;4.121118252594417e-05;4.107631229313361e-05;4.102851115015232e-05;4.0810331194756e-05;4.025316316407164e-05;3.931001923395021e-05;3.809150445793311e-05;3.6811970689217344e-05;3.55947682369246e-05;3.4648513813775135e-05;3.415459041867802e-05;3.417461997178992e-05;3.461119696988059e-05;3.52181062535062e-05
144.16858721627432;4.096995854113006e-07;4.2789830192357036e-07;4.371928361560682e-07;4.307498608494958e-07;4.078927134531162e-07;3.803648613641258e-07;3.799524345987895e-07;4.283616671676605e-07;5.13298588683581e-07;6.137680787472662e-07;6.954645987349231e-07;7.647238904001018e-07;7.927134094125646e-07;7.742889945410739e-07;7.090944107994678e-07;5.975574802723056e-07;4.790719470534888e-07;4.1398094036552873e-07;4.001716874108048e-07;4.2256028277146523e-07;4.627092987830071e-07;4.996531133377867e-07;5.184969516292881e-07;5.135142243241526e-07;4.822518544501447e-07;4.287323043348052e-07;3.7583126246731043e-07;3.448911427452031e-07;3.455370434504714e-07;4.2463868453720244e-07;5.601558324790944e-07;6.829558845143571e-07;7.640823754034032e-07;8.123749094676147e-07;8.165594325961184e-07;7.691989735972604e-07;6.734774081981908e-07;5.658284341963373e-07;4.98128004255647e-07;5.154634735329915e-07;6.833196072429741e-07;1.1636295917865286e-06;2.461639484048839e-06;5.413340034565917e-06;1.0889628107964491e-05;1.952127800234565e-05;3.160659061800851e-05;4.705581922107782e-05;6.533239832639688e-05;8.580909860086325e-05;0.0001073522036594;0.0001281658725372;0.0001466235744747;0.0001614903315035;0.0001717600624996;0.0001767792027999;0.0001763294501125;0.0001708888297385;0.0001615802930732;0.0001498420749661;0.0001373807561581;0.0001250021557151;0.0001132549237344;0.0001027305363527;9.395211687467554e-05;8.661553329994111e-05;8.056465930221453e-05;7.563702932466781e-05;7.15225194532651e-05;6.812270796940651e-05;6.533155569896714e-05;6.29027278259667e-05;6.06812624942674e-05;5.857410181348692e-05;5.649877415766548e-05;5.463684347577917e-05;5.2910396184741447e-05;5.130486453301096e-05;4.992061731307072e-05;4.893831976622943e-05;4.810086804662588e-05;4.717276714562039e-05;4.578090518102308e-05;4.428410558581567e-05;4.3023930051005785e-05;4.219225345487027e-05;4.1789936921118944e-05;4.162487754197588e-05;4.143537243182527e-05;4.1041395042501846e-05;4.029318268988751e-05;3.93558940350738e-05;3.835029395374699e-05;3.735328165960624e-05;3.6518334680419546e-05;3.597491246364001e-05;3.58499120424725e-05;3.610915497216016e-05;3.657439949215141e-05;3.703180522624311e-05
