FileName;epoxidized soy bean oil_62
MeasName;62
UserNotes_MeasName;my measurement
UserNotes_SampleName;my sample
Timestamp;2025-02-07T20:13:29Z
VirtualGateStart;NaN
VirtualGateEnd;NaN
HwSerial;2022091501
HwModel;M3.1
SpectralAxis;Raman shift (1/cm)
TimeAxis;Time (ns)
"PS characteristic peaks: [620.9, 1001.4, 1031.8, 1602.3]"
"PS calibration peak locations: [620.2253157680134, 1001.797851676245, 1031.3300654286868, 1602.682128990291]"
Calibration Delta: -0.15790408313107532
The following data is unprocessed and has not been modified with the Calibration Delta value
NaN;5.042815245740505;5.056422659241435;5.070030072742365;5.083637486243294;5.097244899744224;5.110852313245154;5.124459726746084;5.1380671402470135;5.151674553747943;5.165281967248873;5.178889380749802;5.192496794250732;5.206104207751662;5.219711621252592;5.233319034753522;5.2469264482544515;5.2605338617553805;5.27414127525631;5.28774868875724;5.30135610225817;5.3149635157591;5.32857092926003;5.34217834276096;5.35578575626189;5.3693931697628186;5.383000583263748;5.396607996764678;5.410215410265608;5.423822823766538;5.437430237267467;5.451037650768397;5.464645064269327;5.478252477770257;5.4918598912711865;5.505467304772116;5.519074718273046;5.532682131773976;5.546289545274905;5.559896958775835;5.573504372276765;5.587111785777695;5.6007191992786245;5.6143266127795535;5.627934026280483;5.641541439781413;5.655148853282343;5.668756266783273;5.682363680284203;5.695971093785133;5.7095785072860625;5.723185920786992;5.736793334287921;5.750400747788851;5.764008161289781;5.777615574790711;5.791222988291641;5.80483040179257;5.8184378152935;5.8320452287944295;5.845652642295359;5.859260055796289;5.872867469297219;5.886474882798149;5.900082296299079;5.913689709800009;5.927297123300938;5.940904536801868;5.9545119503027975;5.968119363803726;5.981726777304656;5.995334190805586;6.008941604306516;6.022549017807446;6.036156431308376;6.049763844809306;6.0633712583102355;6.076978671811165;6.090586085312095;6.104193498813024;6.117800912313954;6.131408325814884;6.145015739315814;6.158623152816743;6.172230566317673;6.1858379798186025;6.199445393319532;6.213052806820462;6.226660220321392;6.240267633822322;6.253875047323252;6.267482460824182;6.281089874325111;6.2946972878260405;6.30830470132697;6.3219121148279;6.335519528328829;6.349126941829759;6.362734355330689;6.376341768831619;6.389949182332549
127.04709469630323;4.1385155293618746e-08;4.094764782263149e-08;4.768589099812156e-08;6.60845414694466e-08;1.0751073009780848e-07;1.831436039375314e-07;2.936508209961654e-07;4.367913400410669e-07;6.05055438786844e-07;7.771661378947069e-07;9.289285359279906e-07;1.0552006179315013e-06;1.1589796964914583e-06;1.2344051474777106e-06;1.247724637228219e-06;1.189794505011518e-06;1.077014577648868e-06;9.366040770660788e-07;7.933850516457004e-07;6.601219842518807e-07;5.443414402620612e-07;4.564833975792403e-07;4.1166600537654505e-07;4.579852819877651e-07;5.540951082982595e-07;6.429706353501904e-07;7.213110002732495e-07;7.790553299756904e-07;8.140492346833354e-07;8.051746530765616e-07;7.691215059919366e-07;7.19177159037613e-07;6.56592204147913e-07;5.863310687445849e-07;5.169069166741086e-07;4.6840424738874507e-07;4.804866713069168e-07;6.104156856336251e-07;9.116279866613082e-07;1.5157158010263035e-06;3.237885068842912e-06;8.258249867247975e-06;2.1097754231459306e-05;4.9682178131988045e-05;0.0001019141783161;0.0001841017560813;0.0002994786467764;0.0004458182163228;0.0006151571052982;0.0007970950802051;0.0009772613606001;0.0011381364742987;0.0012626489881209;0.0013408887464204;0.0013686308224334;0.0013486595142529;0.0012873944124312;0.0011944507262409;0.0010808927082344;0.0009586320134727;0.0008388193000279;0.0007293405316118;0.0006340787847758;0.0005548849609864;0.000491398892682;0.0004421124925428;0.0004048091722728;0.000376667251075;0.0003556905495429;0.0003402624466181;0.0003281893285685;0.000317837461966;0.0003086733732656;0.0003008876371384;0.0002948085825148;0.0002908161540868;0.0002884945578191;0.0002868891367417;0.0002852011116688;0.000282688805356;0.0002789770666406;0.0002739307425912;0.0002676670866961;0.000260720348204;0.0002538794984239;0.0002488282173705;0.0002452057891304;0.0002425887003171;0.0002404317857962;0.000237908807611;0.0002349132694335;0.0002319266444986;0.0002288427285495;0.0002259958333682;0.0002236128427003;0.0002219576654731;0.0002211510199302;0.0002207933007256;0.0002206128949163;0.0002203742367924
129.18959229751636;3.3500392615813746e-08;4.045580989336235e-08;5.398420307577956e-08;7.809669978154571e-08;1.1850005769583389e-07;1.9133321628754018e-07;3.056260084440985e-07;4.6269898413450163e-07;6.43367774674986e-07;7.99811123799383e-07;9.093641407524922e-07;9.625865800123245e-07;9.660534580418132e-07;9.342779935637992e-07;8.608344372787488e-07;7.400110874829151e-07;5.967483181627818e-07;4.711696294606844e-07;3.924891189233002e-07;3.512863384655116e-07;3.3706183469650975e-07;3.552270036325507e-07;4.01635057158509e-07;4.774762821402433e-07;5.825264010897011e-07;6.684236345671804e-07;7.163377612519564e-07;7.168773244289667e-07;6.750712113658571e-07;6.016791779795636e-07;5.078527554643352e-07;4.168856655101415e-07;3.500516672183248e-07;2.9581054380354973e-07;2.59553043096472e-07;2.667192509227929e-07;3.674025859047032e-07;6.022573964299686e-07;1.0203520274458374e-06;1.638898325422868e-06;3.0911545798929225e-06;7.13795817750543e-06;1.821105185958292e-05;4.445539636211527e-05;9.369806638868738e-05;0.0001722724464981;0.0002827272159613;0.0004230159042756;0.000585984595645;0.0007622094072495;0.0009376775148539;0.0010947744924671;0.0012169215242227;0.0012950334292795;0.0013250756508235;0.0013094075791912;0.0012535200238032;0.0011661328250114;0.0010578449906927;0.0009403619738039;0.0008244692408455;0.0007175601174468;0.000623788868463;0.0005456509127818;0.0004832160239183;0.0004353163905019;0.0003996390755592;0.0003732555784295;0.000353824056072;0.0003392763418893;0.0003277583812023;0.0003178738938252;0.0003090923614778;0.0003013593512375;0.000294767022762;0.0002894872484028;0.00028546218555;0.000281818643769;0.0002790185474149;0.0002762014942826;0.0002725965424008;0.0002678450452488;0.0002620516139641;0.0002560470612944;0.0002504897634185;0.000245699392085;0.0002422676554929;0.0002397350295553;0.0002378177239637;0.0002359464232844;0.0002337869518165;0.0002311899389009;0.0002281000979356;0.0002247897581237;0.0002216858256014;0.0002192565133482;0.0002179085547388;0.0002172077403866;0.0002169236351934;0.0002168510327441
131.33142972264977;8.989393005761164e-08;9.605255016698605e-08;1.1027137731359821e-07;1.4917268858676472e-07;2.1924751709085482e-07;3.1246290654640654e-07;4.2300169890200076e-07;5.544736738154363e-07;6.874520806216877e-07;7.835212403841655e-07;8.249013579469853e-07;8.02033057533887e-07;7.291595834359375e-07;6.399993848625952e-07;5.887413273638717e-07;5.331618498588698e-07;4.685087055362593e-07;4.181119646519287e-07;3.9780306712271203e-07;3.874972401337238e-07;3.865625289488982e-07;3.9664487822304347e-07;4.352214616117158e-07;4.765236687723693e-07;5.209694575330815e-07;5.614300623654773e-07;5.750151701900785e-07;5.381447792724936e-07;4.650634923704906e-07;3.788691281388083e-07;2.9336113678214415e-07;2.199428850812728e-07;1.6850955298926974e-07;1.4109850609035914e-07;1.4003204945657105e-07;1.7390958011867113e-07;2.6313218198383986e-07;4.659212519764026e-07;7.89192169971242e-07;1.2804776731327316e-06;2.642647540609879e-06;7.002268109564004e-06;1.8862873165681736e-05;4.5534210539431065e-05;9.401942996450608e-05;0.0001701332421557;0.0002759909275426;0.0004101547263814;0.0005661939750125;0.0007348106132226;0.0009019617644115;0.001051090252837;0.0011671451325995;0.0012418251917727;0.0012714291356264;0.0012583900721163;0.0012077819879316;0.0011279843355774;0.0010284154803522;0.0009196813662656;0.0008111351679421;0.0007098958355238;0.000620235535042;0.0005447989165746;0.0004840377468358;0.0004372699489673;0.0004026434618149;0.000377554460487;0.0003592848700241;0.0003455758111481;0.0003346011968342;0.0003250285190454;0.0003160589179879;0.0003073764187028;0.0002989859637574;0.000290998398687;0.0002832383882285;0.0002765994392109;0.0002711358667912;0.0002665932130376;0.0002626514172822;0.0002590447694325;0.000255728584658;0.0002530138132398;0.0002509969785924;0.0002488144155207;0.0002468480031193;0.0002447684659367;0.0002422118598337;0.0002392977233052;0.0002363574776149;0.0002330135762015;0.0002295482014948;0.0002262499204815;0.0002232689590882;0.0002207039132414;0.0002187054163553;0.00021732257002;0.000216182635909;0.0002151335075982
133.47260691138217;2.312263843480161e-07;2.739531778393942e-07;3.138935100309916e-07;3.8238147195542114e-07;4.85446634129048e-07;5.903917030364882e-07;6.776088214716428e-07;7.376899092374211e-07;7.606022472804985e-07;7.778535533206243e-07;7.760722562974641e-07;7.533904672129887e-07;6.931906637051132e-07;6.717946292620762e-07;7.43735672342344e-07;8.624958431478973e-07;9.570689929640297e-07;9.845402582900116e-07;9.751308428871716e-07;9.362397905840636e-07;8.696144995746277e-07;7.724063143456977e-07;6.382311536141326e-07;5.222288923754792e-07;4.417618394451534e-07;4.020449341723729e-07;3.72577220787896e-07;3.313262921697235e-07;2.760696736547936e-07;2.1802984981734906e-07;1.7480303577753059e-07;1.4460443866207125e-07;1.3613784337008898e-07;1.5199198613274886e-07;1.8443091196414027e-07;2.347963386806164e-07;3.1564820926634936e-07;4.508841784967802e-07;6.699292870181205e-07;1.1674038204846171e-06;2.7954726660484337e-06;7.759173169476735e-06;2.061907311598445e-05;4.8094489281190485e-05;9.676783602534227e-05;0.0001716071101067;0.0002741069401753;0.0004027134796324;0.0005520886257028;0.0007134139083878;0.0008721828360345;0.001012788204359;0.0011221347651996;0.0011926272443636;0.0012205722524506;0.001208010020065;0.0011595269959344;0.0010833822178005;0.0009887915571091;0.0008862852250057;0.000784112883127;0.0006876485701835;0.0006015470257385;0.0005285221336005;0.0004697460917781;0.0004244999927014;0.0003909676966906;0.0003669459157198;0.0003499307934516;0.0003374547734249;0.0003276090336829;0.0003188206900936;0.000310612458096;0.0003027851631611;0.0002952466243355;0.0002879889251042;0.0002809638824832;0.0002740520028361;0.0002680157714248;0.0002627387264473;0.0002584247896435;0.0002551751267173;0.0002529812296507;0.0002517259424911;0.0002513277833982;0.0002510492107938;0.0002503225941768;0.0002488339253211;0.0002460371119937;0.0002420774368937;0.0002375474677641;0.0002330911279808;0.0002291417489683;0.0002258508723879;0.0002232223246406;0.0002213512104702;0.0002199588606153;0.0002188300814022;0.0002178873530235;0.0002168205341555
135.61312380366144;4.636288183943875e-07;5.795075354187536e-07;6.773512824911587e-07;7.900428499742948e-07;9.115101054118454e-07;1.008408300245799e-06;1.0702980973142707e-06;1.0923730392393193e-06;1.0876591282271176e-06;1.0769864354187204e-06;1.0493989407329855e-06;1.0052827756101746e-06;9.569020784571695e-07;9.086568220435568e-07;9.8896303011719e-07;1.1168146082449544e-06;1.2199592352352757e-06;1.2786576595768764e-06;1.2842456066676985e-06;1.2508403616034112e-06;1.1792696378180692e-06;1.0673766789533189e-06;9.152093706593592e-07;7.294784291931408e-07;5.750072527558732e-07;4.909890247970241e-07;4.465398458933378e-07;4.114800785239545e-07;3.720472631043782e-07;3.292142140618178e-07;2.891006369031707e-07;2.646112097138343e-07;2.7868172792133015e-07;3.337075597972468e-07;4.021876996736473e-07;4.624859929199499e-07;5.174481090738396e-07;5.822378141023985e-07;6.604924127839568e-07;1.0494884210078402e-06;2.8182695534911315e-06;8.20864291210837e-06;2.166056867351637e-05;4.9065801608227806e-05;9.688571327730968e-05;0.0001693700384443;0.000267495686396;0.0003901767607791;0.0005331447498849;0.0006882624655701;0.0008423580782917;0.0009806102309002;0.001089744972981;0.0011609246380219;0.0011895151901127;0.001177074128948;0.0011280569764565;0.0010506911311339;0.0009547490226804;0.0008512203264044;0.0007492703596348;0.0006565271986756;0.0005753501016513;0.0005070530517168;0.0004514795826426;0.0004077135466979;0.000374169952307;0.0003493265764279;0.00033155516555;0.0003187103656363;0.0003092590240062;0.0003019164982604;0.000296084061196;0.0002914208521297;0.0002873758793352;0.0002831731731781;0.0002790500543213;0.0002746120393613;0.0002697989638417;0.0002648759749093;0.0002602181222639;0.0002562556200791;0.0002533123688204;0.0002515319512891;0.0002507929393151;0.00025056145879;0.0002501876388263;0.0002489747790816;0.0002468415029384;0.0002435242113676;0.0002392089629158;0.000234716049591;0.0002307064838664;0.0002273101092005;0.0002245168192174;0.0002224163476009;0.000220749976694;0.0002195281025279;0.0002184509592849;0.0002171533249032
137.7529803396901;8.528814464063907e-07;1.0133477627866278e-06;1.170517495490654e-06;1.322553514042887e-06;1.460720806586386e-06;1.567385708531952e-06;1.6331249949101508e-06;1.657865794980804e-06;1.6655803373805445e-06;1.6412804831179564e-06;1.5861051100434266e-06;1.49688130801272e-06;1.3928103173503155e-06;1.282301730586764e-06;1.2072731912452272e-06;1.177063515061739e-06;1.1726653606045405e-06;1.1983884457341183e-06;1.1875834178254098e-06;1.1634512447973338e-06;1.1420950860879023e-06;1.1115207013665674e-06;1.075652485604737e-06;9.891295078889638e-07;8.758560629937527e-07;7.940681784209405e-07;7.5066631771816e-07;7.316006036924055e-07;7.182269630975183e-07;7.081762316404498e-07;6.942637570821086e-07;6.868444659564395e-07;7.082775023362778e-07;7.632204906495606e-07;8.263667338665589e-07;8.578295944150286e-07;8.496410165310655e-07;8.207084013773535e-07;8.033644842921526e-07;1.0947826221072212e-06;2.6802039890078293e-06;7.911300181641726e-06;2.133599413907843e-05;4.820772869606645e-05;9.409799790899768e-05;0.0001634799189415;0.0002578804906546;0.0003768818083945;0.0005159322890255;0.0006665260099064;0.0008166289075317;0.0009519852888272;0.0010593129914606;0.0011291154390708;0.0011563843767508;0.0011428258060591;0.0010936632551565;0.0010178201357396;0.0009254112582929;0.0008263144043643;0.0007294830700986;0.0006414465086947;0.0005648947085592;0.0005004053970401;0.000447022997826;0.0004036895123021;0.0003693884099704;0.0003430308240426;0.0003234210561654;0.0003093386294723;0.0002996119397349;0.0002930052489762;0.0002885421857551;0.0002854300169247;0.0002829920342846;0.0002804814710011;0.0002775041103605;0.0002739283413556;0.0002692259411491;0.0002638331553635;0.0002581128850582;0.0002524920946451;0.0002477977140008;0.0002448168073832;0.0002430359195364;0.0002421794686677;0.0002418281955744;0.000241402489197;0.0002407257564301;0.0002395136342337;0.0002376209081253;0.0002353839164706;0.000232225083961;0.0002291889233381;0.0002259459805878;0.0002227765615007;0.0002195573935371;0.0002160917549268;0.0002127121336993;0.0002097782749997
139.8921764599363;1.0476614227843669e-06;1.2551635832090666e-06;1.460054915583836e-06;1.6246962056263171e-06;1.7418706307516462e-06;1.805984662761239e-06;1.808353247458015e-06;1.7605901855809217e-06;1.68243463218453e-06;1.607505009015715e-06;1.5757715946070923e-06;1.5923919358214522e-06;1.5843389362924735e-06;1.5967695072531287e-06;1.5503239117470456e-06;1.4816932409453792e-06;1.3921946577898614e-06;1.260521927900712e-06;1.1134483753930805e-06;1.0003363270904755e-06;9.604018579483004e-07;9.229241853838828e-07;8.861849260809107e-07;8.450570873799011e-07;7.947971384096693e-07;7.60530307384059e-07;7.588960906824102e-07;7.847692191681451e-07;8.231518340305014e-07;8.755085513319335e-07;9.228426267174948e-07;9.475762056215868e-07;9.606520347075798e-07;9.754112767695026e-07;9.92075991621749e-07;9.825810755616135e-07;9.468077685502024e-07;9.166343535263633e-07;9.33568661041252e-07;1.2826353725915744e-06;2.836789746335008e-06;7.660033658599794e-06;2.0102050542214265e-05;4.5181645933948046e-05;8.863627861906587e-05;0.0001554786769722;0.0002480056402081;0.0003657570973508;0.0005033560507852;0.0006506012085971;0.0007955037720816;0.0009245157127526;0.0010257421282733;0.0010906092814974;0.0011150592072449;0.001101355712618;0.0010550813070578;0.0009847896976817;0.0008998556921053;0.0008088048702645;0.0007194166069634;0.0006367362030297;0.0005634194100642;0.00050040206045;0.0004474948135224;0.000404237655202;0.0003699451987817;0.0003437322470982;0.0003241944683234;0.0003098364146605;0.0002997503982002;0.0002927311100185;0.0002877069475548;0.0002839961819309;0.0002810729841776;0.0002782874045955;0.0002751142000134;0.0002710200384247;0.0002658238887262;0.0002596581513099;0.0002528655928368;0.0002461229575107;0.0002401608486721;0.0002354853410645;0.0002322225911968;0.0002301551588685;0.0002293507889064;0.0002293259026912;0.0002297013697743;0.0002300788758159;0.0002299038232106;0.0002288083975025;0.0002266496740455;0.0002235137999234;0.0002198373195101;0.0002157511868396;0.0002112904857812;0.0002065627705748;0.0002023842841256;0.0001992125838174
142.03071210513372;9.450412898197476e-07;1.1465212304781055e-06;1.3297264643668517e-06;1.4470244845099646e-06;1.4805958005931014e-06;1.427986301420641e-06;1.3044931172159547e-06;1.1808721211592447e-06;1.0481175380188334e-06;9.494047660125902e-07;9.298320066352476e-07;1.0062285573404852e-06;1.1436893295131674e-06;1.2811673421851602e-06;1.3806468315941245e-06;1.410749381542743e-06;1.3485291537161417e-06;1.195127021531634e-06;1.01475411055462e-06;8.413390789439262e-07;6.96980219117498e-07;6.014067349878627e-07;5.411713056214675e-07;4.948790186430317e-07;4.779098530429937e-07;4.881399703571952e-07;5.197703818369436e-07;5.718039184986839e-07;6.365237627890736e-07;6.975224073873458e-07;7.344030035760989e-07;7.393276783416263e-07;7.298655115134406e-07;7.030974403698344e-07;6.663441610729946e-07;6.156761123815146e-07;5.56622171198597e-07;5.159839382282205e-07;5.50806590583206e-07;9.555786613027152e-07;2.7549689758559125e-06;7.592137872264674e-06;1.917899007542424e-05;4.2528989749524624e-05;8.384337652666052e-05;0.0001481878267959;0.0002378238194467;0.0003518476674958;0.000484959809539;0.0006285139736299;0.0007711377389223;0.0008982836330843;0.0009976033578007;0.0010609764344686;0.0010854278428633;0.001073644021353;0.0010308744745996;0.0009648097344932;0.0008839532566589;0.0007965286794578;0.0007103150357819;0.0006295483452875;0.0005570066826212;0.0004944337946586;0.0004419138425122;0.0003994516489673;0.000366285817084;0.0003408971840017;0.0003217577443578;0.0003073382070627;0.0002969504401677;0.0002890839396325;0.000283004104506;0.0002783457231429;0.000274777856526;0.0002717680776018;0.0002686581427487;0.0002648826224478;0.0002601153636629;0.0002545511036955;0.0002488795037635;0.0002436585357288;0.0002392437774965;0.0002360859374667;0.0002341635764037;0.0002329392135967;0.0002318987763256;0.0002306450496935;0.0002290441085922;0.0002269484967232;0.00022418726352;0.0002208515403187;0.0002174567523859;0.000213362970909;0.0002091959813363;0.0002048073689182;0.0002007351291131;0.0001975441884095;0.0001951050150113;0.000193360293183
144.16858721627432;9.474352196766724e-07;1.0265148748120577e-06;1.0808098020518804e-06;1.0984875869206763e-06;1.0326541283809316e-06;9.286848933544704e-07;8.123342206905597e-07;7.076922726672906e-07;6.221715339732264e-07;5.576319680468081e-07;5.176878991179818e-07;5.167485621677379e-07;6.030490560427664e-07;6.793341318344695e-07;7.246075044691364e-07;7.262016716252089e-07;6.871887596584295e-07;6.333001182851011e-07;5.836751465112488e-07;5.384126889077551e-07;4.672006138679433e-07;4.306120332070886e-07;4.231714954699552e-07;4.3720630192615547e-07;4.691791191365877e-07;5.075465632382891e-07;5.416572909237486e-07;5.837920580367542e-07;6.369642206095323e-07;6.751180191879248e-07;6.817901926868732e-07;6.58473017051464e-07;6.092652318711974e-07;5.347541723914834e-07;4.481281060872258e-07;3.590824894413922e-07;2.675971758772339e-07;1.819424117764812e-07;1.6056015057653622e-07;5.162398170480861e-07;2.2736015366566625e-06;7.339999663268986e-06;1.892595914191848e-05;4.2332425593213646e-05;8.328019617154152e-05;0.0001462169997162;0.0002327962242504;0.0003422060486266;0.0004701548077783;0.0006100005972631;0.0007510857443116;0.0008781132163205;0.000978039585244;0.0010428074897475;0.0010692081129297;0.0010591990444245;0.0010170237651454;0.000949761504773;0.0008663782706683;0.0007770001521449;0.0006910919336828;0.000611237214754;0.0005401469040358;0.0004797731054366;0.0004302604893914;0.000390916541862;0.0003604208764727;0.0003367546322669;0.0003186674905976;0.0003048973062085;0.0002942971049359;0.0002856291630473;0.0002788036538611;0.0002734866446373;0.0002695491539311;0.0002666464511791;0.0002641056199667;0.0002611317891764;0.0002572511417982;0.0002527307528949;0.0002482563686591;0.0002445887311643;0.0002421974400404;0.0002409721957844;0.000240357859226;0.0002398246196794;0.0002383358995353;0.0002356417791237;0.0002317836841309;0.0002270001651037;0.0002217194110044;0.0002164400478045;0.0002116602361015;0.0002077120748864;0.0002041165720468;0.0002012245139492;0.0001990605014612;0.0001972692822655;0.0001957420248323;0.0001944914167309
