FileName;acetyl tri-n-butyl citrate_72
MeasName;72
UserNotes_MeasName;my measurement
UserNotes_SampleName;my sample
Timestamp;2025-02-07T20:27:53Z
VirtualGateStart;NaN
VirtualGateEnd;NaN
HwSerial;2022091501
HwModel;M3.1
SpectralAxis;Raman shift (1/cm)
TimeAxis;Time (ns)
"PS characteristic peaks: [620.9, 1001.4, 1031.8, 1602.3]"
"PS calibration peak locations: [620.2253157680134, 1001.797851676245, 1031.3300654286868, 1602.682128990291]"
Calibration Delta: -0.15790408313107532
The following data is unprocessed and has not been modified with the Calibration Delta value
NaN;5.042815245740505;5.056422659241435;5.070030072742365;5.083637486243294;5.097244899744224;5.110852313245154;5.124459726746084;5.1380671402470135;5.151674553747943;5.165281967248873;5.178889380749802;5.192496794250732;5.206104207751662;5.219711621252592;5.233319034753522;5.2469264482544515;5.2605338617553805;5.27414127525631;5.28774868875724;5.30135610225817;5.3149635157591;5.32857092926003;5.34217834276096;5.35578575626189;5.3693931697628186;5.383000583263748;5.396607996764678;5.410215410265608;5.423822823766538;5.437430237267467;5.451037650768397;5.464645064269327;5.478252477770257;5.4918598912711865;5.505467304772116;5.519074718273046;5.532682131773976;5.546289545274905;5.559896958775835;5.573504372276765;5.587111785777695;5.6007191992786245;5.6143266127795535;5.627934026280483;5.641541439781413;5.655148853282343;5.668756266783273;5.682363680284203;5.695971093785133;5.7095785072860625;5.723185920786992;5.736793334287921;5.750400747788851;5.764008161289781;5.777615574790711;5.791222988291641;5.80483040179257;5.8184378152935;5.8320452287944295;5.845652642295359;5.859260055796289;5.872867469297219;5.886474882798149;5.900082296299079;5.913689709800009;5.927297123300938;5.940904536801868;5.9545119503027975;5.968119363803726;5.981726777304656;5.995334190805586;6.008941604306516;6.022549017807446;6.036156431308376;6.049763844809306;6.0633712583102355;6.076978671811165;6.090586085312095;6.104193498813024;6.117800912313954;6.131408325814884;6.145015739315814;6.158623152816743;6.172230566317673;6.1858379798186025;6.199445393319532;6.213052806820462;6.226660220321392;6.240267633822322;6.253875047323252;6.267482460824182;6.281089874325111;6.2946972878260405;6.30830470132697;6.3219121148279;6.335519528328829;6.349126941829759;6.362734355330689;6.376341768831619;6.389949182332549
127.04709469630323;4.64529179693287e-07;5.923666068612882e-07;6.814823578831036e-07;7.564346529327211e-07;7.66233275123544e-07;7.185839542242913e-07;6.169694553500526e-07;5.077333049025249e-07;4.162428400854563e-07;3.693599333610643e-07;3.843468583403593e-07;4.23983582360963e-07;4.780151381226366e-07;5.303438154333717e-07;5.67525485175751e-07;5.807676336691446e-07;5.722215043506956e-07;5.532299536666596e-07;5.371501341105673e-07;5.121685876934387e-07;4.775010617293433e-07;4.5828195346030813e-07;4.651234832774334e-07;5.087666721469591e-07;5.756509268719489e-07;6.702891500581924e-07;7.590709897580472e-07;8.501262604843928e-07;9.661167047010716e-07;1.064494692646972e-06;1.1083925011563494e-06;1.0772734394859972e-06;9.63242138827954e-07;8.570452925105391e-07;7.674954456861086e-07;7.051125808194229e-07;6.704400809802054e-07;7.511112913526919e-07;1.007792636974641e-06;1.5574402558817477e-06;3.020336880228402e-06;6.792043960358054e-06;1.553266161174524e-05;3.385482085913792e-05;6.693577290292613e-05;0.0001191525768293;0.0001919234965871;0.0002847428804335;0.000393885097554;0.000513631237943;0.0006355912414487;0.0007488584710476;0.0008419775837609;0.0009072713294491;0.000939980548813;0.0009395059318577;0.0009076657111872;0.0008492824130489;0.00077116687307;0.0006814979730228;0.0005887418399837;0.0004997545175517;0.0004191640751305;0.0003501797771606;0.000294055655843;0.0002505029718684;0.0002179031438538;0.0001938695341871;0.0001763390499082;0.0001634085248222;0.0001534124571672;0.0001448588329349;0.0001371828872762;0.0001302743130898;0.0001240320998137;0.0001184872536909;0.000113707763686;0.0001097656357857;0.0001065712943133;0.0001037736722052;0.0001010522785312;9.829066413330568e-05;9.551981850768956e-05;9.280954594315792e-05;9.013334624776738e-05;8.749513244974865e-05;8.487769141641934e-05;8.22102837227624e-05;7.940487213936606e-05;7.64461142378478e-05;7.341629653690347e-05;7.049862331488838e-05;6.790901854835662e-05;6.582274069698241e-05;6.434043533341203e-05;6.351595633013348e-05;6.330525801280408e-05;6.355552322045673e-05;6.402825652163029e-05;6.450626890390595e-05
129.18959229751636;5.789002401309294e-07;6.508874096228907e-07;6.977878837707812e-07;7.118610337332283e-07;6.923182697400316e-07;6.296119011378883e-07;5.444902816195458e-07;4.669659054430101e-07;4.246214441194593e-07;4.3223958431959706e-07;4.734593779894738e-07;5.165410980758422e-07;5.443037833953394e-07;5.546371277061749e-07;5.462114727297533e-07;5.1889970905268e-07;4.76299770756135e-07;4.366380142582573e-07;4.186563410552788e-07;4.251651951929909e-07;4.599163277253368e-07;5.205133864897875e-07;5.806184855131135e-07;6.11950765269995e-07;6.169923303539724e-07;6.02542902396603e-07;5.815951799715524e-07;5.683892067553498e-07;5.891121851900202e-07;5.823288959559574e-07;5.570752256490364e-07;5.36205218256005e-07;5.161913278827375e-07;4.915477420207436e-07;4.767185596823034e-07;4.629241732765065e-07;4.694935785146045e-07;5.8494618780715e-07;8.895511244125599e-07;1.4083651844302123e-06;2.639202398344817e-06;5.834078581014357e-06;1.3444748646838369e-05;3.020430507636523e-05;6.114232983686419e-05;0.0001102560862153;0.0001791612533388;0.0002671019195644;0.0003705636423235;0.0004842733828269;0.0005999075513938;0.0007066483023715;0.000793757555615;0.000854328002855;0.0008840396392386;0.0008827306911889;0.0008525604744266;0.0007983644473748;0.0007265203942973;0.0006444007386963;0.0005595010222805;0.0004775760420709;0.0004027150125954;0.0003381050420493;0.0002848871366973;0.0002429392298041;0.0002111098073285;0.0001874601113651;0.000170192876356;0.0001574687180203;0.0001477486587995;0.0001394042515804;0.0001319820107241;0.0001252697744413;0.0001191110821323;0.0001135584387937;0.0001086695557287;0.0001044290503961;0.0001007695871467;9.759546409147482e-05;9.486052104095224e-05;9.253935754370916e-05;9.056465804133648e-05;8.88624230531424e-05;8.728795213290796e-05;8.566228214827376e-05;8.380993479723431e-05;8.158146808316818e-05;7.894257669571847e-05;7.627078760237499e-05;7.359587039153675e-05;7.101122571639814e-05;6.867852424960984e-05;6.670832662733926e-05;6.512076823527059e-05;6.387940647880812e-05;6.292162936495477e-05;6.232172580218816e-05;6.198423053690544e-05;6.146799984711726e-05
131.33142972264977;7.167797538824016e-07;6.922203410629601e-07;6.907715700155558e-07;6.927809382153186e-07;7.074795908494498e-07;7.141867386370657e-07;7.01809929182379e-07;6.728504133652861e-07;6.336597455416076e-07;5.928982103398118e-07;5.57493400576785e-07;5.286961988558816e-07;4.972498096705063e-07;4.799816949268757e-07;4.683968823130933e-07;4.505003833704444e-07;4.220723120384641e-07;3.861315426307781e-07;3.489586917415486e-07;3.231427107833499e-07;3.081620835316267e-07;3.400336705846219e-07;4.080853473919221e-07;4.805421278580305e-07;5.269169433033342e-07;5.417460313192834e-07;5.471206522152346e-07;5.307526944996284e-07;4.6696304160161406e-07;3.772634597671258e-07;2.8208597550425546e-07;2.077004667440808e-07;1.863278868152208e-07;2.248367939583685e-07;3.138198596856677e-07;4.34315976870435e-07;5.579993027434176e-07;6.743452711764828e-07;8.20691893333386e-07;1.115228509073374e-06;2.1233233872650187e-06;5.296591010870089e-06;1.3054102524615038e-05;2.921659808699532e-05;5.80224620224812e-05;0.0001032375690596;0.0001670811833747;0.0002496213785649;0.0003477710253754;0.0004563291176998;0.0005665740217568;0.0006681417983645;0.0007509471698023;0.00080801133557;0.0008348431674485;0.0008315513153205;0.000800838296832;0.0007484148038487;0.0006807982272076;0.0006051313979045;0.0005277267017292;0.0004533996784965;0.000385303477;0.0003258001073895;0.0002756291239066;0.0002348327080921;0.0002027933441709;0.0001784293006432;0.0001605419015919;0.0001475540753047;0.000137963195644;0.0001305090010722;0.0001242968030478;0.0001188034340231;0.0001137464395903;0.000109068644353;0.0001047159202636;0.0001005239969266;9.633511607654908e-05;9.208567503742568e-05;8.81502830786206e-05;8.501851379497108e-05;8.270927950661537e-05;8.110431535596801e-05;7.97760838323627e-05;7.866497614449056e-05;7.75673806076329e-05;7.636310942235723e-05;7.498013110218633e-05;7.344199536545654e-05;7.201190631672788e-05;7.080415381005109e-05;6.964732790690415e-05;6.832909088580005e-05;6.672388358838545e-05;6.483747629143804e-05;6.277978117224094e-05;6.072134099671476e-05;5.884489463013544e-05;5.727013435610297e-05
133.47260691138217;7.853447514786909e-07;7.060552337677664e-07;6.738230478199121e-07;6.749687034335605e-07;6.878507971616841e-07;7.079847058528437e-07;7.084203655615261e-07;6.777687061652866e-07;6.162986761312356e-07;5.333416836029172e-07;4.4040058291629917e-07;3.618380569353634e-07;3.261696779544507e-07;3.300349437465148e-07;3.537162232369711e-07;3.7593355468016114e-07;3.777556989488192e-07;3.5697961927538333e-07;3.114690484723884e-07;2.5595323535072844e-07;1.9925887906706577e-07;1.628181152502696e-07;1.725207719818901e-07;2.111857447772153e-07;2.623952324002176e-07;3.204671493613214e-07;3.678561102246374e-07;3.878419897656585e-07;3.804637928309596e-07;3.6868899569985627e-07;3.463829722848091e-07;2.992485932280246e-07;2.841920513471539e-07;3.246729989233104e-07;3.831642761628788e-07;4.557337707123217e-07;5.322354087503381e-07;5.795423450728374e-07;6.047310683998946e-07;8.068683970918689e-07;1.8129456569567083e-06;5.053089427318912e-06;1.2979158302571129e-05;2.8969835179338434e-05;5.661829895109791e-05;9.895866410414603e-05;0.0001579147141706;0.0002342571785448;0.0003257398575551;0.0004277370736557;0.0005314135439324;0.0006269190378421;0.0007053511159471;0.0007603249101708;0.0007873015258791;0.0007857562190393;0.0007576431306742;0.0007082646359003;0.0006440289452745;0.0005722672721901;0.0004988492448345;0.0004282744699362;0.0003636637280609;0.0003073823078327;0.0002600466843782;0.0002215570436296;0.0001913238358407;0.0001683890289536;0.0001515835541879;0.000139368459691;0.000130276525663;0.0001232724606134;0.000117761095823;0.0001133030199137;0.0001094491346238;0.0001058130727951;0.0001020859420464;9.804073527911888e-05;9.368432111546476e-05;8.926795935608281e-05;8.515719339722636e-05;8.16747266469003e-05;7.892340039614604e-05;7.683060753543579e-05;7.523169607738933e-05;7.386661211213771e-05;7.25859796710424e-05;7.131773381260196e-05;7.012002798433009e-05;6.89632846455763e-05;6.777040458782668e-05;6.674171255473627e-05;6.578656423775848e-05;6.473897076897137e-05;6.35924001740798e-05;6.216488590613148e-05;6.0454473824017085e-05;5.834561343282886e-05;5.658405639009162e-05;5.5271050880245065e-05
135.61312380366144;6.206254095334656e-07;6.002835707228841e-07;5.95198984608101e-07;5.893770873564491e-07;5.849729272820688e-07;5.551031840835936e-07;4.984756174246481e-07;4.154142894594119e-07;3.449758464962025e-07;2.834174422298557e-07;2.289179350141149e-07;2.055808110437965e-07;2.1757729583937042e-07;2.41135638527392e-07;2.688420002172468e-07;2.94578641336874e-07;3.07229896527949e-07;2.997423072797944e-07;2.6975336492196134e-07;2.268941092344285e-07;1.8699285474276754e-07;1.4620283150816362e-07;1.286542835357549e-07;1.315577165011829e-07;1.5102121074872578e-07;1.8352182130210826e-07;2.2198111556808843e-07;2.677727877603756e-07;3.328573711170593e-07;4.075707686216693e-07;4.520383369824405e-07;4.684854005272722e-07;4.732712346653393e-07;4.7448423325303833e-07;4.666065365247582e-07;4.428343876554852e-07;4.0595763905175814e-07;3.845779157504891e-07;3.936186522019185e-07;5.959342707505482e-07;1.6303936773033957e-06;4.874076029826376e-06;1.2703456134080592e-05;2.8399580067606243e-05;5.526569482929704e-05;9.596471394677504e-05;0.0001522374813103;0.0002243234739654;0.0003099996197896;0.0004049180645412;0.0005015433635606;0.0005912906237597;0.0006661304462856;0.0007197912904479;0.0007478193850018;0.0007492842196454;0.0007253740467167;0.0006803318127725;0.0006197391204294;0.0005504035435227;0.000478352183583;0.0004084772874082;0.0003444441777058;0.0002891466673606;0.0002435697353012;0.0002075593823569;0.0001800152015149;0.0001594014352227;0.0001442088910543;0.0001329870827229;0.0001244352041768;0.0001175774419881;0.0001119622906719;0.0001076144588683;0.0001039658096604;0.0001007251117486;9.758820750686183e-05;9.429447865816724e-05;9.102549994210264e-05;8.754747637881432e-05;8.424012729000614e-05;8.136865968065674e-05;7.899275594913131e-05;7.69955591991781e-05;7.523329578857126e-05;7.353154292361419e-05;7.17990821536561e-05;7.001683406315145e-05;6.820551166713794e-05;6.645890202948968e-05;6.484869311657921e-05;6.33531702426228e-05;6.195515580348455e-05;6.06432194405739e-05;5.93772341628869e-05;5.802530439937405e-05;5.659352842332416e-05;5.524531465888196e-05;5.41156869363977e-05;5.3238883941144016e-05
137.7529803396901;4.287787409666192e-07;4.778640359349744e-07;5.010888279461927e-07;4.940636757342822e-07;4.543085741241804e-07;3.888359842900469e-07;3.177958442025869e-07;2.508777496272598e-07;1.836400461388825e-07;1.2739507273769492e-07;9.978616824396965e-08;9.900236259858157e-08;1.0981477345177385e-07;1.236661689229137e-07;1.4360996520132298e-07;1.7451837014202534e-07;2.130364405771387e-07;2.4459930030420485e-07;2.549391548125926e-07;2.5172674398417217e-07;2.391509585972482e-07;2.3162139252455189e-07;2.412885095701445e-07;2.600813615055659e-07;3.148991852190589e-07;4.003976600871354e-07;4.926407190658541e-07;5.83165534533138e-07;6.806224657637168e-07;7.715386218979922e-07;8.203731164400437e-07;8.24852797696836e-07;7.788606758091865e-07;6.896920587742372e-07;5.946017456116489e-07;5.22766776386088e-07;4.762553096432762e-07;4.431856342092002e-07;4.421743892956441e-07;6.405587653757922e-07;1.676464019384225e-06;4.924874380678453e-06;1.2730358189701891e-05;2.7927618233223525e-05;5.400516935941381e-05;9.386723183559628e-05;0.0001489429353562;0.0002191990574609;0.0003020316119552;0.0003928698846152;0.0004852871956471;0.0005716833142428;0.0006443859822887;0.0006967086725878;0.0007243102576872;0.000726384718659;0.0007040888876682;0.0006612112275831;0.0006027541894635;0.0005347686243421;0.0004635693704443;0.0003946553595199;0.0003320582641229;0.0002782508865771;0.000234091078067;0.0001994236511063;0.0001731071589051;0.000153559735488;0.0001390818514329;0.0001282443479518;0.0001200864705952;0.0001136425008588;0.0001082847296608;0.0001036776106279;9.963390284536264e-05;9.596176443341757e-05;9.289206226045302e-05;9.008528834168258e-05;8.735654962129305e-05;8.469643543186812e-05;8.22358330246608e-05;8.00243336639532e-05;7.803706625179204e-05;7.611943053013633e-05;7.415914644019732e-05;7.213239956251175e-05;7.007478623751001e-05;6.807866718528695e-05;6.622121803558605e-05;6.457875749511088e-05;6.333630804831806e-05;6.218453436542733e-05;6.10220882976632e-05;5.976597287992641e-05;5.843214726021373e-05;5.7115651960366496e-05;5.59163528411348e-05;5.491069607148015e-05;5.411792937972876e-05;5.35142848445377e-05
139.8921764599363;5.74714873305549e-07;5.608883071694769e-07;5.222128927176122e-07;4.6012137284223606e-07;3.797793279966394e-07;2.93299517662809e-07;2.4853900023713974e-07;2.5214925574240536e-07;2.7975743238061697e-07;3.200772112524316e-07;3.6407825737451693e-07;3.986795574845659e-07;4.095501495600802e-07;3.943938735744758e-07;3.61043513896965e-07;3.2381010069278965e-07;3.010074410315683e-07;2.9676112632737657e-07;3.147663244325786e-07;3.421365416898426e-07;3.709200249075415e-07;4.042151992053572e-07;4.409718308736572e-07;4.929033111991334e-07;5.885411710525875e-07;7.277871717599893e-07;8.526199910239597e-07;9.472574004018768e-07;1.023352211517567e-06;1.0504554310392034e-06;1.02695724729956e-06;9.432193031494932e-07;8.07139713264715e-07;6.43413936970517e-07;5.019469607817755e-07;4.248638020811694e-07;3.972758597559211e-07;3.83707970126542e-07;4.04438743465301e-07;5.99364987680276e-07;1.5230735482029508e-06;4.394514526753374e-06;1.1629121796028644e-05;2.6024684665602303e-05;5.129244755417584e-05;9.047300733170168e-05;0.0001449011975347;0.0002143090403997;0.0002959337137715;0.0003849700172231;0.0004752028767748;0.0005592138785002;0.0006298143941104;0.0006804554127261;0.0007069653595455;0.0007085179936869;0.0006863633795578;0.0006442292380012;0.0005870821313073;0.0005205318029808;0.0004509166842651;0.0003836966599109;0.0003229446088948;0.0002707743377621;0.0002279145762276;0.0001940930091449;0.000168247847265;0.0001489623932167;0.0001347401792972;0.0001242611800473;0.0001167713819196;0.0001112644837757;0.0001068672105279;0.0001029877211856;9.933846376985728e-05;9.575718143689015e-05;9.214126039655386e-05;8.851114938918597e-05;8.501017659272382e-05;8.18909638323426e-05;7.915254287079273e-05;7.669844030769009e-05;7.467894264619619e-05;7.294907323144318e-05;7.131233651220091e-05;6.965736722064372e-05;6.795921376196617e-05;6.627774047884155e-05;6.471303973821675e-05;6.335648306327182e-05;6.223788258579498e-05;6.128959829343304e-05;6.04681814481724e-05;5.964272283373432e-05;5.876060409463156e-05;5.784228331809814e-05;5.6945052577757975e-05;5.61183276173549e-05;5.5397588937822594e-05;5.480212366258346e-05
142.03071210513372;6.906225945219411e-07;6.098040036790657e-07;5.12709311048243e-07;4.060032400142794e-07;2.996211430647817e-07;2.161412945987684e-07;2.0475355612314299e-07;2.7057003729613177e-07;3.9006775788396905e-07;5.275478625468442e-07;6.507856728516465e-07;7.363541190627928e-07;7.689838320190596e-07;7.449036856854743e-07;6.675699444773153e-07;5.521399692902202e-07;4.3363086991521685e-07;3.4776964367907253e-07;3.264958985101562e-07;3.4811141394312905e-07;4.0117834094339465e-07;4.6754804045042513e-07;5.408551369377687e-07;6.290521146511436e-07;7.188830347638858e-07;8.208995299687557e-07;8.921512723216687e-07;9.097143089024888e-07;8.837928231356732e-07;8.212133481318819e-07;7.273231193550217e-07;5.975567290684435e-07;4.45389443232021e-07;3.184714532267127e-07;2.243954132871076e-07;1.786788940066566e-07;1.6877486193543756e-07;1.83023534297191e-07;2.288937298802528e-07;4.341824135001277e-07;1.2815079670861038e-06;3.745211062196308e-06;9.914026520925837e-06;2.286190128186957e-05;4.640789680886814e-05;8.366366933288595e-05;0.0001363602005149;0.0002039140695679;0.000283422671955;0.0003704438654168;0.0004589385296419;0.0005409275497124;0.0006091298016052;0.000657638440907;0.0006829514344409;0.0006844247442211;0.0006632414733856;0.0006227575246513;0.0005678191384306;0.0005040908246719;0.0004377617954146;0.0003733725770016;0.0003145645271358;0.0002637167602744;0.0002218314613371;0.0001886262141164;0.0001630595171544;0.0001436360121821;0.0001294928208605;0.00011939695523;0.0001124704045753;0.0001076423549802;0.0001041739401143;0.0001014881652744;9.912107844003547e-05;9.679086420567626e-05;9.373528284502864e-05;9.018852063520664e-05;8.626993905631785e-05;8.22436257836583e-05;7.84632040937021e-05;7.521631680184246e-05;7.265594936477584e-05;7.074367801703775e-05;6.929860257940486e-05;6.809812322665777e-05;6.69461224014558e-05;6.571939330303296e-05;6.439223339979029e-05;6.29818853234716e-05;6.146885659945737e-05;5.9978217152225625e-05;5.871499027464106e-05;5.769930051131981e-05;5.669209105711368e-05;5.5661885881348416e-05;5.467172986459879e-05;5.371863059252757e-05;5.2831686549517496e-05;5.205573953749735e-05
144.16858721627432;4.607711720062813e-07;3.933528008059866e-07;3.225827390652075e-07;2.500965562670276e-07;1.7497052952450853e-07;1.2901721260653546e-07;1.254172183344289e-07;1.733466967381189e-07;2.2908443667004198e-07;2.931048179153956e-07;3.619897105360269e-07;4.359106940717559e-07;5.213486094858618e-07;5.623229837820393e-07;5.526373240537076e-07;4.964853973164874e-07;4.117155252026231e-07;3.356106163888815e-07;2.850724711741784e-07;2.65910021702278e-07;2.562238008033952e-07;2.8948792741945964e-07;3.867003008582475e-07;5.230087588646584e-07;6.639608946439135e-07;7.567407755698123e-07;8.037894146613756e-07;8.002828949287716e-07;7.365877557178535e-07;6.352648126538179e-07;5.077379982033094e-07;3.647156899476516e-07;2.3764474386211707e-07;1.575249705443547e-07;1.243138683808011e-07;1.2181774776582186e-07;1.3713048705513716e-07;1.69641963219329e-07;2.2933578117269878e-07;4.442508471170981e-07;1.29242112136611e-06;3.6420809728988e-06;9.289672726126296e-06;2.1369387939869757e-05;4.3552880342648815e-05;7.877316584664718e-05;0.0001282634747783;0.0001916846654896;0.0002666474036422;0.000349625622515;0.0004349354897194;0.0005139669514721;0.0005790464306497;0.000625050131449;0.000649073626425;0.0006506284081849;0.000630710823602;0.0005923724967891;0.0005402952398806;0.0004802970182434;0.0004183513369988;0.0003580719070285;0.0003024138464132;0.0002538931780979;0.0002137422841771;0.0001818609854495;0.0001573593414192;0.0001388949606745;0.0001253665877548;0.0001157648896867;0.0001090817188405;0.0001042779902657;0.000100881243521;9.824591777347737e-05;9.61961511906588e-05;9.431908233536806e-05;9.22473629706078e-05;8.969556896688069e-05;8.627015165159223e-05;8.25187467125666e-05;7.876399791593476e-05;7.530270874223232e-05;7.233028427478591e-05;6.988137493004486e-05;6.79398749984618e-05;6.644609622527637e-05;6.519871271699536e-05;6.398970717853287e-05;6.266681306847988e-05;6.116347471417248e-05;5.952919647123808e-05;5.787899407048882e-05;5.6336971180531385e-05;5.4962565740895096e-05;5.370194592035725e-05;5.246786897166955e-05;5.135449366885903e-05;5.0270974390312405e-05;4.9245140793862e-05;4.838744034701018e-05
