FileName;methyl stearate_113
MeasName;113
UserNotes_MeasName;my measurement
UserNotes_SampleName;my sample
Timestamp;2025-02-07T22:02:54Z
VirtualGateStart;NaN
VirtualGateEnd;NaN
HwSerial;2022091501
HwModel;M3.1
SpectralAxis;Raman shift (1/cm)
TimeAxis;Time (ns)
"PS characteristic peaks: [620.9, 1001.4, 1031.8, 1602.3]"
"PS calibration peak locations: [620.2253157680134, 1001.797851676245, 1031.3300654286868, 1602.682128990291]"
Calibration Delta: -0.15790408313107532
The following data is unprocessed and has not been modified with the Calibration Delta value
NaN;5.042815245740505;5.056422659241435;5.070030072742365;5.083637486243294;5.097244899744224;5.110852313245154;5.124459726746084;5.1380671402470135;5.151674553747943;5.165281967248873;5.178889380749802;5.192496794250732;5.206104207751662;5.219711621252592;5.233319034753522;5.2469264482544515;5.2605338617553805;5.27414127525631;5.28774868875724;5.30135610225817;5.3149635157591;5.32857092926003;5.34217834276096;5.35578575626189;5.3693931697628186;5.383000583263748;5.396607996764678;5.410215410265608;5.423822823766538;5.437430237267467;5.451037650768397;5.464645064269327;5.478252477770257;5.4918598912711865;5.505467304772116;5.519074718273046;5.532682131773976;5.546289545274905;5.559896958775835;5.573504372276765;5.587111785777695;5.6007191992786245;5.6143266127795535;5.627934026280483;5.641541439781413;5.655148853282343;5.668756266783273;5.682363680284203;5.695971093785133;5.7095785072860625;5.723185920786992;5.736793334287921;5.750400747788851;5.764008161289781;5.777615574790711;5.791222988291641;5.80483040179257;5.8184378152935;5.8320452287944295;5.845652642295359;5.859260055796289;5.872867469297219;5.886474882798149;5.900082296299079;5.913689709800009;5.927297123300938;5.940904536801868;5.9545119503027975;5.968119363803726;5.981726777304656;5.995334190805586;6.008941604306516;6.022549017807446;6.036156431308376;6.049763844809306;6.0633712583102355;6.076978671811165;6.090586085312095;6.104193498813024;6.117800912313954;6.131408325814884;6.145015739315814;6.158623152816743;6.172230566317673;6.1858379798186025;6.199445393319532;6.213052806820462;6.226660220321392;6.240267633822322;6.253875047323252;6.267482460824182;6.281089874325111;6.2946972878260405;6.30830470132697;6.3219121148279;6.335519528328829;6.349126941829759;6.362734355330689;6.376341768831619;6.389949182332549
127.04709469630323;3.290649057157029e-07;2.7530976382901866e-07;2.3662206908435042e-07;2.1472558999678525e-07;2.1399625619264934e-07;2.41056867162911e-07;2.94716148882582e-07;3.806097777683354e-07;4.440829867241105e-07;4.810321952228457e-07;5.12858698616368e-07;5.369504034561536e-07;5.55339320626756e-07;5.676707292620084e-07;5.724725239778683e-07;5.714700763228242e-07;5.722093799245757e-07;5.876595940606147e-07;6.314759997501383e-07;7.066492402949981e-07;7.961431366008778e-07;8.606986710306607e-07;8.833662541951611e-07;8.729828594915425e-07;8.349440611213275e-07;7.762711994410161e-07;7.249498368802542e-07;6.564112356687115e-07;5.930588868206347e-07;5.621812261224782e-07;5.741662558952996e-07;6.1815882924955e-07;6.712727990957119e-07;7.173599466959642e-07;7.511839044454487e-07;7.746658314691479e-07;8.004405470537977e-07;8.642514521241177e-07;1.008806953952166e-06;1.3955957819490948e-06;2.8335599030957734e-06;6.8563425839097234e-06;1.597084858076399e-05;3.5016021506319096e-05;7.018859944393695e-05;0.0001265611771969;0.0002081355436302;0.0003194407001159;0.0004620977039586;0.0006352649846475;0.000834135476362;0.0010503222296788;0.0012732624439719;0.0014935118891108;0.001702792779443;0.0018947459779104;0.0020643181838558;0.0022097386104391;0.0023307204983286;0.0024284140266127;0.0025053371312591;0.0025632948888979;0.0026041637042939;0.0026299092568434;0.0026459816149211;0.0026514806898732;0.0026483065618145;0.0026391663772732;0.0026261251581692;0.0026108570240018;0.0025947051899817;0.0025789852950051;0.0025660977720691;0.0025560589359053;0.0025485426153897;0.002541846135164;0.0025335493425409;0.0025220031157572;0.0025065852319458;0.0024882863751039;0.0024688420879793;0.0024514884052203;0.0024374893819248;0.0024273175396951;0.002421311727638;0.0024171167033051;0.0024113578984495;0.0024023632535509;0.0023897206739204;0.0023743024778252;0.0023576997880647;0.0023414197512921;0.0023267666863124;0.0023141434027206;0.0023028815706792;0.0022924243139521;0.002281958578604;0.002271735397171;0.0022627156437564;0.0022546858012871
129.18959229751636;8.211741621391232e-07;7.266950580893259e-07;6.727347590933878e-07;6.574815162167545e-07;6.666865412210732e-07;6.834690967740322e-07;6.939814585236452e-07;6.827455903853889e-07;6.382140843711355e-07;5.610805243706921e-07;4.632569677403001e-07;3.78414436465668e-07;3.4332936358925653e-07;3.591823510072736e-07;4.06373536936608e-07;4.550715225836834e-07;4.86105182208843e-07;4.965154265242159e-07;5.004483749215183e-07;5.096153953866551e-07;5.056203268233081e-07;4.983790395379283e-07;4.848915389711089e-07;4.7386499267754646e-07;4.543497652783936e-07;4.15700065094251e-07;3.570157513549588e-07;2.703351510681865e-07;2.0530418401757474e-07;2.149482927311221e-07;2.245711944217163e-07;2.512593273968744e-07;2.926253290319144e-07;3.453280675874607e-07;4.095949471346973e-07;4.822641973629967e-07;5.55443871917512e-07;5.958850575746136e-07;6.329077801522426e-07;8.527087380617528e-07;1.9727007116285327e-06;5.336128103487034e-06;1.3520741285664577e-05;3.121564743046699e-05;6.332026786897194e-05;0.0001137315294914;0.0001858323190931;0.0002850315703335;0.0004144307410292;0.0005746860023403;0.0007621663406213;0.0009694145814864;0.0011868210025139;0.0014053044525802;0.0016158958050888;0.0018109683277808;0.0019842407113341;0.0021329493406473;0.0022569016216658;0.0023579956665652;0.0024393170524071;0.0025028747218784;0.0025505115365797;0.0025840777400927;0.0026055095329798;0.0026164137875094;0.0026186669349127;0.0026143403265653;0.0026047364025696;0.0025911871430817;0.0025754815255462;0.0025595350423511;0.0025458079678985;0.0025358372424497;0.002529585286059;0.0025254246306828;0.0025207881709938;0.0025134936489063;0.0025020390366155;0.0024865295792418;0.0024683692934871;0.002449391021064;0.00243208663002;0.002418071159173;0.0024079302165045;0.0024007052141956;0.0023941625077207;0.00238617917196;0.0023748119080396;0.0023599566041006;0.0023431955533365;0.0023264046057427;0.0023110263776937;0.002297049197477;0.0022829260475754;0.0022709509657751;0.0022597626094524;0.0022491770609072;0.0022392402559705;0.002230212490894
131.33142972264977;9.187880693942436e-07;8.786602137782127e-07;8.846193224962082e-07;9.243338642011984e-07;9.696237354294017e-07;9.963563495618838e-07;1.0093393754127308e-06;9.902805172485784e-07;9.415809039222484e-07;8.341963492969638e-07;6.789552817775022e-07;5.413373198262234e-07;4.852393295228729e-07;5.080525387449045e-07;5.632076103297822e-07;6.120901585404886e-07;6.331420083713737e-07;6.247047327321312e-07;5.722187281399687e-07;4.90962114058886e-07;3.855303995856757e-07;2.640782807513936e-07;1.6583073646592542e-07;1.1924101451250152e-07;1.0758998494344764e-07;1.0885136004136333e-07;1.158589080963713e-07;1.408165195942662e-07;2.1519196473043046e-07;3.2580688998923095e-07;4.553516647965299e-07;5.771643011233131e-07;6.759815796151024e-07;7.45583873903144e-07;7.865938332522926e-07;7.961967400382913e-07;7.650783591045641e-07;6.966588365338407e-07;6.428525326774869e-07;7.967204421612314e-07;1.7872701890444315e-06;4.949491555625351e-06;1.2614862768052816e-05;2.851818146805095e-05;5.6908247943217774e-05;0.0001020966758616;0.0001681333953211;0.0002600945976826;0.0003815974244503;0.000533824996556;0.0007137444699494;0.0009147788966284;0.0011279815618773;0.0013440871772389;0.0015535516803224;0.0017483326753399;0.001922264436463;0.0020725086723134;0.0021993205156987;0.0023050351840944;0.0023927294405829;0.0024645005127403;0.0025216615733147;0.0025646412084582;0.0025939439446417;0.0026106777343408;0.0026162534304664;0.002612630706823;0.0026020011867126;0.0025867229021535;0.0025694672911571;0.0025525258043485;0.0025378745719914;0.002526300023247;0.0025179177777708;0.0025124105853946;0.0025085647098603;0.0025044956162672;0.0024981976738325;0.0024883003444518;0.0024749331445707;0.0024583206058005;0.002440395883704;0.0024230530428604;0.0024062406544315;0.0023904832017238;0.0023767781397883;0.0023644624923965;0.0023523778181362;0.0023397646999228;0.002326649516465;0.0023130596687664;0.0022989253011681;0.0022840489760173;0.0022685175382871;0.0022530433216693;0.0022380225874624;0.0022237917523816;0.0022102576251631;0.0021980438711219
133.47260691138217;5.73614074768936e-07;5.602250956584448e-07;5.541624910983709e-07;5.492434785345832e-07;5.377608299908705e-07;5.200716436719182e-07;5.171053104825725e-07;5.381806513857494e-07;5.554718132179897e-07;5.38293448917509e-07;4.896862995644323e-07;4.446955358038421e-07;4.385492339369351e-07;4.684051997647986e-07;5.078877367320019e-07;5.406789925442583e-07;5.69197759113013e-07;5.977525843234342e-07;6.074956888061574e-07;5.896927551739882e-07;5.301382286102024e-07;4.211666812855128e-07;3.107426469445916e-07;2.3217937186104597e-07;1.932010100636194e-07;1.916229939089767e-07;2.3094635327452946e-07;3.413322173787642e-07;5.140020020836122e-07;7.056876868513163e-07;9.24710799025888e-07;1.112726941512729e-06;1.2352674493351523e-06;1.2555784487473072e-06;1.18513692098319e-06;1.074656329494136e-06;9.143003629116548e-07;7.253459213058026e-07;6.030115953331763e-07;7.589730666492778e-07;1.70398187129915e-06;4.544382879476129e-06;1.143000783771966e-05;2.5729880934940203e-05;5.165512300390619e-05;9.332439862878264e-05;0.0001551358104308;0.0002422473302089;0.00035757237103;0.0005018646062926;0.0006723719128957;0.0008637424126186;0.0010687475990416;0.0012788823409774;0.0014846349153157;0.0016778508478035;0.0018526856187811;0.0020067066122134;0.0021399835460014;0.0022541246501723;0.0023508513278798;0.0024309563023513;0.0024954776004783;0.0025454770287071;0.0025810658064064;0.0026019779489964;0.0026090696896475;0.0026045750040825;0.0025934298352576;0.0025776729965452;0.0025605872457522;0.0025441952981705;0.0025291675256013;0.002515548854512;0.0025033942987709;0.0024932653825587;0.0024856514874436;0.0024795319226041;0.0024740991285299;0.0024686060585189;0.0024616307344259;0.0024507550914616;0.0024362600104108;0.0024191258704367;0.0024002466729609;0.0023800197583705;0.0023594155853255;0.0023405978550128;0.0023252626240727;0.0023125787566112;0.0023018742332066;0.0022929582036053;0.0022835753579245;0.0022725120935741;0.0022607294325559;0.0022501598252649;0.0022407611429498;0.0022324919387282;0.0022251679379534;0.0022186441291591
135.61312380366144;1.610519844706059e-07;1.5438421320288966e-07;1.423039818444115e-07;1.2263433203681578e-07;9.895358616375869e-08;8.085623330429672e-08;7.701315632224198e-08;9.007543043671932e-08;1.1586660151873316e-07;1.4380297093941756e-07;1.544471506706142e-07;1.5669914729487837e-07;1.6061152296889946e-07;1.6783288063567094e-07;1.8009439420154656e-07;2.126526361029953e-07;2.939759965561425e-07;4.2684897163580396e-07;5.74269349089801e-07;7.086349814534438e-07;8.07587039222196e-07;8.20034127417577e-07;7.756999682884127e-07;6.888503851589943e-07;5.855188605045212e-07;5.043585616237237e-07;4.912144910097452e-07;5.725468711132391e-07;7.360920808275537e-07;9.424325316197592e-07;1.1299112804456594e-06;1.2639278922011e-06;1.317603925453241e-06;1.2734934386944712e-06;1.1294878771090605e-06;9.072177118510352e-07;6.910592004848949e-07;5.202552410726671e-07;4.420562496359763e-07;6.112406890840827e-07;1.4328139187526387e-06;3.791660417460949e-06;9.527005749197958e-06;2.1878197861295195e-05;4.490709237513096e-05;8.308539491871605e-05;0.0001407118323656;0.000222332530326;0.0003302714918034;0.0004649962116117;0.0006241449615331;0.0008035055455707;0.0009973966491981;0.0011984729334302;0.0013989431598522;0.0015916016042953;0.0017705688832922;0.0019325809737763;0.0020762631141647;0.002201018374734;0.0023067960466299;0.0023934422217652;0.0024620352011035;0.0025146777701382;0.0025494985938956;0.002569264238506;0.0025760770155701;0.002572836539468;0.0025630481905419;0.0025507510954422;0.0025387374143044;0.0025272929294717;0.0025152777288837;0.0025031418305397;0.0024906847368911;0.002478259177753;0.0024671301835246;0.00245827686277;0.0024521523742002;0.0024482589437558;0.0024434823606986;0.0024358076185844;0.0024248807985294;0.0024101158925566;0.0023919679589836;0.0023718219188321;0.0023509817511025;0.002330863816904;0.0023128807611937;0.0022978419641133;0.0022858579830216;0.0022764455499263;0.0022688158480508;0.0022623885786208;0.0022568512598459;0.0022528474377403;0.0022509194435561;0.0022506697065337;0.0022509744387228;0.0022506713506866
137.7529803396901;3.000551921315647e-07;2.7389386980579026e-07;2.445174626493044e-07;2.1081389900077374e-07;1.7584300269675337e-07;1.5259864820590613e-07;1.6723515761964665e-07;2.2248423175468657e-07;2.930722344290942e-07;3.565570644176023e-07;3.969151155909964e-07;4.086683430179942e-07;3.956674027978769e-07;3.60636830689416e-07;3.146638636270006e-07;2.898084023381133e-07;3.302690137057704e-07;4.525993897026963e-07;6.326197683750807e-07;8.263666722880876e-07;1.0027632907372304e-06;1.14525388447978e-06;1.2134948407075974e-06;1.1837337749422336e-06;1.067521235412733e-06;9.078843706584116e-07;7.65472747024913e-07;6.705120384382367e-07;6.707370995233265e-07;7.322787251107572e-07;8.177619869085032e-07;9.322023364518586e-07;1.031787454982567e-06;1.0746467347077682e-06;1.082814938098159e-06;9.92723925432232e-07;8.593424276823552e-07;7.647449887633317e-07;7.472264585573331e-07;9.263954597412996e-07;1.6802021251195714e-06;3.837797466256671e-06;9.014422869123815e-06;1.978692424470224e-05;4.046983907782732e-05;7.558811477896477e-05;0.0001293832450472;0.0002058780650724;0.0003074232059582;0.0004347841574372;0.0005861448405466;0.0007576261459064;0.0009439071355834;0.001138369383543;0.0013350681711002;0.0015282195118431;0.0017119544701435;0.0018811691097897;0.0020325179918379;0.0021635730533804;0.0022735435220459;0.0023622072907448;0.0024305978491528;0.0024803310144108;0.002514158487409;0.0025351785873927;0.0025464779993703;0.0025496251300638;0.0025463517659743;0.0025393503942119;0.0025300850393783;0.002520029691061;0.0025099733228643;0.0025002283541066;0.0024906145512359;0.0024808722951618;0.0024712034728606;0.0024618001566321;0.0024529224700015;0.0024444729878583;0.0024345312515934;0.0024228864823159;0.002410581345184;0.0023962685192535;0.0023805383474566;0.0023640458852772;0.0023477923854089;0.0023310754296284;0.0023136759114119;0.002297963703781;0.0022842538438759;0.0022705184381037;0.002257802614663;0.0022472134476184;0.0022394057226548;0.0022319309411678;0.0022270127387016;0.0022245268654546;0.0022236982752419;0.0022235147226752
139.8921764599363;6.294626728201574e-07;5.916134933741584e-07;5.330303417153682e-07;4.568164689172153e-07;3.753986606557406e-07;3.156474086988524e-07;3.299663249113505e-07;4.2458961514377595e-07;5.461191070407769e-07;6.74878467712459e-07;7.776247741434752e-07;8.482284804408613e-07;9.022619818483656e-07;9.114786294723172e-07;8.785135440952634e-07;8.281395850871128e-07;7.919102141941903e-07;7.941247968104015e-07;8.507450118658081e-07;9.11556100282542e-07;9.861846223622852e-07;1.1027716836902592e-06;1.1798543292021594e-06;1.1877101191095671e-06;1.1302838588840988e-06;1.0183776199304355e-06;8.687999518991278e-07;7.140893689250625e-07;5.718034036072835e-07;4.722939240991705e-07;4.3042968350666645e-07;5.052669764677609e-07;6.887016412363916e-07;9.076398220937704e-07;1.1105150012457682e-06;1.2604431753759262e-06;1.3246617891054615e-06;1.3269674941667037e-06;1.326858083879131e-06;1.5008378012437129e-06;2.2519809016293403e-06;4.356187671326993e-06;9.446710077273745e-06;1.981284934984501e-05;3.905325567526343e-05;7.160124263737839e-05;0.0001218698593485;0.0001941591686727;0.0002914628379247;0.0004152278476873;0.0005639360766041;0.0007331571565172;0.0009173104306385;0.0011100259014849;0.0013056246971123;0.0014985962840514;0.0016831848734784;0.0018538151534421;0.0020061647813632;0.0021371615341966;0.0022466087664658;0.0023345862112748;0.002402358387193;0.0024522796111387;0.0024879962947476;0.002513297283879;0.0025313732065955;0.0025431685810302;0.0025481846416563;0.0025466144303446;0.0025399786150483;0.0025302499855959;0.0025195632514426;0.0025095360987864;0.0025005706483134;0.0024918697922664;0.002482048828473;0.002469913713923;0.0024551546591159;0.002438169504745;0.0024211244420087;0.0024047583374957;0.0023894845726574;0.0023761419317666;0.0023652104477314;0.0023557694577091;0.0023462757224134;0.0023353042113633;0.0023218710626743;0.0023062276935803;0.0022890480150543;0.0022708150751551;0.0022535251900576;0.0022373736473847;0.0022233228952692;0.0022120424512773;0.0022036258983249;0.002198135911259;0.002195269483424;0.0021938700248881
142.03071210513372;4.470064262543945e-07;4.711488737954757e-07;4.712207218898583e-07;4.4707508999906533e-07;4.06042067422092e-07;3.642499402022189e-07;3.530555134792509e-07;3.779631105192948e-07;4.16963867500542e-07;4.732782520409615e-07;5.579012709835546e-07;6.609324152449044e-07;7.712920482687283e-07;8.737219332330779e-07;9.60376033023066e-07;1.001555793554521e-06;9.950577579347908e-07;9.679917370529735e-07;9.375007741989244e-07;8.992006090765265e-07;8.756811272960746e-07;8.851742540937394e-07;9.071715451305198e-07;9.099755086406328e-07;8.928564419842922e-07;8.494058010723974e-07;7.676756264901112e-07;6.425339931213755e-07;4.746647418755754e-07;3.279093255966926e-07;2.283231532003134e-07;2.132125936292061e-07;3.12798258230451e-07;5.179475365995845e-07;7.409663138935311e-07;9.67289634599505e-07;1.171001474001638e-06;1.2891754389442958e-06;1.336364836496617e-06;1.4786785647799798e-06;2.153935291466449e-06;4.051374463094407e-06;8.630410208480157e-06;1.8263497866184647e-05;3.626969064718319e-05;6.635843436065514e-05;0.0001124381463914;0.0001794602040199;0.0002714729318183;0.0003908832120641;0.0005369054669692;0.0007051319135246;0.0008896134406694;0.0010835226499701;0.0012803075721025;0.0014734774474017;0.0016569896297652;0.0018264192499526;0.0019782918790209;0.0021101017197139;0.0022213495414119;0.002311598987831;0.002382193519614;0.0024353622634957;0.0024745234456421;0.0025029429412617;0.0025229196976832;0.0025369329308664;0.0025442889589917;0.0025456625601446;0.002541751118152;0.0025340149658856;0.0025240558334397;0.0025128308449738;0.0025000492199802;0.0024874717062669;0.0024739254165875;0.0024590739393614;0.0024431006866469;0.0024260516905782;0.0024100000065183;0.0023972635784785;0.0023867022760206;0.0023793965959933;0.0023745454548589;0.0023702021731655;0.0023643220997584;0.0023558363537984;0.0023435894244598;0.0023268826922531;0.0023065302041969;0.0022849952077288;0.002263892139355;0.0022435657884792;0.0022265998881739;0.0022135260697651;0.0022041220912127;0.0021978374699848;0.0021939955250264;0.0021917782872596
144.16858721627432;1.8811099021683318e-07;2.3490147801612815e-07;2.666102806056412e-07;2.813771755196025e-07;2.811193502137643e-07;2.753002600777855e-07;2.7920287698223456e-07;2.9446116719433133e-07;3.11498033530184e-07;3.485445744925919e-07;4.069217922343871e-07;4.730557090000934e-07;5.170955470794776e-07;5.727607554813708e-07;6.033826514638759e-07;5.93439617744785e-07;5.549621444610851e-07;5.192849304501722e-07;5.124071060680801e-07;5.364319521228513e-07;5.589822581987244e-07;5.904931585057182e-07;6.277419279967902e-07;6.504661848183173e-07;6.49001061553708e-07;6.20778060649844e-07;5.608938141287459e-07;4.599061000620157e-07;3.331776001805952e-07;2.0937444520750426e-07;1.2938472357036585e-07;9.552092499972133e-08;1.1828249170296861e-07;2.1751484840264135e-07;3.897054589902573e-07;6.200640002621418e-07;8.33234351561389e-07;9.748899349683978e-07;1.0437015618815194e-06;1.1512552964889764e-06;1.6897218670224615e-06;3.2630807644457293e-06;7.068000236154994e-06;1.553216009566112e-05;3.207536039541098e-05;5.988899803746286e-05;0.0001026519073061;0.0001660049944705;0.0002545299325559;0.0003707416462539;0.0005135364724149;0.0006791836200634;0.0008620806367671;0.0010556911967073;0.0012532282101096;0.0014474301781389;0.0016317073842481;0.0018019855914173;0.0019550376455381;0.0020890024416227;0.002203759557029;0.0022987306795794;0.0023743162925495;0.0024317709347432;0.0024736012347327;0.002502060422514;0.0025195292818845;0.0025281781324018;0.0025317448122832;0.0025310716173194;0.0025264055825242;0.0025198584210501;0.0025116630506846;0.0025012627650317;0.0024889288653458;0.0024742375995316;0.0024588096794591;0.0024443029332169;0.0024316835273418;0.0024223828810117;0.0024155674852414;0.0024109711297022;0.0024079306715722;0.0024053066930771;0.002401561747922;0.0023949198549134;0.0023849223187438;0.0023721586318914;0.0023570024696743;0.0023394325276543;0.0023193865360548;0.0022984984222006;0.0022760521174545;0.0022529621434312;0.0022318053507086;0.0022127615134929;0.0021971148382274;0.0021849071497804;0.0021758827772125;0.0021695096555823
