FileName;tri-n-butyl citrate_53
MeasName;53
UserNotes_MeasName;my measurement
UserNotes_SampleName;my sample
Timestamp;2025-02-14T19:20:30Z
VirtualGateStart;NaN
VirtualGateEnd;NaN
HwSerial;2022091501
HwModel;M3.1
SpectralAxis;Raman shift (1/cm)
TimeAxis;Time (ns)
"PS characteristic peaks: [620.9, 1001.4, 1031.8, 1602.3]"
"PS calibration peak locations: [620.2253157680134, 1001.797851676245, 1031.3300654286868, 1602.682128990291]"
Calibration Delta: -0.15790408313107532
The following data is unprocessed and has not been modified with the Calibration Delta value
NaN;5.042815245740505;5.056422659241435;5.070030072742365;5.083637486243294;5.097244899744224;5.110852313245154;5.124459726746084;5.1380671402470135;5.151674553747943;5.165281967248873;5.178889380749802;5.192496794250732;5.206104207751662;5.219711621252592;5.233319034753522;5.2469264482544515;5.2605338617553805;5.27414127525631;5.28774868875724;5.30135610225817;5.3149635157591;5.32857092926003;5.34217834276096;5.35578575626189;5.3693931697628186;5.383000583263748;5.396607996764678;5.410215410265608;5.423822823766538;5.437430237267467;5.451037650768397;5.464645064269327;5.478252477770257;5.4918598912711865;5.505467304772116;5.519074718273046;5.532682131773976;5.546289545274905;5.559896958775835;5.573504372276765;5.587111785777695;5.6007191992786245;5.6143266127795535;5.627934026280483;5.641541439781413;5.655148853282343;5.668756266783273;5.682363680284203;5.695971093785133;5.7095785072860625;5.723185920786992;5.736793334287921;5.750400747788851;5.764008161289781;5.777615574790711;5.791222988291641;5.80483040179257;5.8184378152935;5.8320452287944295;5.845652642295359;5.859260055796289;5.872867469297219;5.886474882798149;5.900082296299079;5.913689709800009;5.927297123300938;5.940904536801868;5.9545119503027975;5.968119363803726;5.981726777304656;5.995334190805586;6.008941604306516;6.022549017807446;6.036156431308376;6.049763844809306;6.0633712583102355;6.076978671811165;6.090586085312095;6.104193498813024;6.117800912313954;6.131408325814884;6.145015739315814;6.158623152816743;6.172230566317673;6.1858379798186025;6.199445393319532;6.213052806820462;6.226660220321392;6.240267633822322;6.253875047323252;6.267482460824182;6.281089874325111;6.2946972878260405;6.30830470132697;6.3219121148279;6.335519528328829;6.349126941829759;6.362734355330689;6.376341768831619;6.389949182332549
127.04709469630323;1.4565815110679108e-06;1.2101197280222148e-06;9.985591550738183e-07;8.66442685642055e-07;8.118837516623925e-07;8.639733067145196e-07;9.944246513877523e-07;1.1373414743444174e-06;1.2503508334118691e-06;1.3399541907906582e-06;1.4091150854357088e-06;1.3989650353650487e-06;1.2984666637564297e-06;1.1483941318709554e-06;9.834413316471688e-07;8.331983864686544e-07;7.297515386727344e-07;6.753815047597816e-07;6.506214197616355e-07;6.470551391766442e-07;6.711372642696647e-07;7.227089388994526e-07;7.812148014645004e-07;8.496590807736688e-07;9.065003486955792e-07;8.903535687358547e-07;8.370925412228548e-07;7.942324816169319e-07;7.834434690709179e-07;7.803838304719352e-07;7.530251371930622e-07;6.896554523782095e-07;6.0835818100937e-07;5.354224380605519e-07;4.543364838185987e-07;3.932250958765948e-07;3.645475372628786e-07;3.6190345858367646e-07;4.866367078009838e-07;9.929843373377202e-07;3.220143803335157e-06;1.0405526244113596e-05;2.9857668415420603e-05;7.452522223902533e-05;0.0001591246689847;0.0002951168337422;0.0004894165388179;0.0007433224877648;0.001049063497457;0.0013926757750428;0.0017506940567843;0.0020899271894489;0.0023752931736775;0.0025832659291945;0.0026998358619874;0.0027241149671842;0.0026623781612806;0.0025296785406892;0.0023462269724805;0.0021351784484427;0.0019196061683956;0.0017164542918809;0.0015355207697287;0.0013823896882828;0.0012577825037473;0.0011592694847636;0.0010826429863321;0.0010229493946264;0.0009761401808455;0.000938356953816;0.0009058388555393;0.0008752563650662;0.0008461014283709;0.0008193474340385;0.0007960303721548;0.0007764536371307;0.0007600877204035;0.0007459744574991;0.0007330218395127;0.0007208663954501;0.0007091400526957;0.0006970264494089;0.0006844552547519;0.000671812580414;0.0006598043388661;0.0006489600133926;0.0006397102123644;0.0006309155807805;0.0006225381150265;0.0006148121228948;0.0006065509371116;0.000597873903447;0.0005890017008651;0.000579489139935;0.0005696206443891;0.0005600158929316;0.0005509189670067;0.0005435452244057;0.0005374091024819;0.0005325000841189
129.18959229751636;1.1886188264746504e-06;9.899184080651702e-07;8.117206084833721e-07;6.736667412335441e-07;5.807061595389835e-07;5.406386804080563e-07;5.485644501361467e-07;5.920422062766645e-07;6.72480967754425e-07;7.775381785879082e-07;8.887394007539547e-07;9.612498622920498e-07;9.84035587874587e-07;9.691744536404566e-07;9.127854886448664e-07;8.249871876332491e-07;7.36497754801893e-07;6.716112673464277e-07;6.544090244998582e-07;6.794959412066269e-07;7.403661553487381e-07;8.024776486886884e-07;8.432209891815026e-07;8.484249646808715e-07;8.116050239034142e-07;7.290414197790339e-07;6.273992411700758e-07;5.53280495293997e-07;5.308422954005251e-07;5.461245864055605e-07;5.638834032287425e-07;5.643669540044804e-07;5.436996662250937e-07;5.095116936573325e-07;4.740109601975799e-07;4.4782067699521603e-07;4.582307947756521e-07;5.236566519246944e-07;6.843319173942375e-07;1.134303540108162e-06;2.918886097810492e-06;8.663137022618493e-06;2.518811679221804e-05;6.647165901992448e-05;0.000146635468408;0.0002771242452607;0.0004637420261837;0.0007081346382396;0.0010034012078932;0.0013362228992428;0.0016826858246579;0.0020094658602934;0.0022830063717984;0.0024816850452898;0.0025925498039802;0.002615170712283;0.0025556699303594;0.0024287597509151;0.002254260521686;0.0020549225439936;0.0018526468558024;0.0016624506908145;0.0014929265123027;0.001349395198899;0.0012323664160673;0.0011397781004013;0.0010677528672746;0.0010114665447239;0.0009669795884568;0.000930422648021;0.0008980991867025;0.0008675130769505;0.0008383455003288;0.0008113386643755;0.0007873736706066;0.0007667800958687;0.0007492234069372;0.0007341284050329;0.0007206102304051;0.000707993301695;0.0006956973321527;0.0006835032280707;0.0006717689840064;0.0006609244515779;0.0006511587774618;0.0006423548372946;0.0006341591999004;0.0006260286442061;0.0006174444435743;0.0006080241678726;0.0005979234936771;0.0005873970345407;0.0005771687891188;0.0005678292280632;0.0005595826980809;0.0005520776272511;0.0005473506468376;0.0005436550900212;0.0005405363420805;0.0005378152910594
131.33142972264977;5.842047647639028e-07;5.469572223352553e-07;5.324290471186064e-07;5.34821898321078e-07;5.671326485862117e-07;5.907341506258514e-07;6.230942282164023e-07;6.688825046279262e-07;7.265865019389127e-07;7.953844782491527e-07;8.537339906707218e-07;8.941139508640753e-07;9.129786618277244e-07;9.016432892622328e-07;8.552575052497174e-07;7.804464163105455e-07;6.995322358684923e-07;6.41350509363616e-07;6.248201241782336e-07;6.588505995244016e-07;7.350947751453705e-07;8.206597797975338e-07;8.80479182566075e-07;8.935500771180161e-07;8.550886863050082e-07;7.726607711700495e-07;6.595176096033241e-07;5.522333940721323e-07;4.912733461297169e-07;4.893752231630982e-07;5.208890437593544e-07;5.599744931629408e-07;5.777915857800841e-07;5.822804919090219e-07;5.824683900175078e-07;6.036636218573128e-07;6.519356780514302e-07;7.304112190606092e-07;7.902887718792754e-07;1.036869843121554e-06;2.514981678796661e-06;8.168176734255523e-06;2.470058458830503e-05;6.437438563082736e-05;0.0001404073970354;0.0002647777515035;0.0004448315311525;0.0006825778513354;0.0009706516494816;0.0012951706323258;0.0016311809071765;0.0019468386005956;0.0022106588517047;0.0024015368222965;0.0025064987559991;0.0025255738219166;0.0024659496162022;0.0023438461307557;0.0021787356838406;0.0019924020866627;0.001803572257548;0.0016255169931332;0.0014655065873302;0.0013279777145419;0.0012135203337871;0.0011211915267063;0.0010487179088798;0.0009927405365525;0.0009494173912347;0.000914386473397;0.0008842646102193;0.0008563841307915;0.0008297221959975;0.0008043428961483;0.000781017027009;0.0007604825981922;0.000743072317572;0.0007285750483745;0.0007161531883876;0.0007045639292203;0.000692890542862;0.0006813504853852;0.0006700413497237;0.0006590025095921;0.0006481378539;0.0006374408666836;0.0006270522476315;0.0006171699824666;0.0006075614809384;0.0005980830839765;0.000589281620968;0.0005802466126982;0.0005717523986064;0.0005642230173806;0.0005578807418602;0.0005525008982821;0.0005477249071523;0.0005426365747227;0.0005379894613061;0.0005344848812877
133.47260691138217;7.580033690973348e-08;1.503601035387563e-07;2.775785129612029e-07;4.233998851710522e-07;5.533846105592642e-07;6.465074675003498e-07;7.07421685156915e-07;7.314774157053719e-07;7.184590039834087e-07;6.770364908504779e-07;6.177084004075539e-07;5.64959686770708e-07;5.470137842499962e-07;5.589620121815782e-07;5.730737302533623e-07;5.749080253811401e-07;5.674826851191947e-07;5.730296006375691e-07;5.705906486908031e-07;5.703465004447478e-07;5.810744166339484e-07;5.987817022662108e-07;6.053133751041743e-07;5.919136233901042e-07;5.523236669673543e-07;4.866256941451299e-07;4.054781288850686e-07;3.291701073153379e-07;2.842352783046572e-07;2.832240475898641e-07;3.1529248692843464e-07;3.649782102018263e-07;4.255929036347573e-07;4.943823783012865e-07;5.688746410024977e-07;6.6114893647456e-07;7.600320299142477e-07;8.260373973769814e-07;8.460688686446513e-07;1.0317052410898334e-06;2.373546954786011e-06;7.69957335617728e-06;2.4043195527007146e-05;6.257316385751168e-05;0.0001360809300863;0.0002557502265292;0.0004288099664765;0.0006584303677425;0.000938520389077;0.0012551163804487;0.001581144625345;0.0018853096075644;0.0021388302700378;0.0023221056548016;0.0024230022751531;0.0024413945061851;0.0023842088719764;0.0022677331672333;0.0021110530170772;0.0019356297401642;0.0017576233529627;0.0015881225529707;0.0014340469027491;0.0013002532190194;0.0011878861007818;0.0010964917874032;0.0010244581939993;0.0009693033679217;0.0009275727656088;0.0008949652573777;0.0008674036040707;0.0008423343221079;0.0008181543204109;0.0007950230010809;0.0007734220925954;0.0007537141985925;0.0007368340957898;0.0007229833528708;0.0007113290114092;0.0007009095123605;0.0006908038581474;0.000680485538732;0.0006697205963813;0.000658409821574;0.0006465787759481;0.0006343232554959;0.0006221605007731;0.0006105591911118;0.0005998614105786;0.0005901436280074;0.0005810762501813;0.0005725580363894;0.0005645383384519;0.0005569648789114;0.0005498926539282;0.000543450206588;0.0005366112142551;0.0005300702703615;0.0005242567447723;0.0005195103603995
135.61312380366144;2.0930385998991306e-07;2.54795682955593e-07;3.478261176926553e-07;4.5738782875048586e-07;5.45055077106657e-07;6.039195238870604e-07;6.20963160580406e-07;6.004215310273364e-07;5.461280840111766e-07;4.5568397840935254e-07;3.532559838420224e-07;2.90861498664993e-07;2.9640858282747415e-07;3.624347793712594e-07;4.421095992324004e-07;5.020863292561434e-07;5.35920940433147e-07;5.455565262339062e-07;5.35287813888785e-07;5.051518992287757e-07;4.581394775828025e-07;4.111993877907156e-07;3.728746702459454e-07;3.476770442868956e-07;3.334656721282878e-07;3.189220290880619e-07;2.9926691106583577e-07;2.751685109329076e-07;2.515321500840141e-07;2.3313950611325706e-07;2.2204276909007013e-07;2.240710761156944e-07;2.6636029733737256e-07;3.594227342147396e-07;5.007105312336561e-07;6.533727238884613e-07;7.824442191830111e-07;8.650821827926429e-07;9.002934541328961e-07;1.151678284533402e-06;2.6389475772122643e-06;8.114543114103538e-06;2.424896505676901e-05;6.109283140277012e-05;0.0001317975155204;0.0002465761178838;0.0004122006983493;0.0006316926237223;0.0008994677784873;0.0012022165338059;0.0015148074365405;0.001807818424468;0.002053817097727;0.0022329286688789;0.0023336133247722;0.0023558031097017;0.0023057137185337;0.002198195060814;0.0020509823211983;0.0018842453917792;0.0017139785741464;0.0015511342870918;0.0014024655604011;0.001272816972817;0.0011638773971144;0.0010756013449843;0.0010063558153968;0.0009534464269311;0.0009135663850249;0.0008828003187438;0.0008572458740133;0.0008342049512489;0.0008126302243519;0.0007921369930535;0.0007725358272645;0.0007539902188305;0.000736897451494;0.0007214962858644;0.0007076933523884;0.0006956290685751;0.0006846149885152;0.0006739856365592;0.0006636072637321;0.0006532332630645;0.0006426484298675;0.0006323797498924;0.0006212227312524;0.0006096546901545;0.0005975290285741;0.0005851176609162;0.0005733213690426;0.0005616891704902;0.0005502374325995;0.000540746552037;0.0005325702161219;0.0005258474839652;0.0005202881496851;0.0005165439970197;0.0005138630934575;0.0005118820972376
137.7529803396901;6.202885623429134e-07;7.385429502212191e-07;8.395777304589087e-07;9.0106648646384e-07;9.089271243117778e-07;8.648930485790204e-07;7.745073823143984e-07;6.717996386155478e-07;5.930922604272034e-07;5.609456371884079e-07;5.667660867366301e-07;5.887717357791063e-07;6.200731435516022e-07;6.485253230446983e-07;6.490980672060754e-07;6.098336963494605e-07;5.491441567455683e-07;5.003394171671922e-07;4.735163104435097e-07;4.700522539884212e-07;5.014588665543935e-07;5.383342722998537e-07;5.735528560711641e-07;6.055354562029477e-07;6.289675827865465e-07;6.366581513139594e-07;6.279868325604874e-07;6.114953447138559e-07;5.987282150176428e-07;5.884309092116375e-07;5.691171816524476e-07;5.388697587644665e-07;5.16065590576883e-07;5.331344740972446e-07;6.116957547917331e-07;7.605887462385687e-07;9.61799069547463e-07;1.186503546114788e-06;1.382769194090503e-06;1.7530869352359126e-06;3.188907501324407e-06;8.523790303136265e-06;2.448164055425175e-05;6.023569972529835e-05;0.0001279906944803;0.0002386023520897;0.0003984966719891;0.0006095953078686;0.0008653254976363;0.0011521207719161;0.0014487682968417;0.0017293956710868;0.0019686551474306;0.00214559039943;0.0022480925045188;0.0022758592279819;0.0022347772802031;0.0021380230930528;0.0020013069710705;0.0018419343154826;0.0016766250797116;0.001518310405439;0.0013748014909906;0.0012500357606766;0.0011450155992427;0.0010593792155251;0.0009921305617703;0.0009408877042494;0.0009019276111514;0.0008720114116431;0.0008483459214418;0.0008282599297181;0.000810011929576;0.000792324947942;0.0007748742096013;0.0007573229932666;0.0007395699316239;0.0007218006085447;0.0007045181801027;0.0006884919995023;0.0006742844250194;0.0006621412018313;0.0006519330475164;0.0006433591255855;0.0006357145754874;0.0006279815062508;0.0006192011823951;0.0006087234407286;0.0005964381195168;0.0005827376140341;0.0005683449649546;0.0005542727055673;0.0005415219423792;0.0005310273490377;0.0005230571687227;0.0005174655293191;0.0005138478497909;0.0005119565312842;0.0005115679730526;0.0005117974517456
139.8921764599363;7.44010296678585e-07;9.826013407327016e-07;1.1695300417035123e-06;1.2714464320211336e-06;1.274576927662001e-06;1.202870185761789e-06;1.0583316721012003e-06;9.055376270255114e-07;8.085735138474568e-07;8.119950668131365e-07;8.901005325716817e-07;9.86028758531251e-07;1.0716164674121418e-06;1.1075205689043263e-06;1.0587248752814987e-06;9.40795105770746e-07;7.863571479331625e-07;6.462011244349697e-07;5.430625021396489e-07;5.381008944124753e-07;6.064542904152692e-07;6.901194064665953e-07;7.62407366013325e-07;8.244350943967955e-07;8.546044458942116e-07;8.439953038790236e-07;8.105881921544722e-07;7.77452527847048e-07;7.681910440673301e-07;7.734354811207826e-07;7.673254456891937e-07;7.400906776275128e-07;6.987256246223355e-07;6.635206607924564e-07;6.775267368831425e-07;8.109637031432306e-07;1.087639121759206e-06;1.4481058811604537e-06;1.8210305382347904e-06;2.291527777265656e-06;3.4293410931462888e-06;7.71938247625367e-06;2.209555939839897e-05;5.5887545436824736e-05;0.000120689854201;0.0002280824977585;0.0003842707245917;0.0005900757024331;0.0008381769735738;0.001114453395799;0.0013993843480917;0.0016689732568182;0.0019002926712027;0.0020733069069264;0.0021760961703134;0.0022075022730966;0.0021726707208576;0.0020833953810099;0.0019544166222286;0.001801097727898;0.0016398215757459;0.0014838836201828;0.0013425685337835;0.001220453338263;0.001119272489231;0.0010384464435596;0.0009754344321526;0.0009270082304151;0.000889938864406;0.0008612746877886;0.0008384004684706;0.0008191163489461;0.0008014619159172;0.0007843184293083;0.0007673452018892;0.0007501200159749;0.0007323453039832;0.0007140749325569;0.0006958915960431;0.0006783377202454;0.0006624562939186;0.0006489302495132;0.0006374399037553;0.0006276805219863;0.0006192649916361;0.0006107388378059;0.0006023298813431;0.0005935847336969;0.0005842135889146;0.0005741363971559;0.0005625201645323;0.000551501820215;0.0005413338818992;0.0005323716432885;0.0005248800486814;0.0005188747403193;0.0005144062194523;0.0005115136380033;0.0005103388107566;0.0005098717542924
142.03071210513372;4.3936077186027787e-07;6.421332921704821e-07;8.245636778291168e-07;9.55371477897336e-07;1.0168980920591092e-06;1.0029647175742595e-06;9.246292530315792e-07;8.087229804873066e-07;6.938825877673448e-07;6.296567394946733e-07;6.338725689385377e-07;6.879575028464139e-07;7.653161347728104e-07;8.295932717678813e-07;8.504750633756833e-07;8.172397281029646e-07;7.406348653263661e-07;6.288372369840758e-07;5.30101937036914e-07;4.7335346237369627e-07;4.334040622734967e-07;4.29482039944858e-07;4.565423284210558e-07;4.962653455459837e-07;5.248010380553273e-07;5.308500023489424e-07;5.179089925380416e-07;4.965795372916144e-07;4.77323343323129e-07;4.585935058130294e-07;4.309411828063961e-07;3.975481526035165e-07;3.7105493810751913e-07;3.6990518884362244e-07;4.10155451425911e-07;5.128456724968211e-07;7.113954779514451e-07;1.0154386060421874e-06;1.3882452939363146e-06;1.9069253766600456e-06;3.096755590636175e-06;6.9187296378708525e-06;1.9173098529013284e-05;4.942944442061919e-05;0.0001103641353895;0.0002133196120256;0.0003640913653469;0.0005632429635414;0.000803982705643;0.00107398495189;0.0013544835892674;0.0016196811280866;0.0018459673337984;0.0020148846956907;0.0021160401787186;0.0021481096646307;0.002115247422422;0.0020280739925891;0.001901426942224;0.0017518898077761;0.0015967728851591;0.0014473771172041;0.0013116829237097;0.0011947852553901;0.0010986893405457;0.0010225171015668;0.0009635066194197;0.0009178337242048;0.0008822522383823;0.0008540772593091;0.0008311882537759;0.0008112720479009;0.0007928602515325;0.0007751502690398;0.0007577321934618;0.0007402370887248;0.0007224180095185;0.0007043188570895;0.0006864516946093;0.0006693728401995;0.0006533871319624;0.0006385631974189;0.0006256850394045;0.000614051932995;0.0006033937597296;0.0005938774322766;0.0005849987785644;0.000576447115005;0.0005680069353717;0.0005595804663366;0.0005512571657957;0.0005434590810668;0.0005363821588683;0.0005299842846932;0.0005247188534578;0.0005200112975057;0.0005159541124838;0.0005129672822672;0.0005109815533725;0.0005097403169375
144.16858721627432;2.1304391392138242e-07;3.144634513288929e-07;4.135164805399421e-07;5.054490482327428e-07;6.023423798920932e-07;6.709141996710271e-07;6.940823009448253e-07;6.72373428840311e-07;5.997183306862417e-07;5.137408253649775e-07;4.4731718099770534e-07;4.053963396464389e-07;3.6965448434877073e-07;3.57303136185242e-07;3.707674381194444e-07;4.0746485337734667e-07;4.4414646561331173e-07;4.4624830165039625e-07;4.5898026547665673e-07;4.30272679812733e-07;3.770518560172108e-07;3.307563424758736e-07;3.121410292810036e-07;3.064679065744292e-07;3.029544993791369e-07;2.9836645841961494e-07;2.922817841331084e-07;2.764632540417485e-07;2.454050725328454e-07;2.0497937921940946e-07;1.6175696372037736e-07;1.2385923586900432e-07;1.0333063873153841e-07;1.2174671433168217e-07;1.8073447900657088e-07;2.529474496519987e-07;3.543215753897168e-07;5.167470306517496e-07;7.627802891795468e-07;1.2009660867364367e-06;2.4497920904149696e-06;6.375380852494894e-06;1.783869525955665e-05;4.684187529289649e-05;0.000105368242637;0.0002035330999685;0.0003470165057977;0.0005371102753684;0.0007686144222797;0.0010317133476421;0.0013081356155095;0.0015699140311108;0.0017915379502313;0.0019557210948457;0.0020532772731164;0.0020834470566391;0.0020502163352201;0.001964050057699;0.0018402728776742;0.0016970067889584;0.0015518972549617;0.0014137723350301;0.0012880953135707;0.0011791583492342;0.0010883567507022;0.001014683431935;0.0009556230403725;0.0009087386108471;0.0008723369964223;0.0008435953686186;0.0008204590256855;0.0008013135824141;0.000784180696115;0.0007678542199379;0.0007513553987958;0.0007342177374284;0.0007165113042066;0.0006984862731267;0.0006805356202814;0.0006632158381314;0.0006471887556856;0.000632911321467;0.0006204592082112;0.000609477142285;0.0005994421685723;0.0005898148022463;0.0005802652080665;0.000570503298956;0.0005597688018;0.0005490936000867;0.0005389688604232;0.0005302675202525;0.0005232641424312;0.0005172929286665;0.0005128934089648;0.0005097710559704;0.0005075513745199;0.000505980847442;0.0005048194458189;0.0005037717770883
