FileName;di-n-hexyl azelate_52
MeasName;52
UserNotes_MeasName;my measurement
UserNotes_SampleName;my sample
Timestamp;2025-02-07T19:55:20Z
VirtualGateStart;NaN
VirtualGateEnd;NaN
HwSerial;2022091501
HwModel;M3.1
SpectralAxis;Raman shift (1/cm)
TimeAxis;Time (ns)
"PS characteristic peaks: [620.9, 1001.4, 1031.8, 1602.3]"
"PS calibration peak locations: [620.2253157680134, 1001.797851676245, 1031.3300654286868, 1602.682128990291]"
Calibration Delta: -0.15790408313107532
The following data is unprocessed and has not been modified with the Calibration Delta value
NaN;5.042815245740505;5.056422659241435;5.070030072742365;5.083637486243294;5.097244899744224;5.110852313245154;5.124459726746084;5.1380671402470135;5.151674553747943;5.165281967248873;5.178889380749802;5.192496794250732;5.206104207751662;5.219711621252592;5.233319034753522;5.2469264482544515;5.2605338617553805;5.27414127525631;5.28774868875724;5.30135610225817;5.3149635157591;5.32857092926003;5.34217834276096;5.35578575626189;5.3693931697628186;5.383000583263748;5.396607996764678;5.410215410265608;5.423822823766538;5.437430237267467;5.451037650768397;5.464645064269327;5.478252477770257;5.4918598912711865;5.505467304772116;5.519074718273046;5.532682131773976;5.546289545274905;5.559896958775835;5.573504372276765;5.587111785777695;5.6007191992786245;5.6143266127795535;5.627934026280483;5.641541439781413;5.655148853282343;5.668756266783273;5.682363680284203;5.695971093785133;5.7095785072860625;5.723185920786992;5.736793334287921;5.750400747788851;5.764008161289781;5.777615574790711;5.791222988291641;5.80483040179257;5.8184378152935;5.8320452287944295;5.845652642295359;5.859260055796289;5.872867469297219;5.886474882798149;5.900082296299079;5.913689709800009;5.927297123300938;5.940904536801868;5.9545119503027975;5.968119363803726;5.981726777304656;5.995334190805586;6.008941604306516;6.022549017807446;6.036156431308376;6.049763844809306;6.0633712583102355;6.076978671811165;6.090586085312095;6.104193498813024;6.117800912313954;6.131408325814884;6.145015739315814;6.158623152816743;6.172230566317673;6.1858379798186025;6.199445393319532;6.213052806820462;6.226660220321392;6.240267633822322;6.253875047323252;6.267482460824182;6.281089874325111;6.2946972878260405;6.30830470132697;6.3219121148279;6.335519528328829;6.349126941829759;6.362734355330689;6.376341768831619;6.389949182332549
127.04709469630323;1.7228225907874417e-07;2.988713958638956e-07;4.6728969632224686e-07;6.696452036626323e-07;8.771435941866424e-07;1.0505412705375857e-06;1.1679617610170065e-06;1.2261498992601849e-06;1.2623860052779942e-06;1.2977907977625732e-06;1.3237418053824943e-06;1.3025912509173742e-06;1.2652002365092192e-06;1.2648530199968215e-06;1.3041626771398252e-06;1.350246286055084e-06;1.3737654998456944e-06;1.36394885050466e-06;1.3430325185858947e-06;1.3520282002542545e-06;1.4047163706864988e-06;1.462365299260122e-06;1.4865322233276594e-06;1.4830502179061258e-06;1.4833664383703972e-06;1.4734849626368636e-06;1.4041740857096353e-06;1.2765276477018634e-06;1.1108216596501072e-06;9.666807199405808e-07;8.324388484618099e-07;7.099739383880519e-07;5.868621127822774e-07;4.811651608345729e-07;4.466036711635762e-07;4.524212443966926e-07;4.711985290992558e-07;5.117258848246306e-07;6.387598336649796e-07;1.0773086532454348e-06;2.9474969788076688e-06;8.963027208718585e-06;2.5197799047804017e-05;6.275916614556127e-05;0.0001339980318473;0.0002496706943973;0.0004162452340693;0.0006340698917442;0.000897063084702;0.0011938442231297;0.0015050756144368;0.001803577364674;0.0020604157214983;0.0022556259328757;0.0023767633232715;0.0024220469114546;0.002395203714647;0.0023071947751039;0.0021731317418341;0.0020111279576809;0.0018396209122934;0.0016722271178058;0.0015168079805801;0.001378272924545;0.0012587668188737;0.0011593013210295;0.0010794374505289;0.0010171654681137;0.0009697919412794;0.0009337395013824;0.0009052167787726;0.0008804311993729;0.0008576192568219;0.0008362277568117;0.0008160020056361;0.0007970638016127;0.000779761895664;0.0007643336937326;0.0007507264836246;0.0007385472474051;0.0007272987870222;0.0007166743460541;0.0007065148831002;0.0006969579410041;0.0006883569848487;0.0006811641254198;0.0006748307487106;0.0006687107478295;0.0006621760354505;0.0006547229129412;0.0006461585365182;0.0006369771844755;0.0006278457135875;0.0006199065969603;0.0006126980888631;0.0006065971282868;0.0006016120883122;0.0005975642333599;0.0005943074111878;0.0005917083752354
129.18959229751636;4.06319882124649e-07;4.775626849729954e-07;5.678061225783495e-07;6.761087956104418e-07;7.626560032401248e-07;8.457965573914422e-07;9.07034328816812e-07;9.493585212687524e-07;9.909052775895956e-07;1.0325310871246166e-06;1.065853637923261e-06;1.0675370168959313e-06;1.0263796062208829e-06;9.626515435067989e-07;8.810806297781108e-07;7.768791540492679e-07;6.63124775596138e-07;5.641588152257464e-07;5.175475115225105e-07;5.170363580608617e-07;5.579314558951393e-07;6.263741809473061e-07;6.9358896662228e-07;7.835256832087831e-07;8.835147848744615e-07;9.475204267661206e-07;9.496263822116062e-07;9.045673484531502e-07;8.362779699458313e-07;7.562170416708115e-07;6.583346831466946e-07;5.378538314366704e-07;4.110135512417005e-07;3.288663521743403e-07;2.966381941295702e-07;3.255122975747752e-07;3.844786420303463e-07;4.544577143731144e-07;6.650911653275075e-07;1.1520248609847858e-06;2.770181283266402e-06;7.781260988165589e-06;2.2426023537462803e-05;5.865443944709065e-05;0.000128469643651;0.000241484063208;0.0004021459936743;0.0006112528671933;0.000863495732689;0.0011485417313039;0.0014474355892379;0.0017334038969477;0.0019792909167754;0.0021673536570703;0.0022858205211873;0.0023323119227138;0.0023095719508228;0.0022274202294502;0.0021003520724919;0.0019459241969701;0.0017817541593284;0.0016206424078203;0.0014708774676358;0.0013384183156464;0.0012255363697842;0.0011329261407296;0.0010594536604993;0.0010023054596541;0.0009581352062539;0.0009232059438626;0.0008941131700382;0.0008680134606532;0.0008435877237072;0.0008203594253777;0.0007980836839472;0.0007792111961214;0.0007629009103451;0.0007492039824366;0.0007377800817532;0.0007280555011076;0.0007198146660362;0.0007115808799984;0.0007023047734286;0.0006927206101871;0.0006826866785361;0.0006730109372731;0.0006639045750414;0.0006552920398733;0.0006469286686423;0.0006386222721024;0.0006301547843674;0.0006213879534243;0.000613113977325;0.0006054187278119;0.000599211505406;0.0005939851570823;0.0005898407296977;0.0005869247392728;0.0005847620093828;0.000583604657677
131.33142972264977;9.60259649902729e-07;1.0198657303316314e-06;1.0572226581883446e-06;1.0721821343269097e-06;1.060012824780426e-06;1.0145452117456465e-06;9.496375468155874e-07;9.017662375938224e-07;8.872065851516656e-07;8.894562962504895e-07;8.751631207953173e-07;8.375589828104714e-07;7.855885545221449e-07;7.130487921522603e-07;6.415163143810376e-07;5.637061383341656e-07;4.867940890080852e-07;4.347495868550416e-07;4.168271816503857e-07;4.4078504801318486e-07;4.862363114314523e-07;5.304619968417891e-07;5.685668510721196e-07;6.056334825662736e-07;6.248934083376721e-07;5.961146782888543e-07;5.357933381373638e-07;4.702158340381864e-07;4.200298661624521e-07;3.769069346986665e-07;3.430849262755518e-07;3.062083545637424e-07;2.882135193420972e-07;3.19945286876247e-07;4.162721072056549e-07;5.880369563650557e-07;7.673739803106015e-07;9.358722065815798e-07;1.124313679903808e-06;1.45704521348549e-06;2.824490384903424e-06;7.955363037296316e-06;2.3466002416790785e-05;6.0144607695114375e-05;0.0001284805057005;0.0002377471967557;0.0003927311538485;0.0005944790934658;0.0008373739544592;0.0011109843381146;0.0013962768456255;0.001668404666195;0.0019028895114534;0.0020834480753924;0.0021983716660249;0.0022448669481793;0.0022253963134039;0.0021498850793895;0.0020319314975982;0.0018879203786594;0.0017331088900566;0.001579509142362;0.001435485676811;0.001307556702688;0.0011985234304973;0.0011090409253333;0.0010375859617444;0.0009816386143934;0.0009387137391581;0.000905584434164;0.0008786897538119;0.0008548607123631;0.0008319625131363;0.0008093001772377;0.0007873991563751;0.0007674051540085;0.0007503261667198;0.0007369051493166;0.0007270180620832;0.0007195830097341;0.0007129841063409;0.0007057325962264;0.0006971801659221;0.0006874011980332;0.000676946824882;0.0006665258862611;0.0006566050252998;0.0006473754140113;0.0006386207499344;0.0006299807754521;0.000621250229557;0.0006123504372017;0.0006034807586352;0.0005950973653882;0.0005872699809152;0.0005801313806105;0.0005744434509579;0.0005711383862376;0.0005693880782125;0.00056863182293
133.47260691138217;1.0275723611742208e-06;1.1710944788524031e-06;1.3000655994192731e-06;1.3907191288056111e-06;1.41822025650978e-06;1.3599928310389898e-06;1.2569932590174838e-06;1.1419101056112204e-06;1.0460755584902933e-06;9.72091224500134e-07;8.856890721572438e-07;7.819290032594061e-07;7.059178727386394e-07;6.474206758932984e-07;5.872723786719315e-07;5.251337052657327e-07;4.781919991927198e-07;4.6465872646476726e-07;4.585479681104366e-07;4.931866141359832e-07;5.562428306431771e-07;6.165782994380678e-07;6.558524205418891e-07;6.634360573960887e-07;6.306258283301578e-07;5.624317873297158e-07;4.702453477367305e-07;3.800834592270255e-07;3.123956742475338e-07;2.786618265034235e-07;2.843335723319224e-07;3.188662663366245e-07;3.7213677771506273e-07;4.470458700565338e-07;5.798560417092118e-07;7.607355686736593e-07;9.499950978199836e-07;1.114073484745948e-06;1.2357384608229887e-06;1.485634011822503e-06;2.781740609491544e-06;8.049632071127162e-06;2.3683204447615653e-05;5.925600199058965e-05;0.0001242633881241;0.0002269497786766;0.0003722217702195;0.000562681187327;0.0007943565127465;0.0010575878070567;0.0013319840868469;0.0015934262306685;0.0018198348284748;0.0019955863748711;0.0021089275367837;0.0021565460189638;0.0021404914733499;0.0020710580838686;0.0019617324787507;0.0018288498309349;0.0016859429088267;0.0015432194051517;0.0014082138031002;0.0012870772453159;0.0011823377857919;0.0010945524511013;0.0010229321883011;0.0009657829017045;0.0009220926940421;0.0008885518228302;0.0008619769856779;0.0008395758078084;0.000819505801937;0.0008008711508363;0.0007838038016294;0.0007671547640984;0.0007524067605586;0.0007397421015646;0.0007286414781217;0.000718422010793;0.0007078825225602;0.0006970352577597;0.0006863856353912;0.0006756115935838;0.0006650484303358;0.0006552973428559;0.0006465776373802;0.0006388335677867;0.0006317999841978;0.0006251217218994;0.0006177444044476;0.0006096339672011;0.0006011042650047;0.0005923679202116;0.0005837780400061;0.0005762023551449;0.0005699226383266;0.0005650111287689;0.0005613262486915;0.0005586540269667
135.61312380366144;7.010182032444347e-07;8.234406882782567e-07;9.488350873233252e-07;1.0466757253377895e-06;1.090853420396711e-06;1.0823094004417118e-06;1.052271117331733e-06;1.0280488271661251e-06;9.89316515760289e-07;9.130420866326182e-07;8.100521707458717e-07;7.049694495485762e-07;6.202063955507815e-07;5.563841028064933e-07;4.935054120936255e-07;4.343483065215431e-07;4.110927616474528e-07;4.452344048711595e-07;5.230596335429451e-07;6.241755051738203e-07;7.134769377703071e-07;7.694253213066587e-07;7.68891322103753e-07;7.323671611350242e-07;6.627432768495451e-07;5.678164639873322e-07;4.861694869718431e-07;4.435197970583407e-07;4.502492515200757e-07;4.848591905201115e-07;5.156111494577744e-07;5.436044500515888e-07;5.798494545184746e-07;6.358999099294991e-07;6.728130750299127e-07;6.996490755254233e-07;7.308175830657629e-07;7.800790388191261e-07;8.551288891477227e-07;1.192930938868259e-06;2.762484656707925e-06;8.184748814095747e-06;2.269937346386931e-05;5.453773183550994e-05;0.0001137341273492;0.0002088955269099;0.0003449180299131;0.0005260887468858;0.0007487434017394;0.0010028930186046;0.0012692871384814;0.0015252023633885;0.0017487780624;0.0019229068004493;0.0020360150111177;0.0020850413364224;0.0020719009674654;0.0020065817019031;0.0019022784914077;0.0017750531984542;0.0016385219352743;0.0015029056533267;0.0013754630842916;0.0012617146023156;0.001163983698358;0.0010825324708177;0.0010160914808337;0.000962417836019;0.0009190010166828;0.0008839203631199;0.0008549255132006;0.0008304643338836;0.0008102306639902;0.0007936440093553;0.0007799534253256;0.0007683214138055;0.0007575441393048;0.0007462911589944;0.000733527751462;0.0007191546530369;0.0007038765713699;0.000688503106444;0.0006739367918675;0.0006608744095668;0.0006496620044315;0.0006399591261455;0.0006315972745939;0.0006241428857029;0.0006172090271083;0.0006103803131021;0.0006035402686589;0.0005968628363864;0.0005905376227848;0.000584519067466;0.0005799277057621;0.0005764248069047;0.0005729173656053;0.0005689363522394;0.0005650890028881;0.0005615340076126
137.7529803396901;6.795573414608749e-07;6.851206186849781e-07;7.099529074864602e-07;7.494929798983726e-07;7.910040555001413e-07;8.446757404609784e-07;9.103775080500908e-07;1.0000145665708331e-06;1.065328973602365e-06;1.0573466158782917e-06;9.851766452285746e-07;8.823493348807488e-07;7.604231852905754e-07;6.489079697956334e-07;6.062427732995601e-07;6.379640224243229e-07;6.935235939848475e-07;7.926641039053005e-07;9.242652160132976e-07;1.0225360958481465e-06;1.0539765355509048e-06;1.0152509623537822e-06;9.318677101923324e-07;8.477222924927841e-07;8.132137878947654e-07;8.394483711607031e-07;8.969842924282578e-07;9.6464156416344e-07;1.0161670453195596e-06;1.0216707907814197e-06;9.68919245971513e-07;8.838316849194699e-07;8.293319721653677e-07;8.344499838620268e-07;8.784505639093427e-07;9.205149638611532e-07;9.297795410822328e-07;9.656505462674956e-07;1.0172112136640549e-06;1.3049077969190772e-06;2.8224333565626155e-06;7.964239692918407e-06;2.168418381041657e-05;5.1177956818631976e-05;0.0001062932972564;0.0001968328182033;0.0003294610175051;0.0005071788420688;0.00072536158485;0.0009729427903024;0.0012324189509056;0.0014821038863123;0.0016999478156695;0.0018678215912743;0.0019750216105418;0.0020201693846306;0.002007030557416;0.0019456215089284;0.0018481796176339;0.0017278472734062;0.0015976170203963;0.0014683576479438;0.0013473903131526;0.0012395961519072;0.0011476158817918;0.001071910945148;0.0010106838994544;0.0009612788278666;0.0009208333606874;0.0008868011463658;0.0008577286624846;0.0008325156553973;0.0008107572770964;0.0007923414014537;0.0007772519984586;0.0007650405036025;0.0007541725074965;0.0007429433461706;0.0007303431165512;0.0007160604281578;0.0007006643722433;0.0006859339560256;0.0006719470693672;0.0006589214168588;0.0006467463467943;0.000635227312363;0.0006242396632055;0.0006137622810122;0.0006039747971051;0.0005951425373729;0.0005876320248;0.0005818053197962;0.0005776750144697;0.00057494016472;0.0005720596806382;0.0005688553591645;0.0005651191234933;0.0005608747428194;0.000556424778498;0.0005516908610308
139.8921764599363;6.589411308475556e-07;6.151174696511166e-07;6.17479535687521e-07;6.791839550808346e-07;7.837915865983183e-07;9.034331662681976e-07;1.0235668303029445e-06;1.1261307111635562e-06;1.1883998572468637e-06;1.1886247083660773e-06;1.115195055015559e-06;9.80709027476581e-07;8.202218223683403e-07;7.11441827285183e-07;7.299739968396571e-07;8.545188258788199e-07;9.95596663118325e-07;1.1123374496154642e-06;1.1957041082101894e-06;1.234010209138824e-06;1.2248482042418e-06;1.152525931456153e-06;1.0651485398591557e-06;1.014750499353087e-06;1.0729369773688855e-06;1.2455307986449994e-06;1.4173000533429247e-06;1.5141970525842466e-06;1.4971160900842969e-06;1.3930517414147654e-06;1.2198405087468308e-06;1.0361947517980175e-06;9.35074188790028e-07;9.43416906851395e-07;1.0587640611222708e-06;1.2203905709089842e-06;1.350050915303114e-06;1.4309560693362508e-06;1.467335547386968e-06;1.6386176695012014e-06;2.854614847783748e-06;7.482354626424316e-06;2.0741010702563405e-05;4.9281518726203726e-05;0.0001031353972692;0.0001919925965953;0.0003226593877722;0.0004976574227154;0.0007120260366191;0.0009536380085028;0.0012053658943855;0.0014460789963109;0.0016553244670613;0.0018160431372108;0.0019183506353414;0.001961589203449;0.0019501242502356;0.0018933118772368;0.0018028867731755;0.0016906483661352;0.0015690002953929;0.0014472428295618;0.0013320747105724;0.0012280588268981;0.0011383148741977;0.001064319872139;0.0010052461603332;0.0009585898228859;0.0009207606263864;0.0008883439721933;0.000860206440891;0.0008353779853665;0.0008129516942617;0.0007923323025106;0.000774205039035;0.0007581943136439;0.0007439268664;0.0007306917024275;0.0007178577421484;0.0007054556869053;0.0006938742609465;0.0006830733533041;0.0006724646553916;0.0006612745269462;0.0006489123324263;0.0006355354731238;0.0006216560240491;0.0006080634039664;0.0005957581362979;0.0005858346977136;0.0005791274869997;0.0005754713317599;0.0005739202670526;0.0005714430975328;0.0005674860755515;0.0005620420147537;0.0005559326560215;0.0005489917878588;0.0005419082172279;0.0005353512214126
142.03071210513372;4.367367934188249e-07;3.991621579539026e-07;3.831034889970513e-07;3.962914472796858e-07;4.3164251359747965e-07;4.766854819505911e-07;5.272695375244691e-07;5.744333772237342e-07;6.138930199101775e-07;6.435720895687344e-07;6.583026255864727e-07;6.617258509581642e-07;6.693668055032753e-07;6.886212182714427e-07;7.437717548160181e-07;8.091166264216461e-07;8.767067688328617e-07;8.868911336753949e-07;8.582881451620139e-07;8.265588982002241e-07;8.036999159418905e-07;7.880004735413028e-07;7.93728280627067e-07;8.32241847529509e-07;9.182668553312156e-07;1.0346649174702222e-06;1.1218179651170289e-06;1.144965103591604e-06;1.1047903188120848e-06;1.0266522081119467e-06;9.318270463208332e-07;8.392554739104347e-07;7.902855459202063e-07;8.003219296683787e-07;8.473646859070866e-07;8.987267230712838e-07;9.36858945083384e-07;9.786201051596236e-07;1.043795966749284e-06;1.3967678003707571e-06;2.953791927529649e-06;7.796350824637298e-06;2.027911279332645e-05;4.712788126072752e-05;9.842317653304804e-05;0.0001831758208649;0.0003074618027933;0.0004737341092457;0.000678922214393;0.000912891764772;0.0011598659695163;0.0013974648727522;0.0016048296247258;0.001765825234342;0.0018710771710627;0.0019190401206786;0.0019124710590121;0.0018596317558177;0.0017723414491862;0.0016636826124459;0.0015470859733295;0.0014301685073047;0.0013187946039259;0.0012176467730003;0.0011297975073772;0.001056532596389;0.0009971064712403;0.0009495155509203;0.0009103385900046;0.0008781504403857;0.0008513839576002;0.0008279403954185;0.0008067485234485;0.0007872399378214;0.0007690503709276;0.0007515189744546;0.0007349547799443;0.0007197635868912;0.0007062799492083;0.0006949075195886;0.0006855456312411;0.0006763295843352;0.000666624604694;0.0006553303281438;0.0006415506032345;0.0006266734177349;0.0006114915264488;0.0005972300540653;0.000585310769816;0.0005767785065373;0.0005727726941895;0.0005720493648896;0.0005723569387813;0.0005714966382189;0.0005679477525971;0.0005621550831929;0.0005549308462399;0.0005473518422326;0.000540243498691;0.0005341989201866
144.16858721627432;5.840591352063886e-07;4.85282470909529e-07;3.826247464470258e-07;2.8525321317148457e-07;2.0518407349557899e-07;1.5845861840481726e-07;1.6377426204280785e-07;2.1077822429960442e-07;2.805587456310379e-07;3.641854116767123e-07;4.6418282773776893e-07;5.80612782807262e-07;6.947570055795364e-07;7.70252073285701e-07;7.90326343295238e-07;7.580349449492498e-07;6.818940546379323e-07;5.891159018294898e-07;4.960967453378524e-07;4.158289911048101e-07;3.7302650655948377e-07;3.8315494069293766e-07;4.4004117649421857e-07;5.045741346587731e-07;5.59745926830591e-07;5.961759628614926e-07;6.130630972795329e-07;6.175982566267892e-07;6.370968146786264e-07;6.667894391933035e-07;7.174198092665237e-07;7.641715502282044e-07;7.874489656386632e-07;7.831104202521347e-07;7.552181841543654e-07;7.006237121754841e-07;6.35905222992529e-07;5.975714720184154e-07;6.372513869072715e-07;1.0603037150243792e-06;2.930368358399281e-06;7.868554209519202e-06;1.9560726888898013e-05;4.538180319404005e-05;9.487909439570916e-05;0.0001761202420894;0.0002939200924632;0.0004508895707158;0.0006445901271271;0.000868579560907;0.0011090729975919;0.0013432007849612;0.0015493006437048;0.0017118654386159;0.0018213887860292;0.0018748743794237;0.0018733931969059;0.0018243832117028;0.0017397076401408;0.0016336093951325;0.0015205390437272;0.0014077564848062;0.0013004247625443;0.0012030248016492;0.0011180153156345;0.0010458544915321;0.00098560885536;0.0009357919158539;0.00089531420406;0.0008629609589298;0.0008371972070107;0.0008157368860048;0.0007972455769584;0.0007807251639009;0.0007649919462742;0.0007494660137412;0.0007343320771206;0.0007200441923281;0.0007069677076779;0.0006952476100598;0.0006845708103866;0.0006741779694167;0.0006632854962169;0.0006512821888139;0.000637879352726;0.0006233483593602;0.0006086534771394;0.0005952969609727;0.0005846215967325;0.0005774507744141;0.000573511082871;0.0005715512403436;0.0005703492629273;0.0005684462941451;0.0005643948419343;0.000558841370668;0.0005527046609797;0.0005470751472194;0.0005423565492345;0.0005387518356894
