FileName;dicyclohexyl phthalate_72
MeasName;72
UserNotes_MeasName;my measurement
UserNotes_SampleName;my sample
Timestamp;2025-02-14T20:03:13Z
VirtualGateStart;NaN
VirtualGateEnd;NaN
HwSerial;2022091501
HwModel;M3.1
SpectralAxis;Raman shift (1/cm)
TimeAxis;Time (ns)
"PS characteristic peaks: [620.9, 1001.4, 1031.8, 1602.3]"
"PS calibration peak locations: [620.2253157680134, 1001.797851676245, 1031.3300654286868, 1602.682128990291]"
Calibration Delta: -0.15790408313107532
The following data is unprocessed and has not been modified with the Calibration Delta value
NaN;5.042815245740505;5.056422659241435;5.070030072742365;5.083637486243294;5.097244899744224;5.110852313245154;5.124459726746084;5.1380671402470135;5.151674553747943;5.165281967248873;5.178889380749802;5.192496794250732;5.206104207751662;5.219711621252592;5.233319034753522;5.2469264482544515;5.2605338617553805;5.27414127525631;5.28774868875724;5.30135610225817;5.3149635157591;5.32857092926003;5.34217834276096;5.35578575626189;5.3693931697628186;5.383000583263748;5.396607996764678;5.410215410265608;5.423822823766538;5.437430237267467;5.451037650768397;5.464645064269327;5.478252477770257;5.4918598912711865;5.505467304772116;5.519074718273046;5.532682131773976;5.546289545274905;5.559896958775835;5.573504372276765;5.587111785777695;5.6007191992786245;5.6143266127795535;5.627934026280483;5.641541439781413;5.655148853282343;5.668756266783273;5.682363680284203;5.695971093785133;5.7095785072860625;5.723185920786992;5.736793334287921;5.750400747788851;5.764008161289781;5.777615574790711;5.791222988291641;5.80483040179257;5.8184378152935;5.8320452287944295;5.845652642295359;5.859260055796289;5.872867469297219;5.886474882798149;5.900082296299079;5.913689709800009;5.927297123300938;5.940904536801868;5.9545119503027975;5.968119363803726;5.981726777304656;5.995334190805586;6.008941604306516;6.022549017807446;6.036156431308376;6.049763844809306;6.0633712583102355;6.076978671811165;6.090586085312095;6.104193498813024;6.117800912313954;6.131408325814884;6.145015739315814;6.158623152816743;6.172230566317673;6.1858379798186025;6.199445393319532;6.213052806820462;6.226660220321392;6.240267633822322;6.253875047323252;6.267482460824182;6.281089874325111;6.2946972878260405;6.30830470132697;6.3219121148279;6.335519528328829;6.349126941829759;6.362734355330689;6.376341768831619;6.389949182332549
127.04709469630323;6.426192548313423e-07;6.226072921413295e-07;6.012416424945885e-07;5.859482133576554e-07;5.778648667981773e-07;5.758512479315127e-07;6.074014002449452e-07;6.73134876296163e-07;7.634259016270633e-07;8.910553441321013e-07;1.0194724768812368e-06;1.1299919403387168e-06;1.2059958281550122e-06;1.2373732762365903e-06;1.2200032712596055e-06;1.1657452263991453e-06;1.0804005178297208e-06;9.566426779739869e-07;8.056867156807004e-07;6.716513033340964e-07;5.639121378760296e-07;5.185439106775928e-07;5.328242882194704e-07;5.775204010136569e-07;6.289974266154797e-07;6.693230173006957e-07;6.856419184630399e-07;6.742434055638889e-07;6.325516120216315e-07;5.630486816836113e-07;4.894055963984676e-07;4.567730129755544e-07;4.800715422934064e-07;5.291281332692572e-07;5.748521284815459e-07;6.098759342967659e-07;6.558390260680299e-07;7.165426297605756e-07;8.000362297758349e-07;1.0491304323892602e-06;2.254410312834073e-06;6.326101804664242e-06;1.7022226141112642e-05;4.117484226478142e-05;8.650909850751265e-05;0.0001593231320219;0.0002630991643943;0.0003995892232361;0.0005664621648584;0.0007585622351112;0.0009660397369284;0.0011748629754831;0.0013693626542502;0.0015372275532975;0.0016680210523848;0.0017553331591265;0.0017956720924802;0.0017906965896138;0.0017454331333203;0.0016681068664466;0.0015690404625058;0.0014576903615003;0.0013427157346169;0.0012315565101184;0.0011291801482075;0.0010381001505854;0.000959039179847;0.0008915978335044;0.0008349067392298;0.0007874091150133;0.0007473490535409;0.0007126053461848;0.0006821683456069;0.0006552785000602;0.0006312609195687;0.0006097647002211;0.000590822765664;0.0005745569085973;0.0005608369689091;0.0005493974223768;0.0005393166233024;0.0005295594933946;0.0005192707966601;0.0005081112784689;0.0004977998420053;0.0004884499242287;0.0004805022615417;0.0004740687782691;0.0004687176216841;0.0004646907335564;0.0004623647840583;0.0004597628682059;0.0004562569524672;0.0004516617409197;0.0004464446361063;0.0004412369392051;0.0004366101254562;0.0004328300395766;0.0004299244655051;0.0004277726517621
129.18959229751636;3.817878709162046e-07;3.38946790014933e-07;3.0931160609782565e-07;3.086839118326621e-07;3.357998705729227e-07;3.681653431203777e-07;4.023831902659934e-07;4.838752896221979e-07;6.159756849721413e-07;7.804368839164943e-07;9.426756294683829e-07;1.0619411586108191e-06;1.118849541457919e-06;1.116478433082224e-06;1.056975869654003e-06;9.568323827110143e-07;8.184645417213319e-07;6.437819787967024e-07;4.889934302112025e-07;3.93998047096534e-07;3.652936435337045e-07;3.8232236558477466e-07;4.31014464239848e-07;4.9874520614582e-07;5.710478578793985e-07;6.37531262714966e-07;6.861749596807807e-07;7.092222436834603e-07;7.000310594610478e-07;6.586835668490087e-07;5.967768028671799e-07;5.354867998073707e-07;4.983916091349437e-07;4.933487575555659e-07;4.96181570834774e-07;5.100865792427268e-07;5.598862132588346e-07;6.539975536380987e-07;7.931475316200453e-07;1.0762331145638396e-06;2.3052710279264938e-06;6.476771462490698e-06;1.7607669714728457e-05;4.338709970008496e-05;9.12749358698278e-05;0.0001672734422579;0.000274942538789;0.0004163443655193;0.0005895822767752;0.0007896927310248;0.0010064375903966;0.0012251650497152;0.0014296707015699;0.0016066662219117;0.0017438597103783;0.0018338250892853;0.0018725766683462;0.0018621685543353;0.0018088989931598;0.0017226028375001;0.0016150823290246;0.0014969910186475;0.0013776952127904;0.00126526122299;0.0011638437647465;0.0010747578504054;0.0009972103407578;0.0009295061528356;0.0008702036193188;0.0008179164850668;0.0007717884294562;0.0007308784710475;0.0006950191139445;0.0006642003561252;0.0006383171903373;0.000617179426146;0.0005999502348527;0.0005854169895607;0.0005722588026428;0.0005592556336752;0.0005458317787683;0.0005330280346004;0.0005196693484624;0.0005068402606891;0.0004954964861927;0.0004867290518839;0.000480749577911;0.0004764013861663;0.0004735116254928;0.0004717694459111;0.0004703424825556;0.000468304726633;0.0004650744630538;0.0004606702875773;0.0004556755619784;0.0004507641408156;0.000446523845145;0.0004432821069689;0.0004410259006124;0.0004395188643169
131.33142972264977;8.085831429270689e-07;6.561358163300786e-07;5.245606996195745e-07;4.248242785292802e-07;3.760699473083744e-07;4.010641178205092e-07;4.69719593255744e-07;5.729027348731294e-07;7.17236391355987e-07;8.362514881951779e-07;9.3960917349916e-07;9.917337823645351e-07;9.804637768545303e-07;9.202111173172122e-07;8.181201285454096e-07;6.945564062197287e-07;5.557392726278157e-07;4.406415356235892e-07;3.766019279306112e-07;3.777155349067044e-07;4.607717397102999e-07;5.743265659928921e-07;6.993513563626006e-07;8.205837074602973e-07;9.206217942654176e-07;9.873588469023498e-07;1.0130221130515093e-06;1.0060038389386412e-06;9.79466271926292e-07;9.31887774475024e-07;8.683405229098812e-07;7.896718124479174e-07;7.268457739696274e-07;6.962279555296635e-07;6.937176208017171e-07;7.0723644523248e-07;7.105063122498824e-07;7.262213445499322e-07;8.05480826400336e-07;1.114756202488622e-06;2.525358053609381e-06;7.214816093288169e-06;1.9189488635451155e-05;4.500578935080233e-05;9.211985905816166e-05;0.0001665343729778;0.0002724284444103;0.0004122425289354;0.0005841915597985;0.0007832302869833;0.0009987121113216;0.0012159374635709;0.0014187704860695;0.0015938559928113;0.0017292487484499;0.0018180595077494;0.0018566007055936;0.0018467485283572;0.0017943718243046;0.001709111798226;0.001602337501638;0.001484660287905;0.0013652024186484;0.0012519664755381;0.0011496465735708;0.0010604474037402;0.0009842050512189;0.0009189760372042;0.0008623578878024;0.0008121853983359;0.000767443972128;0.000727464363759;0.0006921338198992;0.0006616733753899;0.0006361486797178;0.0006154395204465;0.0005986766668618;0.0005844479774524;0.0005711922940444;0.0005575479412312;0.0005432682769987;0.0005288848778812;0.0005152935146973;0.0005034931308972;0.0004941248232721;0.0004874209476989;0.0004826744627243;0.0004792712302217;0.0004765129585694;0.0004735262859468;0.0004691809670283;0.0004641884361303;0.0004590767853776;0.0004542762156349;0.0004500932381032;0.0004467969036412;0.0004444905803292;0.0004431447529234;0.0004425169432824;0.0004422113495319
133.47260691138217;1.1969299800587242e-06;9.958947782160889e-07;8.056180552849907e-07;6.387889567706286e-07;5.101091589870967e-07;4.439533010304525e-07;4.344033775863684e-07;4.438570443545614e-07;4.782629065219246e-07;5.292351534455603e-07;5.730310067807807e-07;5.898685327517782e-07;5.800411379692793e-07;5.537003629413477e-07;5.139347914475192e-07;4.506496515742549e-07;3.886105354997122e-07;3.755385667084354e-07;4.211594182916384e-07;5.065419380431598e-07;5.99655366265508e-07;7.061517301230567e-07;8.164513460657785e-07;9.08040219314672e-07;9.73689880041842e-07;9.92848727479803e-07;9.622114852147789e-07;9.107058715202884e-07;8.739528367110067e-07;8.382089480042951e-07;7.839471835689073e-07;7.240729411541769e-07;6.93753747203475e-07;7.301514429818337e-07;7.827565262190313e-07;8.384067745749059e-07;8.596605414652106e-07;8.688940196258237e-07;9.347889255412586e-07;1.2999858619048274e-06;2.721422663496194e-06;7.185504472425392e-06;1.8666187479499706e-05;4.298521051798184e-05;8.626999737434469e-05;0.0001540489874306;0.0002505791305963;0.0003791377041254;0.0005387441332097;0.0007246105443511;0.0009254258397363;0.0011269446220937;0.0013151729494101;0.0014785808711485;0.0016065183869098;0.0016926477822346;0.0017334460008796;0.0017301260548354;0.0016871684060683;0.0016127532367812;0.0015160036521101;0.0014060688430046;0.0012917762823841;0.0011814610537741;0.0010807293595866;0.0009929861933952;0.0009195399385711;0.0008592632613126;0.0008097482024802;0.000768069219116;0.0007319151518283;0.0006998424002434;0.0006711431763654;0.0006454854476325;0.0006226794835833;0.000602848172873;0.0005858051479385;0.0005709046378112;0.0005574116300139;0.0005446379805698;0.0005322337020702;0.0005198558818972;0.0005086366209894;0.000498683842142;0.0004899946886092;0.0004822003437992;0.0004747417956025;0.0004681537807934;0.0004623718736252;0.0004570490878716;0.0004518813919109;0.0004468029512777;0.0004420333994168;0.0004378954122355;0.0004347017302601;0.0004327040877535;0.0004318608996322;0.0004318855385761;0.0004323168147011;0.0004326424726608
135.61312380366144;8.500048544757764e-07;8.147405406012291e-07;7.489461746805454e-07;6.72525322624864e-07;6.20821559213466e-07;5.580569192134088e-07;4.972992304176518e-07;4.377355307857934e-07;3.782017195993551e-07;3.525127140665195e-07;3.393027356413423e-07;3.299581427180089e-07;3.30608149236451e-07;3.490900723678359e-07;3.822995558379989e-07;4.136245394577722e-07;4.3658689699590347e-07;4.64620981544611e-07;5.149981462595162e-07;5.449680302030941e-07;5.552216599082965e-07;5.475424473686334e-07;5.220565489829347e-07;5.134395264294137e-07;5.200881570929585e-07;5.287474847771185e-07;5.387930243840868e-07;5.503275873555453e-07;5.787318226415612e-07;6.051304844438033e-07;5.988250834969279e-07;6.04147045308927e-07;6.594658322363665e-07;7.812438909244596e-07;9.144592202263212e-07;9.973823124229278e-07;1.0343361321980918e-06;1.0579215700613647e-06;1.122962908286964e-06;1.455241540859612e-06;2.70081825151793e-06;6.583355539648086e-06;1.6730868650710658e-05;3.745180780794313e-05;7.352903324767488e-05;0.0001294682453684;0.000209195116206;0.0003163198603631;0.0004506739541009;0.0006084182475233;0.0007800396702507;0.0009534788447294;0.0011168989495875;0.001259682586867;0.0013721955216095;0.0014487812463642;0.0014863219593899;0.001486413527234;0.0014534346382085;0.0013945272937022;0.0013172361021853;0.0012289027032102;0.0011364735938475;0.0010464548488031;0.0009630788143408;0.000889051817753;0.0008259082279254;0.0007736009402725;0.0007310379012023;0.0006963085857742;0.0006675457424836;0.000643429642505;0.0006223740451421;0.0006034342315646;0.0005857885823391;0.0005695572959238;0.0005547973416292;0.0005416476449804;0.0005301283820808;0.0005200812577176;0.000511066514019;0.0005025799863468;0.0004942314003284;0.0004858361025539;0.0004773159861579;0.0004686206097099;0.0004601713152368;0.0004523218758758;0.0004456170980239;0.0004402256721225;0.0004358580489491;0.0004319739485243;0.0004280823536857;0.0004240171546694;0.0004201109976638;0.0004168751554342;0.0004147489697957;0.0004138077032254;0.000413684118301;0.0004138439731518
137.7529803396901;6.24163888706269e-07;7.105184637650389e-07;7.685513275450437e-07;7.909849506462699e-07;7.784471251976434e-07;7.395204184837112e-07;6.815723780512342e-07;6.235802160768075e-07;5.900249656555314e-07;5.786692171186453e-07;5.724835254395248e-07;5.588125926125202e-07;5.421071292024767e-07;5.326698506123185e-07;5.455986094186118e-07;6.132474735299973e-07;7.462928796082212e-07;8.90704243999335e-07;1.004870586827598e-06;1.0632337168530242e-06;1.057905965093546e-06;9.928874176148344e-07;8.819849348091462e-07;7.372574732413208e-07;5.844477035279622e-07;4.7182457240174493e-07;4.464506022182488e-07;4.86304477778913e-07;5.624588348815386e-07;6.463188458067387e-07;6.98986472707189e-07;7.068909251619914e-07;7.448838002420136e-07;7.964684640030939e-07;8.417058039602484e-07;8.45033920053608e-07;8.341490880576327e-07;8.480274496994355e-07;9.347952213086092e-07;1.2866650469264376e-06;2.418504099068153e-06;5.632879162214174e-06;1.3672376014416705e-05;2.982328707008762e-05;5.872006928301962e-05;0.0001047215884628;0.0001712786438085;0.0002608680036042;0.000372779304985;0.0005034987314217;0.0006462007330578;0.0007915148834188;0.0009290212685559;0.001048390277278;0.0011416380327965;0.0012046905573314;0.0012358894951023;0.0012374409084297;0.0012136732014529;0.0011703287246255;0.0011138059110703;0.0010499282182673;0.0009836110011983;0.0009185252212009;0.0008572015291771;0.0008012609341187;0.0007516943375606;0.0007087635243101;0.0006721651982943;0.0006411454723994;0.0006149100446755;0.0005927566364927;0.0005741408689444;0.000558357204377;0.000544731905711;0.0005326441913207;0.0005219098814824;0.0005124844306754;0.0005040998104873;0.0004964449822012;0.0004891424994635;0.0004820610234107;0.0004751479842842;0.000468372785032;0.0004619504850527;0.0004561687758662;0.0004502641751195;0.0004440979487269;0.0004373956875777;0.0004308098308435;0.0004246144282238;0.0004189115149625;0.0004136549444589;0.0004088034788282;0.000404573337739;0.000401224445948;0.0003989612950814;0.000397766433161;0.000397356411858;0.0003973653047729
139.8921764599363;6.298431441168902e-07;6.842520583772237e-07;7.244017762004883e-07;7.502510387501399e-07;7.236631307237223e-07;6.610912458138009e-07;5.847558592586636e-07;5.369697716737628e-07;5.56048240910424e-07;6.209520406632352e-07;6.861418041298926e-07;7.211755617264338e-07;7.196467516411042e-07;6.927903888069772e-07;6.724003694648905e-07;7.167275790306415e-07;8.867063168671593e-07;1.1021244928576013e-06;1.2951193446590331e-06;1.4532589414740337e-06;1.52784580423697e-06;1.5129653153527992e-06;1.4059873452751916e-06;1.2013569822748055e-06;9.23962466663062e-07;6.647095759399208e-07;5.40808487790102e-07;5.293982238555988e-07;5.755555786390137e-07;6.471203195930943e-07;7.143998164670826e-07;7.398008409735065e-07;7.220798936282918e-07;6.72618747025836e-07;6.088232585718682e-07;5.60383117307506e-07;5.432918621835103e-07;5.694915441088476e-07;6.762203305352213e-07;9.501161537343526e-07;1.8021033388386536e-06;4.30172349317484e-06;1.0811876359570822e-05;2.4756247902571756e-05;5.0866084665467193e-05;9.357207656812756e-05;0.0001558954685656;0.000239230932487;0.0003420805420278;0.0004605886807292;0.0005886400572281;0.000718192207209;0.0008407746138096;0.0009476152701781;0.0010321249433776;0.0010908086865509;0.0011224962842507;0.0011287876249254;0.0011129494423449;0.001079132742582;0.0010324634218569;0.0009778962622368;0.0009204769167051;0.0008637276016258;0.0008105224642259;0.000762440899263;0.000720166671282;0.000683521941403;0.0006518644939266;0.0006242779447188;0.0005997178958173;0.0005774428271949;0.0005584377661894;0.0005424428067349;0.0005293632014079;0.0005180327482541;0.0005083298546316;0.0004998953643185;0.0004921145100308;0.0004845356382293;0.0004768564855579;0.0004694410666904;0.0004627281722417;0.0004569815787982;0.0004522482593338;0.0004479229861674;0.0004432250297938;0.0004375514330782;0.0004308113384972;0.0004234093872945;0.0004159368837784;0.0004090226151732;0.0004031152690337;0.0003985161182436;0.0003953306669846;0.0003934006835755;0.0003923252558548;0.0003916334160104;0.000391055877218;0.000390499779196
142.03071210513372;4.610756182116626e-07;4.619302681734883e-07;4.5256110766825046e-07;4.397980161051276e-07;4.131076523328862e-07;3.6547999210332085e-07;3.191618153929652e-07;3.0522798816905215e-07;3.481471059646057e-07;4.3364292543714834e-07;5.249026026707674e-07;5.900020618512099e-07;6.174915656291006e-07;6.169850128448709e-07;5.951605898980776e-07;5.799563862417656e-07;6.066645515017086e-07;6.498266134708199e-07;6.984997789088359e-07;7.67523544450308e-07;8.427991124556554e-07;8.848377726361146e-07;8.662241107793816e-07;7.846933302988955e-07;6.454244392205465e-07;4.935372120841518e-07;4.006352604354904e-07;3.794247767444774e-07;4.2098529420871685e-07;5.161171061343319e-07;6.275658166795336e-07;7.657440930030432e-07;8.319301036527302e-07;8.348488034631799e-07;8.195267419232378e-07;7.83826639278159e-07;7.367397805783221e-07;6.777632959993213e-07;6.346790944483782e-07;7.221860313958556e-07;1.3789074107474649e-06;3.639680312363144e-06;9.993964310516814e-06;2.434476630084148e-05;5.1678477301416085e-05;9.643694178546936e-05;0.000161161639921;0.0002466364977649;0.0003509501027528;0.0004703175207545;0.0005986465128503;0.000727732888007;0.000849615202183;0.000956702957913;0.0010429770265503;0.001104468046721;0.001139239087739;0.0011480264140577;0.0011334110880328;0.0010993812244997;0.0010512429636482;0.0009939777974334;0.0009332030523256;0.0008736192505274;0.0008188580634203;0.0007704477023752;0.0007287348465989;0.0006931841677363;0.0006628781112007;0.0006366792197111;0.0006135362268852;0.0005925500386345;0.0005733978931464;0.0005560524168422;0.0005405596065704;0.0005267215065159;0.0005144611849895;0.0005036067663358;0.0004937850935076;0.0004846243049037;0.0004757715746068;0.0004674391731362;0.0004599693532623;0.0004536660613846;0.0004485355983213;0.0004433069405264;0.0004383721834687;0.000433078526856;0.0004276066887086;0.0004212946865596;0.0004152068365341;0.0004099995941106;0.0004058787641105;0.0004028600565849;0.0004008008985466;0.0003994684669204;0.0003985299025337;0.0003975986499663;0.0003965400289218;0.0003953913488105
144.16858721627432;3.422892316088256e-07;3.209926607537035e-07;2.965531290313448e-07;2.684121473620577e-07;2.243153109747996e-07;1.766681227895456e-07;1.4264702331638377e-07;1.425940776981311e-07;1.9332788786078586e-07;2.854456957119897e-07;3.902565888637547e-07;4.812994409002618e-07;5.425614941360938e-07;5.690877235022204e-07;5.610426353176662e-07;5.122738053217816e-07;4.2533793875319684e-07;3.197601919562649e-07;2.303769268505366e-07;1.7711908309482978e-07;1.7450889339810009e-07;2.0685450463925506e-07;2.652596575885484e-07;3.150108949467184e-07;3.411101694416498e-07;3.7020230658813883e-07;3.7872596478464963e-07;3.970134767401163e-07;4.572933735070715e-07;5.833137468595543e-07;7.547215173651055e-07;9.16541711973782e-07;1.0353125519347707e-06;1.0974564342595595e-06;1.1012308383585918e-06;1.0479847401921715e-06;9.350214718875034e-07;7.746275123345814e-07;6.012926942610998e-07;6.649850923274761e-07;1.6666120983979305e-06;4.832644038714609e-06;1.253197375074524e-05;2.9628835900371905e-05;6.200965078075294e-05;0.0001143275576367;0.0001888443929418;0.0002860974581878;0.0004038465039626;0.0005382001187218;0.0006824274435197;0.0008265567763971;0.0009609899609178;0.001078473576168;0.0011732433775307;0.0012409623614208;0.0012790755646858;0.0012878414752729;0.0012694363009452;0.0012282810072386;0.0011705064968352;0.0011013334886814;0.0010268609101315;0.0009533807744885;0.0008858224486723;0.0008265232115984;0.0007763408150053;0.0007349803008066;0.0007013008505405;0.0006735608699059;0.0006500250517173;0.0006290096058871;0.0006090596798724;0.0005898184891446;0.0005709367256824;0.0005528420436669;0.0005359937414931;0.0005208551419246;0.0005076288612988;0.0004962220770179;0.0004862987100029;0.0004776035372701;0.000469990077414;0.0004634504500174;0.0004578911436449;0.0004529241630503;0.0004481405925913;0.0004431389030003;0.0004378493078162;0.000432458301537;0.0004272635429424;0.0004226098947132;0.000418687732993;0.0004155672719049;0.0004132317749983;0.0004117179627162;0.0004109586702912;0.0004106654204038;0.0004105793171854;0.000410445995315
